corpus	operator_id	metric_id	classification	delta	both_available
Longfellow	NTH_TOKEN_OF_LINE_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0194987	true
Longfellow	NTH_TOKEN_OF_LINE_3	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0197023	true
Longfellow	NTH_TOKEN_OF_LINE_3	EF2_GLOBAL_CLUSTERING	CORE	0.00223587	true
Longfellow	NTH_TOKEN_OF_LINE_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.00730269	true
Longfellow	NTH_TOKEN_OF_LINE_3	2DL1_LAYOUT_POSITION_MI	CORE	-0.0818627	true
Longfellow	NTH_TOKEN_OF_LINE_3	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.19849	true
Longfellow	NTH_TOKEN_OF_LINE_3	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.232984	true
Longfellow	NTH_TOKEN_OF_LINE_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-2.52454	true
Longfellow	NTH_TOKEN_OF_LINE_3	EF1_ISOLATE_SHARE	SUPPORTING	0.0496396	true
Longfellow	NTH_TOKEN_OF_LINE_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0996653	true
Longfellow	NTH_TOKEN_OF_LINE_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0335284	true
Longfellow	NTH_TOKEN_OF_LINE_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0365862	true
Longfellow	NTH_TOKEN_OF_LINE_3	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	NTH_TOKEN_OF_LINE_3	LS1_LINE_LENGTH_CV	SUPPORTING	-0.184226	true
Longfellow	NTH_TOKEN_OF_LINE_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.00109842	true
Longfellow	NTH_TOKEN_OF_LINE_3	cs1/family-line-position	SUPPORTING		false
Longfellow	NTH_TOKEN_OF_LINE_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	NTH_TOKEN_OF_LINE_3	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.00861162	true
Longfellow	PERIODIC_TOKEN_2	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0265031	true
Longfellow	PERIODIC_TOKEN_2	EF2_GLOBAL_CLUSTERING	CORE	0.00992038	true
Longfellow	PERIODIC_TOKEN_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.00523052	true
Longfellow	PERIODIC_TOKEN_2	2DL1_LAYOUT_POSITION_MI	CORE	-0.0360865	true
Longfellow	PERIODIC_TOKEN_2	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0523631	true
Longfellow	PERIODIC_TOKEN_2	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.0812971	true
Longfellow	PERIODIC_TOKEN_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-0.935174	true
Longfellow	PERIODIC_TOKEN_2	EF1_ISOLATE_SHARE	SUPPORTING	0.0264634	true
Longfellow	PERIODIC_TOKEN_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0410727	true
Longfellow	PERIODIC_TOKEN_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0156583	true
Longfellow	PERIODIC_TOKEN_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0199801	true
Longfellow	PERIODIC_TOKEN_2	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.0352351	true
Longfellow	PERIODIC_TOKEN_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00753347	true
Longfellow	PERIODIC_TOKEN_2	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_TOKEN_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0341388	true
Longfellow	PERIODIC_TOKEN_3	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0291538	true
Longfellow	PERIODIC_TOKEN_3	EF2_GLOBAL_CLUSTERING	CORE	-0.00354097	true
Longfellow	PERIODIC_TOKEN_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.00642094	true
Longfellow	PERIODIC_TOKEN_3	2DL1_LAYOUT_POSITION_MI	CORE	-0.0561225	true
Longfellow	PERIODIC_TOKEN_3	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0916632	true
Longfellow	PERIODIC_TOKEN_3	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.124693	true
Longfellow	PERIODIC_TOKEN_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.66495	true
Longfellow	PERIODIC_TOKEN_3	EF1_ISOLATE_SHARE	SUPPORTING	0.0614552	true
Longfellow	PERIODIC_TOKEN_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0647218	true
Longfellow	PERIODIC_TOKEN_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0267807	true
Longfellow	PERIODIC_TOKEN_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0287025	true
Longfellow	PERIODIC_TOKEN_3	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_3	LS1_LINE_LENGTH_CV	SUPPORTING	0.07694	true
Longfellow	PERIODIC_TOKEN_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0237923	true
Longfellow	PERIODIC_TOKEN_3	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_TOKEN_3	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0132961	true
Longfellow	PERIODIC_TOKEN_5	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0625673	true
Longfellow	PERIODIC_TOKEN_5	EF2_GLOBAL_CLUSTERING	CORE	0.0344511	true
Longfellow	PERIODIC_TOKEN_5	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.0012707	true
Longfellow	PERIODIC_TOKEN_5	2DL1_LAYOUT_POSITION_MI	CORE	-0.0665842	true
Longfellow	PERIODIC_TOKEN_5	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.128714	true
Longfellow	PERIODIC_TOKEN_5	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.163208	true
Longfellow	PERIODIC_TOKEN_5	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-0.789749	true
Longfellow	PERIODIC_TOKEN_5	EF1_ISOLATE_SHARE	SUPPORTING	0.0806313	true
Longfellow	PERIODIC_TOKEN_5	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.101456	true
Longfellow	PERIODIC_TOKEN_5	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0451348	true
Longfellow	PERIODIC_TOKEN_5	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0416073	true
Longfellow	PERIODIC_TOKEN_5	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_5	LS1_LINE_LENGTH_CV	SUPPORTING	0.140819	true
Longfellow	PERIODIC_TOKEN_5	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.000101409	true
Longfellow	PERIODIC_TOKEN_5	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_5	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_TOKEN_5	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0197136	true
Longfellow	PERIODIC_TOKEN_7	EF1_GIANT_COMPONENT_SHARE	CORE	-0.058079	true
Longfellow	PERIODIC_TOKEN_7	EF2_GLOBAL_CLUSTERING	CORE	0.00678807	true
Longfellow	PERIODIC_TOKEN_7	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.0262235	true
Longfellow	PERIODIC_TOKEN_7	2DL1_LAYOUT_POSITION_MI	CORE	-0.0794292	true
Longfellow	PERIODIC_TOKEN_7	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.191437	true
Longfellow	PERIODIC_TOKEN_7	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.225931	true
Longfellow	PERIODIC_TOKEN_7	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-2.16454	true
Longfellow	PERIODIC_TOKEN_7	EF1_ISOLATE_SHARE	SUPPORTING	0.118807	true
Longfellow	PERIODIC_TOKEN_7	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.148673	true
Longfellow	PERIODIC_TOKEN_7	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0545399	true
Longfellow	PERIODIC_TOKEN_7	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0567576	true
Longfellow	PERIODIC_TOKEN_7	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_7	LS1_LINE_LENGTH_CV	SUPPORTING	-0.111873	true
Longfellow	PERIODIC_TOKEN_7	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.00109842	true
Longfellow	PERIODIC_TOKEN_7	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_TOKEN_7	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_TOKEN_7	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.00293235	true
Longfellow	PERIODIC_GLYPH_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.710533	true
Longfellow	PERIODIC_GLYPH_2	EF2_GLOBAL_CLUSTERING	CORE	0.669338	true
Longfellow	PERIODIC_GLYPH_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.244484	true
Longfellow	PERIODIC_GLYPH_2	2DL1_LAYOUT_POSITION_MI	CORE	-0.0818627	true
Longfellow	PERIODIC_GLYPH_2	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.185749	true
Longfellow	PERIODIC_GLYPH_2	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.217259	true
Longfellow	PERIODIC_GLYPH_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-2.52454	true
Longfellow	PERIODIC_GLYPH_2	EF1_ISOLATE_SHARE	SUPPORTING	-0.454634	true
Longfellow	PERIODIC_GLYPH_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.596225	true
Longfellow	PERIODIC_GLYPH_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.462189	true
Longfellow	PERIODIC_GLYPH_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.407304	true
Longfellow	PERIODIC_GLYPH_2	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_2	LS1_LINE_LENGTH_CV	SUPPORTING	-0.046808	true
Longfellow	PERIODIC_GLYPH_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0411083	true
Longfellow	PERIODIC_GLYPH_2	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_GLYPH_2	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0110587	true
Longfellow	PERIODIC_GLYPH_3	EF1_GIANT_COMPONENT_SHARE	CORE	0.710533	true
Longfellow	PERIODIC_GLYPH_3	EF2_GLOBAL_CLUSTERING	CORE	0.669338	true
Longfellow	PERIODIC_GLYPH_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.244484	true
Longfellow	PERIODIC_GLYPH_3	2DL1_LAYOUT_POSITION_MI	CORE	-0.0818627	true
Longfellow	PERIODIC_GLYPH_3	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.190768	true
Longfellow	PERIODIC_GLYPH_3	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.220775	true
Longfellow	PERIODIC_GLYPH_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-2.52454	true
Longfellow	PERIODIC_GLYPH_3	EF1_ISOLATE_SHARE	SUPPORTING	-0.454634	true
Longfellow	PERIODIC_GLYPH_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.596225	true
Longfellow	PERIODIC_GLYPH_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.462189	true
Longfellow	PERIODIC_GLYPH_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.407304	true
Longfellow	PERIODIC_GLYPH_3	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_3	LS1_LINE_LENGTH_CV	SUPPORTING	-0.0432047	true
Longfellow	PERIODIC_GLYPH_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0583413	true
Longfellow	PERIODIC_GLYPH_3	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_GLYPH_3	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0110587	true
Longfellow	PERIODIC_GLYPH_5	EF1_GIANT_COMPONENT_SHARE	CORE	0.710533	true
Longfellow	PERIODIC_GLYPH_5	EF2_GLOBAL_CLUSTERING	CORE	0.669338	true
Longfellow	PERIODIC_GLYPH_5	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.244484	true
Longfellow	PERIODIC_GLYPH_5	2DL1_LAYOUT_POSITION_MI	CORE	-0.0818627	true
Longfellow	PERIODIC_GLYPH_5	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.192268	true
Longfellow	PERIODIC_GLYPH_5	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.225997	true
Longfellow	PERIODIC_GLYPH_5	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-2.52454	true
Longfellow	PERIODIC_GLYPH_5	EF1_ISOLATE_SHARE	SUPPORTING	-0.454634	true
Longfellow	PERIODIC_GLYPH_5	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.596225	true
Longfellow	PERIODIC_GLYPH_5	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.462189	true
Longfellow	PERIODIC_GLYPH_5	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.407304	true
Longfellow	PERIODIC_GLYPH_5	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_5	LS1_LINE_LENGTH_CV	SUPPORTING	-0.0305151	true
Longfellow	PERIODIC_GLYPH_5	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0578618	true
Longfellow	PERIODIC_GLYPH_5	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_5	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_GLYPH_5	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0110587	true
Longfellow	PERIODIC_GLYPH_7	EF1_GIANT_COMPONENT_SHARE	CORE	0.710533	true
Longfellow	PERIODIC_GLYPH_7	EF2_GLOBAL_CLUSTERING	CORE	0.669338	true
Longfellow	PERIODIC_GLYPH_7	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.244484	true
Longfellow	PERIODIC_GLYPH_7	2DL1_LAYOUT_POSITION_MI	CORE	-0.0818627	true
Longfellow	PERIODIC_GLYPH_7	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.192314	true
Longfellow	PERIODIC_GLYPH_7	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.226231	true
Longfellow	PERIODIC_GLYPH_7	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-2.52454	true
Longfellow	PERIODIC_GLYPH_7	EF1_ISOLATE_SHARE	SUPPORTING	-0.454634	true
Longfellow	PERIODIC_GLYPH_7	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.596225	true
Longfellow	PERIODIC_GLYPH_7	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.462189	true
Longfellow	PERIODIC_GLYPH_7	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.407304	true
Longfellow	PERIODIC_GLYPH_7	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_7	LS1_LINE_LENGTH_CV	SUPPORTING	-0.0111741	true
Longfellow	PERIODIC_GLYPH_7	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0691097	true
Longfellow	PERIODIC_GLYPH_7	cs1/family-line-position	SUPPORTING		false
Longfellow	PERIODIC_GLYPH_7	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	PERIODIC_GLYPH_7	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0110587	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF1_GIANT_COMPONENT_SHARE	CORE	0.0181139	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF2_GLOBAL_CLUSTERING	CORE	-0.00600167	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.0421152	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	2DL1_LAYOUT_POSITION_MI	CORE	-0.0540655	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.140505	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.175252	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.88569	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF1_ISOLATE_SHARE	SUPPORTING	0.0486152	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.130378	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0534415	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0526178	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS1_LINE_LENGTH_CV	SUPPORTING	0.116608	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0927301	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs1/family-line-position	SUPPORTING		false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0328585	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0445022	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF2_GLOBAL_CLUSTERING	CORE	-0.0142795	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.0295249	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	2DL1_LAYOUT_POSITION_MI	CORE	-0.0602056	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.117929	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.152514	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-2.07802	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF1_ISOLATE_SHARE	SUPPORTING	0.0505038	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0574992	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0294054	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.026194	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs2/prev-family-current-family	SUPPORTING		false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.116608	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00532437	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs1/family-line-position	SUPPORTING		false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.028303	true
Astafiev	FIRST_GLYPH_OF_TOKEN	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	FIRST_GLYPH_OF_TOKEN	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	FIRST_GLYPH_OF_TOKEN	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	FIRST_GLYPH_OF_TOKEN	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	FIRST_GLYPH_OF_TOKEN	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0320327	true
Astafiev	FIRST_GLYPH_OF_TOKEN	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.0535189	true
Astafiev	FIRST_GLYPH_OF_TOKEN	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	FIRST_GLYPH_OF_TOKEN	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	FIRST_GLYPH_OF_TOKEN	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	FIRST_GLYPH_OF_TOKEN	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	FIRST_GLYPH_OF_TOKEN	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	FIRST_GLYPH_OF_TOKEN	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	FIRST_GLYPH_OF_TOKEN	LS1_LINE_LENGTH_CV	SUPPORTING	0	true
Astafiev	FIRST_GLYPH_OF_TOKEN	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0589323	true
Astafiev	FIRST_GLYPH_OF_TOKEN	cs1/family-line-position	SUPPORTING		false
Astafiev	FIRST_GLYPH_OF_TOKEN	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	FIRST_GLYPH_OF_TOKEN	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	LAST_GLYPH_OF_TOKEN	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	LAST_GLYPH_OF_TOKEN	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	LAST_GLYPH_OF_TOKEN	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	LAST_GLYPH_OF_TOKEN	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	LAST_GLYPH_OF_TOKEN	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.030157	true
Astafiev	LAST_GLYPH_OF_TOKEN	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.0450598	true
Astafiev	LAST_GLYPH_OF_TOKEN	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	LAST_GLYPH_OF_TOKEN	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	LAST_GLYPH_OF_TOKEN	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	LAST_GLYPH_OF_TOKEN	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	LAST_GLYPH_OF_TOKEN	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	LAST_GLYPH_OF_TOKEN	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	LAST_GLYPH_OF_TOKEN	LS1_LINE_LENGTH_CV	SUPPORTING	0	true
Astafiev	LAST_GLYPH_OF_TOKEN	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0839598	true
Astafiev	LAST_GLYPH_OF_TOKEN	cs1/family-line-position	SUPPORTING		false
Astafiev	LAST_GLYPH_OF_TOKEN	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	LAST_GLYPH_OF_TOKEN	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	FIRST_TOKEN_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	-0.00356509	true
Astafiev	FIRST_TOKEN_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.100258	true
Astafiev	FIRST_TOKEN_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.088359	true
Astafiev	FIRST_TOKEN_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	FIRST_TOKEN_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0438289	true
Astafiev	FIRST_TOKEN_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.06919	true
Astafiev	FIRST_TOKEN_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	FIRST_TOKEN_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.203875	true
Astafiev	FIRST_TOKEN_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.351728	true
Astafiev	FIRST_TOKEN_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.119117	true
Astafiev	FIRST_TOKEN_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.132281	true
Astafiev	FIRST_TOKEN_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	FIRST_TOKEN_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	-0.892873	true
Astafiev	FIRST_TOKEN_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.000232644	true
Astafiev	FIRST_TOKEN_OF_LINE	cs1/family-line-position	SUPPORTING		false
Astafiev	FIRST_TOKEN_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	FIRST_TOKEN_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0359262	true
Astafiev	LAST_TOKEN_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0604661	true
Astafiev	LAST_TOKEN_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.00282678	true
Astafiev	LAST_TOKEN_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.0455093	true
Astafiev	LAST_TOKEN_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	LAST_TOKEN_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0438289	true
Astafiev	LAST_TOKEN_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.06919	true
