corpus	operator_id	null_kind	metric_id	observed_delta	null_mean_delta	null_sd_delta	effect_size	p_value	n_replicates
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	BP1_BOUNDARY_TOKEN_NMI	-0.19849	-0.19849	0	0	1	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.232984	-0.137345	0.00189562	-50.4528	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	LS2_POSITIONAL_LEXICON_NMI	-0.232984	-0.232984	0	0	1	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-2.52454	-1.4467	0.0704303	-15.3038	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	LS3_BOUNDARY_LENGTH_ASYMMETRY	-2.52454	-2.52454	0	0	1	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	0.0496396	0.101372	0.00397667	-13.0091	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	EF1_ISOLATE_SHARE	0.0496396	0.104971	0.00257821	-21.4611	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.0996653	-0.133327	0.011376	2.95896	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	LP1_RULE_SUPPORT_GINI	-0.0996653	-0.124262	0.0114464	2.14884	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	0.0335284	0.0483123	0.00146918	-10.0627	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	LP4_PREFIX_ATTACHMENT_NMI	0.0335284	0.0512598	0.00222323	-7.97551	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	0.0365862	0.0477576	0.000291218	-38.3611	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	LP4_SUFFIX_ATTACHMENT_NMI	0.0365862	0.051069	0.00193365	-7.48987	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	-0.184226	0.288414	0.0046442	-101.77	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	LS1_LINE_LENGTH_CV	-0.184226	-0.184226	0	0	1	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	-0.00109842	0.00878333	0.00396964	-2.48933	0.25	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	LS4_WITHIN_LINE_EXACT_REPETITION	-0.00109842	-0.00109842	0	0	1	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Longfellow	NTH_TOKEN_OF_LINE_3	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	-0.00861162	0.00972493	0.0209222	-0.876415	0.75	3
Longfellow	NTH_TOKEN_OF_LINE_3	POSITION_STRATIFIED_RANDOM	cs7/edit-distance-x-structural-distance	-0.00861162	0.00454186	0.0144347	-0.911242	0.5	3
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	-0.0265031	-0.0235425	0.00640245	-0.462408	0.75	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	EF1_GIANT_COMPONENT_SHARE	-0.0265031	-0.0163454	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.00992038	0.0047453	0.00837915	0.617614	0.75	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	0.00992038	0.00435854	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.00523052	0.00196843	0.0145667	-0.494206	0.75	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.00523052	0.000980025	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.0360865	-0.0445291	0.0018235	4.62986	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.0360865	-0.0399692	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.0523631	-0.069608	0.000813885	21.1885	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.0523631	-0.05175	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.0812971	-0.0889912	0.000189715	40.5556	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.0812971	-0.0802896	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.935174	-1.01566	0.0371664	2.16563	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.935174	-1.05117	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	0.0264634	0.0357622	0.00546311	-1.70209	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	EF1_ISOLATE_SHARE	0.0264634	0.0415264	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.0410727	-0.0377029	0.00581206	-0.579791	0.75	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.0410727	-0.0416474	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	0.0156583	0.014545	0.000735518	1.51368	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	LP4_PREFIX_ATTACHMENT_NMI	0.0156583	0.0143378	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	0.0199801	0.0159528	0.0019745	2.03966	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	LP4_SUFFIX_ATTACHMENT_NMI	0.0199801	0.0143792	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	0.0352351	0.239621	0.00574275	-35.5903	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	LS1_LINE_LENGTH_CV	0.0352351	0.0364333	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	0.00753347	0.00424126	0.000266475	12.3547	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	LS4_WITHIN_LINE_EXACT_REPETITION	0.00753347	0.00771992	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	cs6/family-diversity-x-line-length	0	0	0	0	1	1
Longfellow	PERIODIC_TOKEN_2	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	0.0341388	0.00468393	0.0157133	1.87452	0.25	3
Longfellow	PERIODIC_TOKEN_2	PERIODIC_PHASE	cs7/edit-distance-x-structural-distance	0.0341388	0.0139404	0	0	0.5	1
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	-0.0291538	-0.0288764	0.00878363	-0.0315733	1	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	EF1_GIANT_COMPONENT_SHARE	-0.0291538	-0.0389046	0.00583618	1.67076	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	-0.00354097	0.011561	0.00754078	-2.00271	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	-0.00354097	0.0135519	0.00186657	-9.15742	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.00642094	-0.00204332	0.0185344	-0.23619	1	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.00642094	0.0114896	0.00309866	-5.78009	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.0561225	-0.0557831	0.0026766	-0.126804	1	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.0561225	-0.0559028	0.000487832	-0.450444	1	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.0916632	-0.0860443	0.00065786	-8.54111	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.0916632	-0.0929838	0.00235335	0.561185	1	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.124693	-0.11198	0.00117868	-10.7862	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.124693	-0.126745	0.00228377	0.898474	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-1.66495	-1.29455	0.0646535	-5.72892	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-1.66495	-1.66375	0.00389177	-0.308618	1	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	0.0614552	0.0569637	0.00110044	4.08154	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	EF1_ISOLATE_SHARE	0.0614552	0.0557087	0.0051217	1.122	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.0647218	-0.0700608	0.00578651	0.922648	0.5	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.0647218	-0.071682	0.00194426	3.57987	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	0.0267807	0.0251774	0.000832807	1.92528	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	LP4_PREFIX_ATTACHMENT_NMI	0.0267807	0.0262301	0.000522323	1.05427	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	0.0287025	0.0275561	0.00145896	0.785789	0.75	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	LP4_SUFFIX_ATTACHMENT_NMI	0.0287025	0.0281588	0.00208784	0.260421	1	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	0.07694	0.303436	0.00592173	-38.2483	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	LS1_LINE_LENGTH_CV	0.07694	0.0798844	0.00361733	-0.81396	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	0.0237923	0.00721339	0.000780016	21.2546	0.25	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	LS4_WITHIN_LINE_EXACT_REPETITION	0.0237923	0.0215987	0.000677613	3.23725	0.333333	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	cs6/family-diversity-x-line-length	0	0	0	0	1	2
Longfellow	PERIODIC_TOKEN_3	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	0.0132961	0.0199986	0.0336692	-0.199071	1	3
Longfellow	PERIODIC_TOKEN_3	PERIODIC_PHASE	cs7/edit-distance-x-structural-distance	0.0132961	0.0181276	0.0014185	-3.40607	0.333333	2
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	-0.0625673	-0.0518183	0.0116911	-0.919418	0.75	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	EF1_GIANT_COMPONENT_SHARE	-0.0625673	-0.0538537	0.0159096	-0.547694	0.8	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.0344511	0.020509	0.00805739	1.73035	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	0.0344511	0.00842254	0.0122157	2.13075	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0012707	0.0101696	0.0202445	-0.43957	0.75	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0012707	0.0184678	0.0123818	-1.3889	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.0665842	-0.0641673	0.00187134	-1.29153	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.0665842	-0.0640165	0.00131302	-1.95557	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.128714	-0.101002	0.002428	-11.4133	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.128714	-0.126991	0.00231523	-0.74397	0.8	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.163208	-0.131922	0.00232836	-13.4367	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.163208	-0.161485	0.00231523	-0.74397	0.8	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.789749	-1.45445	0.0145643	45.639	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.789749	-0.821929	0.0808238	0.398147	0.8	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	0.0806313	0.0902027	0.00338812	-2.825	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	EF1_ISOLATE_SHARE	0.0806313	0.0935936	0.0112	-1.15736	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.101456	-0.117172	0.0109056	1.44112	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.101456	-0.117297	0.00663542	2.38746	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	0.0451348	0.0420639	0.00244789	1.25454	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	LP4_PREFIX_ATTACHMENT_NMI	0.0451348	0.0444912	0.00152893	0.42095	0.6	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	0.0416073	0.0416381	0.0012192	-0.0252507	1	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	LP4_SUFFIX_ATTACHMENT_NMI	0.0416073	0.046058	0.00128339	-3.46792	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	0.140819	0.301987	0.00681558	-23.6469	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	LS1_LINE_LENGTH_CV	0.140819	0.142309	0.00104103	-1.43082	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	-0.000101409	0.00956641	0.00266535	-3.62723	0.25	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	LS4_WITHIN_LINE_EXACT_REPETITION	-0.000101409	-0.00060603	0.000568585	0.887503	0.2	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	cs6/family-diversity-x-line-length	0	0	0	0	1	4
Longfellow	PERIODIC_TOKEN_5	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	0.0197136	0.00489068	0.0145291	1.02023	0.5	3
Longfellow	PERIODIC_TOKEN_5	PERIODIC_PHASE	cs7/edit-distance-x-structural-distance	0.0197136	0.00121744	0.00458016	4.03833	0.2	4
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	-0.058079	-0.0676477	0.00906695	1.05534	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	EF1_GIANT_COMPONENT_SHARE	-0.058079	-0.0668743	0.0224548	0.391692	1	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.00678807	0.0208952	0.00543389	-2.59613	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	0.00678807	0.0202443	0.0200015	-0.672758	0.714286	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0262235	0.0389859	0.0319211	-0.39981	0.75	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0262235	0.031018	0.0161111	-0.297592	0.714286	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.0794292	-0.0688595	0.00243404	-4.34245	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.0794292	-0.0794158	0.000940173	-0.0142142	1	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.191437	-0.110338	5.44321e-05	-1489.91	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.191437	-0.191741	0.0013869	0.219168	0.714286	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.225931	-0.143425	0.000502193	-164.292	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.225931	-0.226235	0.0013869	0.219168	0.714286	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-2.16454	-1.49645	0.0602775	-11.0836	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-2.16454	-2.146	0.167069	-0.111012	1	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	0.118807	0.113019	0.0015643	3.69986	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	EF1_ISOLATE_SHARE	0.118807	0.119497	0.0187632	-0.0367933	1	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.148673	-0.153117	0.00826896	0.537461	0.75	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.148673	-0.152349	0.0070941	0.518242	0.571429	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	0.0545399	0.0541462	0.00163445	0.240935	0.75	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	LP4_PREFIX_ATTACHMENT_NMI	0.0545399	0.0570182	0.00495638	-0.500018	0.714286	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	0.0567576	0.0548653	0.00152499	1.24088	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	LP4_SUFFIX_ATTACHMENT_NMI	0.0567576	0.0564456	0.00383783	0.0813008	0.857143	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	-0.111873	0.268109	0.00143946	-263.975	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	LS1_LINE_LENGTH_CV	-0.111873	-0.110995	0.00957919	-0.0916072	0.857143	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	-0.00109842	0.00919919	0.004482	-2.29755	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	LS4_WITHIN_LINE_EXACT_REPETITION	-0.00109842	-0.00109842	0	0	1	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	cs6/family-diversity-x-line-length	0	0	0	0	1	6
Longfellow	PERIODIC_TOKEN_7	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	-0.00293235	0.00894391	0.00547829	-2.16788	0.25	3
Longfellow	PERIODIC_TOKEN_7	PERIODIC_PHASE	cs7/edit-distance-x-structural-distance	-0.00293235	0.0107794	0.00872795	-1.57102	0.142857	6
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	0.710533	0.710533	0	0	1	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	EF1_GIANT_COMPONENT_SHARE	0.710533	0.710533	0	0	1	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.669338	0.669338	0	0	1	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	0.669338	0.669338	0	0	1	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.244484	-0.244484	0	0	1	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.244484	-0.244484	0	0	1	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.0818627	-0.0818627	0	0	1	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.0818627	-0.0818627	0	0	1	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.185749	-0.189748	0.000233878	17.1018	0.25	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.185749	-0.185329	0	0	0.5	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.217259	-0.223342	0.000136839	44.4527	0.25	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.217259	-0.217244	0	0	0.5	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-2.52454	-2.52454	0	0	1	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-2.52454	-2.52454	0	0	1	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	-0.454634	-0.454634	0	0	1	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	EF1_ISOLATE_SHARE	-0.454634	-0.454634	0	0	1	1
Longfellow	PERIODIC_GLYPH_2	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.596225	-0.596225	0	0	1	3
Longfellow	PERIODIC_GLYPH_2	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.596225	-0.596225	0	0	1	1
