page_id	physical_leaf_id	yale_canvas_oid	source_image_locator	source_version	image_checksum_if_available	annotator_pass	annotation_timestamp	schema_version	crop_locator	adjudication_status
f95r2	f95	1006241	https://collections.library.yale.edu/iiif/2/1006241/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	pct:70.2,0,29.8,100	VERIFIED_PANEL
f95v2	f95	1006242	https://collections.library.yale.edu/iiif/2/1006243/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	pct:0,0,100,100	VERIFIED_PANEL
f95v1	f95	1006243	https://collections.library.yale.edu/iiif/2/1006243/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	pct:0,0,100,100	VERIFIED_PANEL
f96r	f96	1006244	https://collections.library.yale.edu/iiif/2/1006244/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f96v	f96	1006245	https://collections.library.yale.edu/iiif/2/1006245/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f99r	f99	1006246	https://collections.library.yale.edu/iiif/2/1006246/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f99v	f99	1006247	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f100r	f100	1006248	https://collections.library.yale.edu/iiif/2/1006248/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f100v	f100	1006249	https://collections.library.yale.edu/iiif/2/1006249/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f101r	f101	1006249	https://collections.library.yale.edu/iiif/2/1006249/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f101v	f101	1006250	https://collections.library.yale.edu/iiif/2/1006250/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f102r1	f102	1006251	https://collections.library.yale.edu/iiif/2/1006251/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	pct:35.7,0,29.3,100	VERIFIED_PANEL
f102r2	f102	1006251	https://collections.library.yale.edu/iiif/2/1006251/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	pct:65.0,0,35.0,100	VERIFIED_PANEL
f102v2	f102	1006252	https://collections.library.yale.edu/iiif/2/1006252/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	pct:0,0,100,100	VERIFIED_PANEL
f102v1	f102	1006253	https://collections.library.yale.edu/iiif/2/1006252/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	pct:0,0,100,100	VERIFIED_PANEL
f103r	f103	1006254	https://collections.library.yale.edu/iiif/2/1006254/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f103v	f103	1006255	https://collections.library.yale.edu/iiif/2/1006255/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f104r	f104	1006256	https://collections.library.yale.edu/iiif/2/1006256/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f104v	f104	1006257	https://collections.library.yale.edu/iiif/2/1006257/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f105r	f105	1006258	https://collections.library.yale.edu/iiif/2/1006258/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f105v	f105	1006259	https://collections.library.yale.edu/iiif/2/1006259/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f106r	f106	1006260	https://collections.library.yale.edu/iiif/2/1006260/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f106v	f106	1006261	https://collections.library.yale.edu/iiif/2/1006261/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f107r	f107	1006262	https://collections.library.yale.edu/iiif/2/1006262/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f107v	f107	1006263	https://collections.library.yale.edu/iiif/2/1006263/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f108r	f108	1006264	https://collections.library.yale.edu/iiif/2/1006264/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f108v	f108	1006265	https://collections.library.yale.edu/iiif/2/1006265/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f111r	f111	1006266	https://collections.library.yale.edu/iiif/2/1006266/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f111v	f111	1006267	https://collections.library.yale.edu/iiif/2/1006267/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f112r	f112	1006268	https://collections.library.yale.edu/iiif/2/1006268/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f112v	f112	1006269	https://collections.library.yale.edu/iiif/2/1006269/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f113r	f113	1006270	https://collections.library.yale.edu/iiif/2/1006270/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f113v	f113	1006271	https://collections.library.yale.edu/iiif/2/1006271/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f114r	f114	1006272	https://collections.library.yale.edu/iiif/2/1006272/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f114v	f114	1006273	https://collections.library.yale.edu/iiif/2/1006273/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f115r	f115	1006274	https://collections.library.yale.edu/iiif/2/1006274/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f115v	f115	1006275	https://collections.library.yale.edu/iiif/2/1006275/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f116r	f116	1006276	https://collections.library.yale.edu/iiif/2/1006276/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
f116v	f116	1006277	https://collections.library.yale.edu/iiif/2/1006277/full/full/0/default.jpg	YALE-manifest-sha256:317d58fd9ea90392a83d9858a91eada3d0b41416a3c835857dc0154bd123a309	NA_LINKED_SOURCE	clean-full-pass	2026-08-31	1.0.0	full	FULL_PAGE
