job_id	corpus	model	counterfactual	status	basis
j-5952ba76463c2064ee3a	M0	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5952ba76463c2064ee3a	M0	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5952ba76463c2064ee3a	M0	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5952ba76463c2064ee3a	M0	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5952ba76463c2064ee3a	M0	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5952ba76463c2064ee3a	M0	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5952ba76463c2064ee3a	M0	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5952ba76463c2064ee3a	M0	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5952ba76463c2064ee3a	M0	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5952ba76463c2064ee3a	M0	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5952ba76463c2064ee3a	M0	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5952ba76463c2064ee3a	M0	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-59563c7d9de9a3fde769	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-59563c7d9de9a3fde769	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-59563c7d9de9a3fde769	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-59563c7d9de9a3fde769	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-59563c7d9de9a3fde769	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-59563c7d9de9a3fde769	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-59563c7d9de9a3fde769	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-59563c7d9de9a3fde769	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-59563c7d9de9a3fde769	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-59563c7d9de9a3fde769	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-59563c7d9de9a3fde769	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-59563c7d9de9a3fde769	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-59563c7d9de9a3fde769	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-59563c7d9de9a3fde769	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-59563c7d9de9a3fde769	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-59563c7d9de9a3fde769	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-59563c7d9de9a3fde769	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-59563c7d9de9a3fde769	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a524f2cd1de203db65c	English	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a524f2cd1de203db65c	English	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a524f2cd1de203db65c	English	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a524f2cd1de203db65c	English	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a524f2cd1de203db65c	English	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a524f2cd1de203db65c	English	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a524f2cd1de203db65c	English	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a524f2cd1de203db65c	English	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a524f2cd1de203db65c	English	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a524f2cd1de203db65c	English	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5a524f2cd1de203db65c	English	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a524f2cd1de203db65c	English	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a524f2cd1de203db65c	English	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5a524f2cd1de203db65c	English	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a524f2cd1de203db65c	English	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a524f2cd1de203db65c	English	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a524f2cd1de203db65c	English	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a524f2cd1de203db65c	English	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a7000c2bcfc16f360ba	English	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a7000c2bcfc16f360ba	English	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a7000c2bcfc16f360ba	English	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a7000c2bcfc16f360ba	English	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a7000c2bcfc16f360ba	English	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a7000c2bcfc16f360ba	English	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a7000c2bcfc16f360ba	English	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a7000c2bcfc16f360ba	English	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a7000c2bcfc16f360ba	English	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a7000c2bcfc16f360ba	English	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5a7000c2bcfc16f360ba	English	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a7000c2bcfc16f360ba	English	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a7000c2bcfc16f360ba	English	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5a7000c2bcfc16f360ba	English	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a7000c2bcfc16f360ba	English	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5a7000c2bcfc16f360ba	English	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5a7000c2bcfc16f360ba	English	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5a7000c2bcfc16f360ba	English	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5acb28e4e42ddf1c76e4	M0	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5acb28e4e42ddf1c76e4	M0	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5acb28e4e42ddf1c76e4	M0	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5acb28e4e42ddf1c76e4	M0	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5acb28e4e42ddf1c76e4	M0	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5acb28e4e42ddf1c76e4	M0	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5acb28e4e42ddf1c76e4	M0	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5acb28e4e42ddf1c76e4	M0	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5acb28e4e42ddf1c76e4	M0	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5acb28e4e42ddf1c76e4	M0	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5acb28e4e42ddf1c76e4	M0	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5acb28e4e42ddf1c76e4	M0	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5acb28e4e42ddf1c76e4	M0	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5acb28e4e42ddf1c76e4	M0	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5acb28e4e42ddf1c76e4	M0	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5acb28e4e42ddf1c76e4	M0	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5acb28e4e42ddf1c76e4	M0	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5acb28e4e42ddf1c76e4	M0	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5ae51281aa0b9b691f91	M0	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5ae51281aa0b9b691f91	M0	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5ae51281aa0b9b691f91	M0	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5ae51281aa0b9b691f91	M0	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5ae51281aa0b9b691f91	M0	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5ae51281aa0b9b691f91	M0	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5ae51281aa0b9b691f91	M0	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5ae51281aa0b9b691f91	M0	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5ae51281aa0b9b691f91	M0	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5ae51281aa0b9b691f91	M0	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5ae51281aa0b9b691f91	M0	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5ae51281aa0b9b691f91	M0	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5ae51281aa0b9b691f91	M0	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5ae51281aa0b9b691f91	M0	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5ae51281aa0b9b691f91	M0	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5ae51281aa0b9b691f91	M0	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5ae51281aa0b9b691f91	M0	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5ae51281aa0b9b691f91	M0	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5b2a19b511d94176660f	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5b2a19b511d94176660f	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5b2a19b511d94176660f	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5b2a19b511d94176660f	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5b2a19b511d94176660f	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5b2a19b511d94176660f	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5b2a19b511d94176660f	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5b2a19b511d94176660f	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5b2a19b511d94176660f	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5b2a19b511d94176660f	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5b2a19b511d94176660f	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5b2a19b511d94176660f	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5b2a19b511d94176660f	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5b2a19b511d94176660f	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5b2a19b511d94176660f	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5b2a19b511d94176660f	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5b2a19b511d94176660f	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5b2a19b511d94176660f	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c8868dbcb7609854045	M0	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c8868dbcb7609854045	M0	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c8868dbcb7609854045	M0	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c8868dbcb7609854045	M0	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c8868dbcb7609854045	M0	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c8868dbcb7609854045	M0	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c8868dbcb7609854045	M0	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c8868dbcb7609854045	M0	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c8868dbcb7609854045	M0	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c8868dbcb7609854045	M0	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c8868dbcb7609854045	M0	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c8868dbcb7609854045	M0	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c8868dbcb7609854045	M0	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c8868dbcb7609854045	M0	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c8868dbcb7609854045	M0	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c8868dbcb7609854045	M0	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c8868dbcb7609854045	M0	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c8868dbcb7609854045	M0	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c9b9034fea463779f63	M2	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c9b9034fea463779f63	M2	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c9b9034fea463779f63	M2	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c9b9034fea463779f63	M2	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c9b9034fea463779f63	M2	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c9b9034fea463779f63	M2	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c9b9034fea463779f63	M2	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c9b9034fea463779f63	M2	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c9b9034fea463779f63	M2	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c9b9034fea463779f63	M2	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5c9b9034fea463779f63	M2	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c9b9034fea463779f63	M2	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c9b9034fea463779f63	M2	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5c9b9034fea463779f63	M2	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c9b9034fea463779f63	M2	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5c9b9034fea463779f63	M2	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5c9b9034fea463779f63	M2	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5c9b9034fea463779f63	M2	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cab6ae0efa7b30deaa0	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cab6ae0efa7b30deaa0	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cab6ae0efa7b30deaa0	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cab6ae0efa7b30deaa0	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cab6ae0efa7b30deaa0	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cab6ae0efa7b30deaa0	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cab6ae0efa7b30deaa0	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cab6ae0efa7b30deaa0	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cab6ae0efa7b30deaa0	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cab6ae0efa7b30deaa0	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cab6ae0efa7b30deaa0	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cab6ae0efa7b30deaa0	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cab6ae0efa7b30deaa0	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cab6ae0efa7b30deaa0	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cab6ae0efa7b30deaa0	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cab6ae0efa7b30deaa0	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cab6ae0efa7b30deaa0	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cab6ae0efa7b30deaa0	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cac7c8bfece6af2e61b	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cac7c8bfece6af2e61b	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cac7c8bfece6af2e61b	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cac7c8bfece6af2e61b	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cac7c8bfece6af2e61b	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cac7c8bfece6af2e61b	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cac7c8bfece6af2e61b	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cac7c8bfece6af2e61b	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cac7c8bfece6af2e61b	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cac7c8bfece6af2e61b	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cac7c8bfece6af2e61b	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cac7c8bfece6af2e61b	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cac7c8bfece6af2e61b	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cac7c8bfece6af2e61b	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cac7c8bfece6af2e61b	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cac7c8bfece6af2e61b	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cac7c8bfece6af2e61b	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cac7c8bfece6af2e61b	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cce3c2094769fa19b33	M4	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cce3c2094769fa19b33	M4	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cce3c2094769fa19b33	M4	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cce3c2094769fa19b33	M4	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cce3c2094769fa19b33	M4	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cce3c2094769fa19b33	M4	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cce3c2094769fa19b33	M4	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cce3c2094769fa19b33	M4	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cce3c2094769fa19b33	M4	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cce3c2094769fa19b33	M4	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5cce3c2094769fa19b33	M4	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cce3c2094769fa19b33	M4	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cce3c2094769fa19b33	M4	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5cce3c2094769fa19b33	M4	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cce3c2094769fa19b33	M4	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5cce3c2094769fa19b33	M4	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5cce3c2094769fa19b33	M4	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5cce3c2094769fa19b33	M4	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d0aafa757c83a2897f3	M1	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5d0aafa757c83a2897f3	M1	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d0aafa757c83a2897f3	M1	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d0aafa757c83a2897f3	M1	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5d0aafa757c83a2897f3	M1	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d0aafa757c83a2897f3	M1	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d0aafa757c83a2897f3	M1	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5d0aafa757c83a2897f3	M1	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d0aafa757c83a2897f3	M1	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d0aafa757c83a2897f3	M1	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5d0aafa757c83a2897f3	M1	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d0aafa757c83a2897f3	M1	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d0aafa757c83a2897f3	M1	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-5d0aafa757c83a2897f3	M1	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d0aafa757c83a2897f3	M1	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d0aafa757c83a2897f3	M1	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5d0aafa757c83a2897f3	M1	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d0aafa757c83a2897f3	M1	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d16e6362664320cc8a3	M2	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5d16e6362664320cc8a3	M2	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d16e6362664320cc8a3	M2	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d16e6362664320cc8a3	M2	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5d16e6362664320cc8a3	M2	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-5d16e6362664320cc8a3	M2	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-5d16e6362664320cc8a3	M2	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-5d16e6362664320cc8a3	M2	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
