job_id	branch	corpus_id	generator_variant	scale	replicate	tokens	protocol_layer	seed	config_sha256	input_path	input_sha256
j-8c58d72bee44d645312c	S	s-c13a20c1b1a6	2	MEDIUM	6	2048	HISTORICAL_REPLICATION	18041022513853778306	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/medium/r06.txt	f7c7c26060e2a4bba7d6d7563eafb24ceb6ea0d7ce6f3f5ca5f621a948929781
j-a68e39559e3e001b2c17	S	s-c13a20c1b1a6	2	MEDIUM	7	2048	HISTORICAL_REPLICATION	15852585606350579867	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/medium/r07.txt	ed6dd83515c5ae0a76d312cfabcb6662f0ba34637c3fa845c4eb912a0584786b
j-21d8b346d05e77001a83	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	0	38000	HISTORICAL_REPLICATION	17904857982766120276	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r00.txt	bfa1162830ba1d540f1a881b583e6a54468490b1648579a85efbf4c3a69af608
j-5cab6ae0efa7b30deaa0	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	1	38000	HISTORICAL_REPLICATION	10198278347432292953	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r01.txt	d0aae506c4664debcff5555b7de9264279642c5d4e2617ef4a29c078f3c1ab75
j-fd141d76fa06d3b9a031	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	2	38000	HISTORICAL_REPLICATION	14914182874344756952	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r02.txt	e71363c30b53b7d813b36341a40d1e1b78e031a64d7e5139deb08af5b9a8ca0a
j-5513ab4290a78e398c8e	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	3	38000	HISTORICAL_REPLICATION	14819571143758341017	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r03.txt	153d66cde2a0464032754535f239d229f01c605f09ca7b1e85b32e1c14e50576
j-8b263287ab851725f4cf	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	4	38000	HISTORICAL_REPLICATION	14259831265067697585	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r04.txt	7224717a3644b43ae4d6f71e141f86c3cdb551b26d9ccc3ec175f4ecbb61774d
j-5cac7c8bfece6af2e61b	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	5	38000	HISTORICAL_REPLICATION	15049969766908341506	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r05.txt	e4d1ec51ac33b63896acbde1a4d91475ec494fef1378afdefea1f592f8e7bb43
j-da5e22df6ee956353a14	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	6	38000	HISTORICAL_REPLICATION	13507592694020605207	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r06.txt	c285d3663f767448cbc6dc23010637aa67f33cf93cc3b3dc5d168daf8e7f347b
j-f93c636187cdf0a63c20	S	s-c13a20c1b1a6	2	VOYNICH_SCALE	7	38000	HISTORICAL_REPLICATION	9928467565045699838	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/voynich_scale/r07.txt	8b3438db57ae9f2ebfa83b2596b9e12f2da2788cd8c318b1586fa53d3709c548
j-1bdf0ff4d2ddc0f1e8ac	S	s-c13a20c1b1a6	2	LARGE	0	65536	HISTORICAL_REPLICATION	14652969342039021292	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r00.txt	02f7e5e153db344316e268daed6e8be81262f48612ef0d652430ccaf785261c2
j-dbb62ce40ef966fd7af4	S	s-c13a20c1b1a6	2	LARGE	1	65536	HISTORICAL_REPLICATION	13438044529650982011	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r01.txt	985602d275b055fd066ab4df2fd666a283a2114d10ed2b3f6720145f7d0acf6c
j-c19c97815883df31542c	S	s-c13a20c1b1a6	2	LARGE	2	65536	HISTORICAL_REPLICATION	16284926803365792441	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r02.txt	6f62cd3505391970d965b34e8883fb77a74a700c9ba9c215a80c89dbd11e2722
j-a6ee9e69c2efc2af7504	S	s-c13a20c1b1a6	2	LARGE	3	65536	HISTORICAL_REPLICATION	2667711223941091306	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r03.txt	4723a4d79ec4c348f5071b0e283b7632a7bd83a4979a8114b5b28452ad3e9847
j-07b3e152b58ad5a06c2a	S	s-c13a20c1b1a6	2	LARGE	4	65536	HISTORICAL_REPLICATION	580284300165903039	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r04.txt	2f2f3ba80bf20c9e144b65b0408a2270403a5116821be9c84ac91f3d27252f3e
j-e55e61645d99097b3a23	S	s-c13a20c1b1a6	2	LARGE	5	65536	HISTORICAL_REPLICATION	14982510825835557726	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r05.txt	6d059bcf75354ae8fc355746c21f8d2d6e8ba983403e869d5485509f0eff67d6
j-f0e474122c78efb38cf6	S	s-c13a20c1b1a6	2	LARGE	6	65536	HISTORICAL_REPLICATION	42795734314610925	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r06.txt	722306f3c7acfd263124f702ca8cb6bba20e5b1d31b939c258b8018041454c22
j-3856cfafc158c87c5db2	S	s-c13a20c1b1a6	2	LARGE	7	65536	HISTORICAL_REPLICATION	17317382605883385738	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-c13a20c1b1a6/large/r07.txt	40dfe5b46adf1d049375e6cbc1431bd4a2ef00c17ebd79910726c79d57896e04
j-aef82a4412e3a5b39440	S	s-614cdbd81cbf	3	SMALL	0	512	HISTORICAL_REPLICATION	7131937090360876063	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r00.txt	b553e7b21efd41d2f190f1004dabf2bb3d98cd7b3fddac1b1498e001995254e4
j-177a237aea822635e857	S	s-614cdbd81cbf	3	SMALL	1	512	HISTORICAL_REPLICATION	12638972199450176448	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r01.txt	203d7fd5d50af9c24a23a1e21a27ce347cd88773968ed3b1ce055c38148b9568
j-997bf86492837d880b25	S	s-614cdbd81cbf	3	SMALL	2	512	HISTORICAL_REPLICATION	109590376332802617	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r02.txt	1522f03c73c1904738f27e531c0390726b37f321ee2bf59aec1dda3026eca11e
j-8b6501be5f18a0926748	S	s-614cdbd81cbf	3	SMALL	3	512	HISTORICAL_REPLICATION	2985341873147654624	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r03.txt	3f05f2588e7bb91a97b8f46549f2e7d6ae4e7ad8d355df266552826dc1fe83c2
j-59563c7d9de9a3fde769	S	s-614cdbd81cbf	3	SMALL	4	512	HISTORICAL_REPLICATION	235656115175338305	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r04.txt	6b90814aab8a02b29c4dce7b9a791e42cffd186fb9fe560e64636c7162e86e45
j-9d32d3880c051d031688	S	s-614cdbd81cbf	3	SMALL	5	512	HISTORICAL_REPLICATION	11463539138016162255	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r05.txt	daf7f2637c803ad8ffb3d7041607e69c32677a1ebf03afd03bde1664bbb5ccdf
j-1d4810417eaf51c0d942	S	s-614cdbd81cbf	3	SMALL	6	512	HISTORICAL_REPLICATION	14008313978043649432	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r06.txt	d2ef4d57878cd75b43d8a393f003c0e8a4ee523362559be1c98fa4526a69c909
j-1095c7af719732215f20	S	s-614cdbd81cbf	3	SMALL	7	512	HISTORICAL_REPLICATION	12142223427611023814	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/small/r07.txt	42cde6be805413d3394a5cb8f725f8a2c2322a08540e939d2a9a4f8d8c079df0
j-15a6862c774abd881eda	S	s-614cdbd81cbf	3	MEDIUM	0	2048	HISTORICAL_REPLICATION	9053289351526340931	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r00.txt	0eec16ebe02a5e159e41d780dfa5e32b1c35b683d37eb93f9441d32ec1360b75
j-f20123f7a9e982da36f4	S	s-614cdbd81cbf	3	MEDIUM	1	2048	HISTORICAL_REPLICATION	17720862021758168657	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r01.txt	b3e64ee79c35cb48b99a274046deb041630e0c0189f7e2900658b715ba2d48c9
j-0183c25414e43b3d67e9	S	s-614cdbd81cbf	3	MEDIUM	2	2048	HISTORICAL_REPLICATION	1732744527825098818	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r02.txt	4bf289abc86b22d8c76a2bf9d898d8bba6fe64d85b7f584f71b438590f9c969c
j-31f3b8a8c3836d6ef711	S	s-614cdbd81cbf	3	MEDIUM	3	2048	HISTORICAL_REPLICATION	8795331746085781470	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r03.txt	4407154f74eb3aa922ab8964b7a31d9d3ac9feb56b24f6381ced907d0aa2e4d4
j-0ce23a21213fc21a27a1	S	s-614cdbd81cbf	3	MEDIUM	4	2048	HISTORICAL_REPLICATION	17965457309527064529	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r04.txt	26a6aaf6bb643b25525dffe15c4271e5f2a273d53455f24037a882d05a4be809
j-4984401b246ad3742555	S	s-614cdbd81cbf	3	MEDIUM	5	2048	HISTORICAL_REPLICATION	14740881827283974514	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r05.txt	0c66924f2cbb7767f4916114c56334fedae9b9d933dfbc085fb5d0e137f03e30
j-557391ad82e8c3c20493	S	s-614cdbd81cbf	3	MEDIUM	6	2048	HISTORICAL_REPLICATION	11016069037191639141	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r06.txt	96638f44a7088e51e1832d7ecf1ebc8436ada4a52e7506fb3179361476fd1736
j-011e192a0487150406fc	S	s-614cdbd81cbf	3	MEDIUM	7	2048	HISTORICAL_REPLICATION	17114892940020194952	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/medium/r07.txt	18c03d40d6f026657a5527a6e5bc70e94bc38c1a0fc12262dfd196d29eeb9103
j-552921c49814746f4e2f	S	s-614cdbd81cbf	3	VOYNICH_SCALE	0	38000	HISTORICAL_REPLICATION	11320350392849761750	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r00.txt	0a5e7e96dfd378ae6a3186b55fd00907bdc041598c99c8168716d4bb4e528528
j-6216a53bf722e65f1cbb	S	s-614cdbd81cbf	3	VOYNICH_SCALE	1	38000	HISTORICAL_REPLICATION	14128791333137499296	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r01.txt	faacaeecd327712a0eaeb934f1697c960bb45a6524b55b928fdfabb5ca9ca97d
j-a748c5963a93856546e1	S	s-614cdbd81cbf	3	VOYNICH_SCALE	2	38000	HISTORICAL_REPLICATION	3664266684363372501	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r02.txt	09d9c4011bf9abd312bff76e643693c42b5de7bc48947d49d631e72550b42920
j-04f51bbc4eda2a979c0b	S	s-614cdbd81cbf	3	VOYNICH_SCALE	3	38000	HISTORICAL_REPLICATION	17202981527937496082	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r03.txt	2ad34c17f3b2f289e46a2f6adb670f39d87988ff4e3a01dbd6db1f0616cb3e93
j-c30c51edf49d5a1d46e2	S	s-614cdbd81cbf	3	VOYNICH_SCALE	4	38000	HISTORICAL_REPLICATION	18129662921302866316	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r04.txt	9aa32a094449b96407d6f40776955f1126891a33de83f9e7c658f1a6f1000f32
j-58091c4b0e74a9e53c11	S	s-614cdbd81cbf	3	VOYNICH_SCALE	5	38000	HISTORICAL_REPLICATION	15888105823678750762	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r05.txt	ae7138225a1fb30e827156292de4f8f6541a2113330b6c0e0d30e47dc0e188f6
j-a30d0357627f45267900	S	s-614cdbd81cbf	3	VOYNICH_SCALE	6	38000	HISTORICAL_REPLICATION	5571585272330378687	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r06.txt	de724a365975369f12bec3e1c0bf2d98f26f9481cd5a0ec06b819f7cda00d84c
j-8278cd4ef9fea89bcdb7	S	s-614cdbd81cbf	3	VOYNICH_SCALE	7	38000	HISTORICAL_REPLICATION	3913107456410001173	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/voynich_scale/r07.txt	64ecd6532893d6394b3c033aa116de73fe7dd016933a0d842d5e9590fae6f4e8
j-c62cd5065408cb92c873	S	s-614cdbd81cbf	3	LARGE	0	65536	HISTORICAL_REPLICATION	8987258385965733290	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r00.txt	8ccc536ad16f7af57e9379f3a357352df35692d1093010a4f452ba2179ba702c
j-22533c0fe9d40784e459	S	s-614cdbd81cbf	3	LARGE	1	65536	HISTORICAL_REPLICATION	250303932027294630	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r01.txt	16064070eb29fa8da7cd0f9b09dc17ba1a9e47f93a8fc0584b17d66c8147f0d2
j-c82ba6341325c0009659	S	s-614cdbd81cbf	3	LARGE	2	65536	HISTORICAL_REPLICATION	1825941712482965010	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r02.txt	0ee3fdec01c4a738dc68d9a7c29358d4c11025f5e078b57c2cb007ab5c051008
j-e85bf67be0054581db9d	S	s-614cdbd81cbf	3	LARGE	3	65536	HISTORICAL_REPLICATION	7686558156772499738	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r03.txt	1e038dc168cbdb484ac0452af8d8935588f01ae256ce3fa9bedeb788f01b4b02
j-677c63dff3090a8e0c38	S	s-614cdbd81cbf	3	LARGE	4	65536	HISTORICAL_REPLICATION	11994107530470735703	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r04.txt	3f940263b065dc33e76cc09d034ad4460d6b1a734d053de8337a705c366561c3
j-1161efd4bb6c8511a16d	S	s-614cdbd81cbf	3	LARGE	5	65536	HISTORICAL_REPLICATION	16691503199276191041	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r05.txt	e03efd61f3e3d7f2f11ff16898f144bb8ecc39146e8f9c44066230e48d59c1d9
j-5493577643defdb185c8	S	s-614cdbd81cbf	3	LARGE	6	65536	HISTORICAL_REPLICATION	12097395469331466388	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r06.txt	65c193f8f4fdab925105f241e07665631b78e5e67e487ab4379200a96e7e2cc3
j-2bca9082c6bb2ffa97af	S	s-614cdbd81cbf	3	LARGE	7	65536	HISTORICAL_REPLICATION	7553016061690466644	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-614cdbd81cbf/large/r07.txt	0e60b77a0303dcfefd13198e79b1fce7acb94387bb4f61979e6c423dee32c80e
j-01a41d387e12c344be8f	S	s-8f8dc60ab0b4	1	SMALL	0	512	HISTORICAL_REPLICATION	14457775468807262142	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r00.txt	39a43ae5ba1401d310bd3648f2e2ca908d99013afa89ecae50f63d0fc65da92b
j-2b0e2bf628841aa461d7	S	s-8f8dc60ab0b4	1	SMALL	1	512	HISTORICAL_REPLICATION	12461910832977386546	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r01.txt	38e6a54bcbdf503229ade5639e58e711d38205eed2e661d34fc4534328319447
j-a389b31ad69295a9bf75	S	s-8f8dc60ab0b4	1	SMALL	2	512	HISTORICAL_REPLICATION	409944407652178474	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r02.txt	b154097c14691727a67f6bd54cdc0f64ab6ffa947a3d0a1a06dba46ef08e7dcb
j-ec9e6d04239c30c1672b	S	s-8f8dc60ab0b4	1	SMALL	3	512	HISTORICAL_REPLICATION	2109793664452169120	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r03.txt	b5421561978ab64460c77ff87800b8b83a7ed5ca7a1971dd10f0f75cff2b6a06
j-b309f8f2d2c2ba0f5df4	S	s-8f8dc60ab0b4	1	SMALL	4	512	HISTORICAL_REPLICATION	9427336325257190337	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r04.txt	5233cbf37fc4be92b64640ef30cc45698b43f1aa451523b9129d32ce5e4a59dd
j-a9108b984a55e0ff1557	S	s-8f8dc60ab0b4	1	SMALL	5	512	HISTORICAL_REPLICATION	5837453047547279696	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r05.txt	3ed667f0b3625dd1716ff65af316493e3e3eb97ca148eb77454524b5f58857e6
j-39f32ed11106badbe427	S	s-8f8dc60ab0b4	1	SMALL	6	512	HISTORICAL_REPLICATION	14990273489891417939	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r06.txt	3cf4b1ca523195b1366c30db15ae53da2cde7e9471fbf4b1eb317716fdf9c8a7
j-ad39683bc9bc7ef09bae	S	s-8f8dc60ab0b4	1	SMALL	7	512	HISTORICAL_REPLICATION	16329831341390853061	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/small/r07.txt	2a97257dac02d00c1118a234ba8ca6714c8407f728dba560569d61721f91eeee
j-8ed07d39a0fc39dcbf1c	S	s-8f8dc60ab0b4	1	MEDIUM	0	2048	HISTORICAL_REPLICATION	2522612570846535645	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r00.txt	381dfc9f751d32228f409769be3ea5f619b79231254560a501a336fbb839d168
j-ba6f553d8c70cb0e9cd3	S	s-8f8dc60ab0b4	1	MEDIUM	1	2048	HISTORICAL_REPLICATION	7059039458003753042	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r01.txt	c43d7b22d3fe5a26f4c910834a8f4ce95d310d8f1317c6b4edafba55012c8342
j-44cb5ddb03188ee7c955	S	s-8f8dc60ab0b4	1	MEDIUM	2	2048	HISTORICAL_REPLICATION	2543350799216505528	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r02.txt	3baa08c3599207f50c923aa2f8281c3ed5608621b16d1ae6b91ec40d663f8661
j-065b27687e83559fa883	S	s-8f8dc60ab0b4	1	MEDIUM	3	2048	HISTORICAL_REPLICATION	12983432040791201254	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r03.txt	64c57355ae3e29a9ce45a757f2a9bfc7de553518fd840a9d5829bf1cddc8ef8b
j-0673d9982d28d4024507	S	s-8f8dc60ab0b4	1	MEDIUM	4	2048	HISTORICAL_REPLICATION	9246264214123350358	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r04.txt	cfc0943c45374c5e1dfcace3148530b1d258521839ef9c3e68faac3790954bdb
j-2cb76a27b6dd56464fab	S	s-8f8dc60ab0b4	1	MEDIUM	5	2048	HISTORICAL_REPLICATION	10310007446028140942	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r05.txt	ad214c1578c819e6692dcb633d74097c156ecfdd57a1d37249bb0e77807bb04b
j-8491135c47f00ec70cf3	S	s-8f8dc60ab0b4	1	MEDIUM	6	2048	HISTORICAL_REPLICATION	14476589421999317221	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r06.txt	12fd19446634b118faeedf79b220d60c1137b6d12b3fae133e38e9137da21a01
j-798165a4f8273b5c8a79	S	s-8f8dc60ab0b4	1	MEDIUM	7	2048	HISTORICAL_REPLICATION	17628712809910949562	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/medium/r07.txt	de7dca5f1930dc6b8c773ef0a9c09a3bc195fd8174ef21c21dd1ade510f6d7b1
j-f8c84c11a2ff451cfad8	S	s-8f8dc60ab0b4	1	VOYNICH_SCALE	0	38000	HISTORICAL_REPLICATION	8134283724545939399	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/voynich_scale/r00.txt	acc3eac99c71ec57b90fbccecd58bca71b0b39e15c2a11dbaf69462959212637
j-aadda9e210a19ef33a18	S	s-8f8dc60ab0b4	1	VOYNICH_SCALE	1	38000	HISTORICAL_REPLICATION	12135064393312374576	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/voynich_scale/r01.txt	4843580d469ac078cbfb5dba6d37780116330c2884ff5b62ff6dbff867319fe7
j-64af86caccb919c56fb1	S	s-8f8dc60ab0b4	1	VOYNICH_SCALE	2	38000	HISTORICAL_REPLICATION	9813840107238696929	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/voynich_scale/r02.txt	a42d38320eff3a93f23d797192320fdec7e4ae188e6938bfcfac431f692d9772
j-a18e27aba21b3fec68fd	S	s-8f8dc60ab0b4	1	VOYNICH_SCALE	3	38000	HISTORICAL_REPLICATION	10798030107367754218	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/voynich_scale/r03.txt	e96e9068f9d88eb3d57d2404bbe05b3c154b82d662e36b89ab862f1338db9168
j-ae8fdec4618a2571d794	S	s-8f8dc60ab0b4	1	VOYNICH_SCALE	4	38000	HISTORICAL_REPLICATION	9516283141218598674	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/voynich_scale/r04.txt	e9dfbd8169949d234c2257b6b363d75bf54d5c843dc345bcb3512a3230e5f58d
j-c1078f167ec2c943b840	S	s-8f8dc60ab0b4	1	VOYNICH_SCALE	5	38000	HISTORICAL_REPLICATION	16081156290502887259	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-8f8dc60ab0b4/voynich_scale/r05.txt	6753988bf1a94738c27b1e311f929e60e53da8a7e265cad9582379c6f70479ea
