opaque_id	generator_variant	scale	tokens	replicate	path
s-4a57d700bac6	3	MEDIUM	2048	3	research/phase3/task86c/inputs/s-4a57d700bac6/medium/r03.txt
s-4a57d700bac6	3	MEDIUM	2048	4	research/phase3/task86c/inputs/s-4a57d700bac6/medium/r04.txt
s-4a57d700bac6	3	MEDIUM	2048	5	research/phase3/task86c/inputs/s-4a57d700bac6/medium/r05.txt
s-4a57d700bac6	3	MEDIUM	2048	6	research/phase3/task86c/inputs/s-4a57d700bac6/medium/r06.txt
s-4a57d700bac6	3	MEDIUM	2048	7	research/phase3/task86c/inputs/s-4a57d700bac6/medium/r07.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	0	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r00.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	1	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r01.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	2	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r02.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	3	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r03.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	4	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r04.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	5	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r05.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	6	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r06.txt
s-4a57d700bac6	3	VOYNICH_SCALE	38000	7	research/phase3/task86c/inputs/s-4a57d700bac6/voynich_scale/r07.txt
s-4a57d700bac6	3	LARGE	65536	0	research/phase3/task86c/inputs/s-4a57d700bac6/large/r00.txt
s-4a57d700bac6	3	LARGE	65536	1	research/phase3/task86c/inputs/s-4a57d700bac6/large/r01.txt
s-4a57d700bac6	3	LARGE	65536	2	research/phase3/task86c/inputs/s-4a57d700bac6/large/r02.txt
s-4a57d700bac6	3	LARGE	65536	3	research/phase3/task86c/inputs/s-4a57d700bac6/large/r03.txt
s-4a57d700bac6	3	LARGE	65536	4	research/phase3/task86c/inputs/s-4a57d700bac6/large/r04.txt
s-4a57d700bac6	3	LARGE	65536	5	research/phase3/task86c/inputs/s-4a57d700bac6/large/r05.txt
s-4a57d700bac6	3	LARGE	65536	6	research/phase3/task86c/inputs/s-4a57d700bac6/large/r06.txt
s-4a57d700bac6	3	LARGE	65536	7	research/phase3/task86c/inputs/s-4a57d700bac6/large/r07.txt
s-7991a2a78396	1	SMALL	512	0	research/phase3/task86c/inputs/s-7991a2a78396/small/r00.txt
s-7991a2a78396	1	SMALL	512	1	research/phase3/task86c/inputs/s-7991a2a78396/small/r01.txt
s-7991a2a78396	1	SMALL	512	2	research/phase3/task86c/inputs/s-7991a2a78396/small/r02.txt
s-7991a2a78396	1	SMALL	512	3	research/phase3/task86c/inputs/s-7991a2a78396/small/r03.txt
s-7991a2a78396	1	SMALL	512	4	research/phase3/task86c/inputs/s-7991a2a78396/small/r04.txt
s-7991a2a78396	1	SMALL	512	5	research/phase3/task86c/inputs/s-7991a2a78396/small/r05.txt
s-7991a2a78396	1	SMALL	512	6	research/phase3/task86c/inputs/s-7991a2a78396/small/r06.txt
s-7991a2a78396	1	SMALL	512	7	research/phase3/task86c/inputs/s-7991a2a78396/small/r07.txt
s-7991a2a78396	1	MEDIUM	2048	0	research/phase3/task86c/inputs/s-7991a2a78396/medium/r00.txt
s-7991a2a78396	1	MEDIUM	2048	1	research/phase3/task86c/inputs/s-7991a2a78396/medium/r01.txt
s-7991a2a78396	1	MEDIUM	2048	2	research/phase3/task86c/inputs/s-7991a2a78396/medium/r02.txt
s-7991a2a78396	1	MEDIUM	2048	3	research/phase3/task86c/inputs/s-7991a2a78396/medium/r03.txt
s-7991a2a78396	1	MEDIUM	2048	4	research/phase3/task86c/inputs/s-7991a2a78396/medium/r04.txt
s-7991a2a78396	1	MEDIUM	2048	5	research/phase3/task86c/inputs/s-7991a2a78396/medium/r05.txt
s-7991a2a78396	1	MEDIUM	2048	6	research/phase3/task86c/inputs/s-7991a2a78396/medium/r06.txt
s-7991a2a78396	1	MEDIUM	2048	7	research/phase3/task86c/inputs/s-7991a2a78396/medium/r07.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	0	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r00.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	1	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r01.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	2	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r02.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	3	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r03.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	4	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r04.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	5	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r05.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	6	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r06.txt
s-7991a2a78396	1	VOYNICH_SCALE	38000	7	research/phase3/task86c/inputs/s-7991a2a78396/voynich_scale/r07.txt
s-7991a2a78396	1	LARGE	65536	0	research/phase3/task86c/inputs/s-7991a2a78396/large/r00.txt
s-7991a2a78396	1	LARGE	65536	1	research/phase3/task86c/inputs/s-7991a2a78396/large/r01.txt
s-7991a2a78396	1	LARGE	65536	2	research/phase3/task86c/inputs/s-7991a2a78396/large/r02.txt
s-7991a2a78396	1	LARGE	65536	3	research/phase3/task86c/inputs/s-7991a2a78396/large/r03.txt
s-7991a2a78396	1	LARGE	65536	4	research/phase3/task86c/inputs/s-7991a2a78396/large/r04.txt
s-7991a2a78396	1	LARGE	65536	5	research/phase3/task86c/inputs/s-7991a2a78396/large/r05.txt
s-7991a2a78396	1	LARGE	65536	6	research/phase3/task86c/inputs/s-7991a2a78396/large/r06.txt
s-7991a2a78396	1	LARGE	65536	7	research/phase3/task86c/inputs/s-7991a2a78396/large/r07.txt
s-665090602867	2	SMALL	512	0	research/phase3/task86c/inputs/s-665090602867/small/r00.txt
s-665090602867	2	SMALL	512	1	research/phase3/task86c/inputs/s-665090602867/small/r01.txt
s-665090602867	2	SMALL	512	2	research/phase3/task86c/inputs/s-665090602867/small/r02.txt
s-665090602867	2	SMALL	512	3	research/phase3/task86c/inputs/s-665090602867/small/r03.txt
s-665090602867	2	SMALL	512	4	research/phase3/task86c/inputs/s-665090602867/small/r04.txt
s-665090602867	2	SMALL	512	5	research/phase3/task86c/inputs/s-665090602867/small/r05.txt
s-665090602867	2	SMALL	512	6	research/phase3/task86c/inputs/s-665090602867/small/r06.txt
s-665090602867	2	SMALL	512	7	research/phase3/task86c/inputs/s-665090602867/small/r07.txt
s-665090602867	2	MEDIUM	2048	0	research/phase3/task86c/inputs/s-665090602867/medium/r00.txt
s-665090602867	2	MEDIUM	2048	1	research/phase3/task86c/inputs/s-665090602867/medium/r01.txt
s-665090602867	2	MEDIUM	2048	2	research/phase3/task86c/inputs/s-665090602867/medium/r02.txt
s-665090602867	2	MEDIUM	2048	3	research/phase3/task86c/inputs/s-665090602867/medium/r03.txt
s-665090602867	2	MEDIUM	2048	4	research/phase3/task86c/inputs/s-665090602867/medium/r04.txt
s-665090602867	2	MEDIUM	2048	5	research/phase3/task86c/inputs/s-665090602867/medium/r05.txt
s-665090602867	2	MEDIUM	2048	6	research/phase3/task86c/inputs/s-665090602867/medium/r06.txt
s-665090602867	2	MEDIUM	2048	7	research/phase3/task86c/inputs/s-665090602867/medium/r07.txt
s-665090602867	2	VOYNICH_SCALE	38000	0	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r00.txt
s-665090602867	2	VOYNICH_SCALE	38000	1	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r01.txt
s-665090602867	2	VOYNICH_SCALE	38000	2	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r02.txt
s-665090602867	2	VOYNICH_SCALE	38000	3	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r03.txt
s-665090602867	2	VOYNICH_SCALE	38000	4	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r04.txt
s-665090602867	2	VOYNICH_SCALE	38000	5	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r05.txt
s-665090602867	2	VOYNICH_SCALE	38000	6	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r06.txt
s-665090602867	2	VOYNICH_SCALE	38000	7	research/phase3/task86c/inputs/s-665090602867/voynich_scale/r07.txt
s-665090602867	2	LARGE	65536	0	research/phase3/task86c/inputs/s-665090602867/large/r00.txt
s-665090602867	2	LARGE	65536	1	research/phase3/task86c/inputs/s-665090602867/large/r01.txt
s-665090602867	2	LARGE	65536	2	research/phase3/task86c/inputs/s-665090602867/large/r02.txt
s-665090602867	2	LARGE	65536	3	research/phase3/task86c/inputs/s-665090602867/large/r03.txt
s-665090602867	2	LARGE	65536	4	research/phase3/task86c/inputs/s-665090602867/large/r04.txt
s-665090602867	2	LARGE	65536	5	research/phase3/task86c/inputs/s-665090602867/large/r05.txt
s-665090602867	2	LARGE	65536	6	research/phase3/task86c/inputs/s-665090602867/large/r06.txt
s-665090602867	2	LARGE	65536	7	research/phase3/task86c/inputs/s-665090602867/large/r07.txt
s-b64b9d917e62	3	SMALL	512	0	research/phase3/task86c/inputs/s-b64b9d917e62/small/r00.txt
s-b64b9d917e62	3	SMALL	512	1	research/phase3/task86c/inputs/s-b64b9d917e62/small/r01.txt
s-b64b9d917e62	3	SMALL	512	2	research/phase3/task86c/inputs/s-b64b9d917e62/small/r02.txt
s-b64b9d917e62	3	SMALL	512	3	research/phase3/task86c/inputs/s-b64b9d917e62/small/r03.txt
s-b64b9d917e62	3	SMALL	512	4	research/phase3/task86c/inputs/s-b64b9d917e62/small/r04.txt
s-b64b9d917e62	3	SMALL	512	5	research/phase3/task86c/inputs/s-b64b9d917e62/small/r05.txt
s-b64b9d917e62	3	SMALL	512	6	research/phase3/task86c/inputs/s-b64b9d917e62/small/r06.txt
s-b64b9d917e62	3	SMALL	512	7	research/phase3/task86c/inputs/s-b64b9d917e62/small/r07.txt
s-b64b9d917e62	3	MEDIUM	2048	0	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r00.txt
s-b64b9d917e62	3	MEDIUM	2048	1	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r01.txt
s-b64b9d917e62	3	MEDIUM	2048	2	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r02.txt
s-b64b9d917e62	3	MEDIUM	2048	3	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r03.txt
s-b64b9d917e62	3	MEDIUM	2048	4	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r04.txt
s-b64b9d917e62	3	MEDIUM	2048	5	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r05.txt
s-b64b9d917e62	3	MEDIUM	2048	6	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r06.txt
s-b64b9d917e62	3	MEDIUM	2048	7	research/phase3/task86c/inputs/s-b64b9d917e62/medium/r07.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	0	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r00.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	1	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r01.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	2	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r02.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	3	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r03.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	4	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r04.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	5	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r05.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	6	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r06.txt
s-b64b9d917e62	3	VOYNICH_SCALE	38000	7	research/phase3/task86c/inputs/s-b64b9d917e62/voynich_scale/r07.txt
s-b64b9d917e62	3	LARGE	65536	0	research/phase3/task86c/inputs/s-b64b9d917e62/large/r00.txt
s-b64b9d917e62	3	LARGE	65536	1	research/phase3/task86c/inputs/s-b64b9d917e62/large/r01.txt
s-b64b9d917e62	3	LARGE	65536	2	research/phase3/task86c/inputs/s-b64b9d917e62/large/r02.txt
s-b64b9d917e62	3	LARGE	65536	3	research/phase3/task86c/inputs/s-b64b9d917e62/large/r03.txt
s-b64b9d917e62	3	LARGE	65536	4	research/phase3/task86c/inputs/s-b64b9d917e62/large/r04.txt
s-b64b9d917e62	3	LARGE	65536	5	research/phase3/task86c/inputs/s-b64b9d917e62/large/r05.txt
s-b64b9d917e62	3	LARGE	65536	6	research/phase3/task86c/inputs/s-b64b9d917e62/large/r06.txt
s-b64b9d917e62	3	LARGE	65536	7	research/phase3/task86c/inputs/s-b64b9d917e62/large/r07.txt
