entity_type	entity	family_id	dimension	value	entity_total	observed_count	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
TOKEN	oto	1	folio	f68v3	11	0	0.04776536313	0	0.9533574536	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f69r	11	1	0.04469273743	22.375	0.04370873079	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	oto	1	folio	f69v	11	0	0.04078212291	0	0.9600382775	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f6r	11	0	0.02402234637	0	0.9762638936	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f6v	11	0	0.03268156425	0	0.9678467075	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f70r1	11	0	0.0312849162	0	0.9691993931	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f70r2	11	0	0.06899441341	0	0.9333318942	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f70v1	11	0	0.02430167598	0	0.9759912322	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f70v2	11	0	0.03770949721	0	0.9629926523	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f71r	11	1	0.0251396648	39.77777778	0.02482629493	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	oto	1	folio	f71v	11	1	0.02793296089	35.8	0.02754644297	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	oto	1	folio	f72r1	11	0	0.02960893855	0	0.9708251116	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f72r2	11	0	0.03212290503	0	0.9683875551	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f72r3	11	1	0.04720670391	21.18343195	0.04610979562	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	oto	1	folio	f72v1	11	1	0.03016759777	33.14814815	0.02971709733	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	oto	1	folio	f72v2	11	0	0.03072625698	0	0.9697409966	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f72v3	11	0	0.03351955307	0	0.9670360025	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f73r	11	0	0.02681564246	0	0.9735407046	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f73v	11	0	0.02765363128	0	0.97272523	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f75r	11	0	0.1167597765	0	0.8897989181	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f75v	11	0	0.1002793296	0	0.9045847055	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f76r	11	0	0.1592178771	0	0.8528105308	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f76v	11	0	0.1120111732	0	0.8940342682	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f77r	11	0	0.09273743017	0	0.9114327836	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f77v	11	0	0.09301675978	0	0.911178229	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f78r	11	0	0.08463687151	0	0.9188458829	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f78v	11	0	0.08351955307	0	0.9198731001	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f79r	11	0	0.1072625698	0	0.8982897782	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f79v	11	0	0.09944134078	0	0.905343055	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f7r	11	0	0.01843575419	0	0.9817331448	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f7v	11	0	0.0217877095	0	0.9784479282	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f80r	11	0	0.1262569832	0	0.8813883157	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f80v	11	0	0.105027933	0	0.9002993742	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f81r	11	0	0.05865921788	0	0.9430280815	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f81v	11	0	0.0717877095	0	0.9307284597	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f82r	11	0	0.08156424581	0	0.9216734943	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f82v	11	0	0.09022346369	0	0.9137269777	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f83r	11	0	0.09748603352	0	0.9071150107	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f83v	11	0	0.07318435754	0	0.9294294669	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f84r	11	0	0.1033519553	0	0.901809521	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f84v	11	0	0.09608938547	0	0.9083828162	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f85r1	11	1	0.09748603352	10.25787966	0.09288498933	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	oto	1	folio	f85r2	11	0	0.0438547486	0	0.9570929665	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f86v3	11	0	0.08044692737	0	0.9227038726	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f86v4	11	0	0.05363128492	0	0.9477815034	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f86v5	11	0	0.1089385475	0	0.8967855255	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f86v6	11	0	0.1391061453	0	0.8701356628	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f87r	11	0	0.02877094972	0	0.9716389932	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f87v	11	0	0.02597765363	0	0.9743568627	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f88r	11	0	0.04189944134	0	0.9589662081	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f88v	11	0	0.04078212291	0	0.9600382775	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f89r1	11	0	0.03966480447	0	0.9611115455	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f89r2	11	0	0.0656424581	0	0.9364656301	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f89v1	11	0	0.04301675978	0	0.9578953358	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f89v2	11	0	0.05111731844	0	0.9501671919	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f8r	11	0	0.04329608939	0	0.9576278047	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f8v	11	0	0.03407821229	0	0.9664959098	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f90r1	11	0	0.01927374302	0	0.980910808	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f90r2	11	0	0.01312849162	0	0.9869573111	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f90v1	11	0	0.02765363128	0	0.97272523	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f90v2	11	0	0.02011173184	0	0.98008916	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f93r	11	0	0.04273743017	0	0.9581629417	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f93v	11	0	0.0251396648	0	0.9751737051	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f94r	11	0	0.02206703911	0	0.9781746569	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f94v	11	0	0.02709497207	0	0.9732688038	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f95r1	11	0	0.02877094972	0	0.9716389932	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f95r2	11	0	0.02206703911	0	0.9781746569	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f95v1	11	0	0.03407821229	0	0.9664959098	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f95v2	11	0	0.01675977654	0	0.9833798872	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f96r	11	0	0.02346368715	0	0.9768094448	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f96v	11	0	0.0156424581	0	0.9844792497	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f99r	11	0	0.05418994413	0	0.9472521644	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f99v	11	0	0.05027932961	0	0.9509637551	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f9r	11	0	0.02430167598	0	0.9759912322	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	f9v	11	0	0.02402234637	0	0.9762638936	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	oto	1	folio	fRos	11	1	0.1539106145	6.497277677	0.1426513479	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f100r	26	0	0.07592686643	0	0.9268839904	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f100v	26	0	0.06404266125	0	0.9379649839	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f101r	26	0	0.1531742001	0	0.8579802485	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f101v	26	0	0.1465718639	0	0.8636636639	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f102r1	26	0	0.07064499746	0	0.9317926222	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f102r2	26	0	0.09969527679	0	0.905113185	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f102v1	26	0	0.08583037075	0	0.9177498952	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f102v2	26	0	0.125444388	0	0.8821048187	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f103r	26	0	0.3519045201	0	0.7033472743	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f103v	26	0	0.3010665312	0	0.7400285361	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f104r	26	1	0.2964448959	3.373308206	0.2565434063	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f104v	26	0	0.3169121381	0	0.7283947504	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f105r	26	0	0.2522092433	0	0.7770821219	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f105v	26	0	0.2640934485	0	0.7679017771	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f106r	26	0	0.2858811579	0	0.7513519028	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f106v	26	0	0.2938039614	0	0.7454226087	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f107r	26	0	0.3221940071	0	0.7245576074	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f107v	26	1	0.305027933	3.278388278	0.2628972154	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f108r	26	0	0.3287963433	0	0.7197895918	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f108v	26	0	0.3835957339	0	0.6814068412	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f10r	26	0	0.06206196039	0	0.9398246531	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f10v	26	0	0.0376333164	0	0.9630660167	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f111r	26	0	0.4133062468	0	0.6614596819	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f111v	26	0	0.3750126968	0	0.6872805525	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f112r	26	1	0.2667343829	3.749047982	0.2341235257	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f112v	26	0	0.2772981209	0	0.7578285389	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f113r	26	0	0.3505840528	0	0.7042766348	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f113v	26	0	0.3347384459	0	0.7155252104	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f114r	26	1	0.3056881666	3.271307526	0.2633837148	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f114v	26	1	0.2495683088	4.006919007	0.2208629429	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f115r	26	0	0.3063484002	0	0.7361301069	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f115v	26	0	0.2713560183	0	0.7623450393	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f116r	26	0	0.3697308278	0	0.6909202821	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f116v	26	0	0.001320467242	0	0.9986804042	0.9994922569	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f11r	26	0	0.04093448451	0	0.9598920157	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f11v	26	0	0.03367191468	0	0.9668886746	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f13r	26	0	0.05149822245	0	0.9498053383	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f13v	26	0	0.04555611986	0	0.9554659805	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f14r	26	0	0.05083798883	0	0.9504326388	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f14v	26	0	0.04951752158	0	0.9516884829	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f15r	26	0	0.06206196039	0	0.9398246531	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f15v	26	0	0.04753682072	0	0.9535753612	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f16r	26	1	0.05545962417	18.03113553	0.05394977954	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f16v	26	0	0.05017775521	0	0.9510603535	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f17r	26	0	0.05413915693	0	0.9473002739	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f17v	26	0	0.08979177247	0	0.9141215107	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f18r	26	0	0.05810055866	0	0.94355506	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f18v	26	0	0.04621635348	0	0.9548353579	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f19r	26	0	0.05281868969	0	0.9485519791	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f19v	26	0	0.05149822245	0	0.9498053383	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f1r	26	0	0.1459116303	0	0.8642340719	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f1v	26	0	0.06074149314	0	0.9410664805	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f20r	26	0	0.05876079228	0	0.9429322989	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f20v	26	0	0.05810055866	0	0.94355506	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f21r	26	0	0.0686642966	0	0.9336400536	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f21v	26	0	0.03829355003	0	0.962430378	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f22r	26	0	0.07592686643	0	0.9268839904	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f22v	26	0	0.05149822245	0	0.9498053383	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f23r	26	0	0.07262569832	0	0.9299488463	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f23v	26	0	0.06272219401	0	0.939204354	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f24r	26	0	0.07460639919	0	0.9281087188	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f24v	26	0	0.05744032504	0	0.9441782325	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f25r	26	0	0.03103098019	0	0.969445539	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f25v	26	0	0.04027425089	0	0.9605259779	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f26r	26	0	0.06008125952	0	0.9416880094	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f26v	26	0	0.06338242763	0	0.9385844644	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f27r	26	0	0.06338242763	0	0.9385844644	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f27v	26	0	0.04027425089	0	0.9605259779	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f28r	26	0	0.04489588624	0	0.9560970195	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f28v	26	0	0.04489588624	0	0.9560970195	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f29r	26	0	0.04291518537	0	0.9579926384	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f29v	26	1	0.06206196039	16.11292962	0.06017534691	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f2r	26	0	0.0719654647	0	0.9305630325	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f2v	26	0	0.04027425089	0	0.9605259779	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f30r	26	0	0.06536312849	0	0.9367272493	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f30v	26	0	0.04423565262	0	0.9567284753	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f31r	26	0	0.0686642966	0	0.9336400536	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f31v	26	0	0.07262569832	0	0.9299488463	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f32r	26	0	0.05083798883	0	0.9504326388	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f32v	26	0	0.05876079228	0	0.9429322989	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f33r	26	0	0.04885728796	0	0.9523170271	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f33v	26	1	0.07526663281	13.28609987	0.07250384755	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	otody	1	folio	f34r	26	0	0.09903504317	0	0.9057109685	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f34v	26	0	0.07790756729	0	0.9250499275	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f35r	26	0	0.06470289487	0	0.9373459123	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f35v	26	0	0.06008125952	0	0.9416880094	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f36r	26	0	0.04423565262	0	0.9567284753	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f36v	26	0	0.05017775521	0	0.9510603535	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f37r	26	0	0.05215845607	0	0.9491784518	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f37v	26	0	0.0594210259	0	0.9423099487	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f38r	26	0	0.02905027933	0	0.9713676235	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f38v	26	0	0.04489588624	0	0.9560970195	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f39r	26	0	0.1049771458	0	0.9003450991	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f39v	26	0	0.09639410868	0	0.9081060531	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f3r	26	0	0.07526663281	0	0.9274961525	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f3v	26	0	0.0561198578	0	0.9454258124	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f40r	26	0	0.06932453022	0	0.9330238365	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f40v	26	0	0.06932453022	0	0.9330238365	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f41r	26	0	0.06404266125	0	0.9379649839	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f41v	26	0	0.04357541899	0	0.9573603482	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f42r	26	0	0.09771457593	0	0.9069077201	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f42v	26	0	0.07856780091	0	0.92443938	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f43r	26	0	0.101015744	0	0.9039188014	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f43v	26	0	0.1003555104	0	0.9045157961	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f44r	26	0	0.04951752158	0	0.9516884829	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f44v	26	0	0.06602336211	0	0.9361089946	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f45r	26	0	0.06008125952	0	0.9416880094	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f45v	26	0	0.0561198578	0	0.9454258124	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f46r	26	0	0.1082783139	0	0.897377809	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f46v	26	0	0.07394616557	0	0.9287216897	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f47r	26	0	0.05281868969	0	0.9485519791	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f47v	26	0	0.0561198578	0	0.9454258124	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f48r	26	0	0.06008125952	0	0.9416880094	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f48v	26	0	0.0845099035	0	0.9189625544	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f49r	26	0	0.07922803454	0	0.9238292355	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f49v	26	0	0.1122397156	0	0.8938299668	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	otody	1	folio	f4r	26	0	0.04291518537	0	0.9579926384	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
