entity_type	entity	family_id	dimension	value	entity_total	observed_count	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
TOKEN	oky	1	locus	R	104	1	0.9480954799	1.05474609	0.6125217187	0.8256212601	OBSERVED	OBSERVED	EXPECTED
TOKEN	ol	1	locus	C	564	29	34.80243779	0.8332749613	0.1856383353	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	ol	1	locus	L	564	0	17.58740477	0	2.300843903e-08	7.736125275e-06	UNOBSERVED	NEVER_IN_locus	STRONGLY_AVOIDED
TOKEN	ol	1	locus	P	564	534	506.4685627	1.054359617	0.1064606346	0.7651493793	OBSERVED	OBSERVED	EXPECTED
TOKEN	ol	1	locus	R	564	1	5.141594718	0.1944921867	0.03591823105	0.4399538544	OBSERVED	OBSERVED	EXPECTED
TOKEN	olaiin	1	locus	C	52	6	3.208735399	1.869895537	0.1064062048	0.7651493793	OBSERVED	OBSERVED	EXPECTED
TOKEN	olaiin	1	locus	L	52	3	1.621533773	1.850100226	0.2222211014	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olaiin	1	locus	P	52	43	46.69568309	0.9208560012	0.3269312868	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olaiin	1	locus	R	52	0	0.47404774	0	0.6224775348	0.8322341495	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olain	1	locus	C	12	0	0.7404773997	0	0.4768861958	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olain	1	locus	L	12	0	0.3742001016	0	0.6878392603	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olain	1	locus	P	12	12	10.77592687	1.113593304	0.3940043659	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olain	1	locus	R	12	0	0.1093956323	0	0.8963757122	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olar	1	locus	C	17	4	1.04900965	3.81312031	0.02214151252	0.3276943854	OBSERVED	OBSERVED	EXPECTED
TOKEN	olar	1	locus	L	17	0	0.5301168106	0	0.5885362184	0.8080089084	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olar	1	locus	P	17	12	15.26589639	0.7860658615	0.2461678177	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olar	1	locus	R	17	1	0.1549771458	6.452564313	0.1435652496	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olchdy	1	locus	C	10	0	0.6170644997	0	0.5395258937	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchdy	1	locus	L	10	1	0.311833418	3.206840391	0.2678965267	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olchdy	1	locus	P	10	9	8.979939055	1.002233973	0.5417013227	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olchdy	1	locus	R	10	0	0.09116302692	0	0.9128688766	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchedy	1	locus	C	39	3	2.406551549	1.246597024	0.4320020231	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olchedy	1	locus	L	39	0	1.21615033	0	0.2963688961	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchedy	1	locus	P	39	36	35.02176232	1.02793228	0.4566720152	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olchedy	1	locus	R	39	0	0.355535805	0	0.7007978516	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olcheey	1	locus	C	11	0	0.6787709497	0	0.5072400329	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olcheey	1	locus	L	11	0	0.3430167598	0	0.7096263183	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olcheey	1	locus	P	11	11	9.877932961	1.113593304	0.4016922532	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olcheey	1	locus	R	11	0	0.1002793296	0	0.9045847055	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchey	1	locus	C	25	0	1.542661249	0	0.2138113383	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchey	1	locus	L	25	0	0.7795835449	0	0.4585969566	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchey	1	locus	P	25	25	22.44984764	1.113593304	0.3223378238	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olchey	1	locus	R	25	0	0.2279075673	0	0.7961978512	0.9092382868	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchy	1	locus	C	10	0	0.6170644997	0	0.5395258937	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchy	1	locus	L	10	0	0.311833418	0	0.7321034733	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olchy	1	locus	P	10	10	8.979939055	1.113593304	0.4099486328	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olchy	1	locus	R	10	0	0.09116302692	0	0.9128688766	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oldaiin	1	locus	C	10	0	0.6170644997	0	0.5395258937	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oldaiin	1	locus	L	10	0	0.311833418	0	0.7321034733	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oldaiin	1	locus	P	10	10	8.979939055	1.113593304	0.4099486328	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	oldaiin	1	locus	R	10	0	0.09116302692	0	0.9128688766	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oldy	1	locus	C	30	1	1.851193499	0.5401920439	0.4477788437	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oldy	1	locus	L	30	1	0.9355002539	1.068946797	0.607610478	0.8199971192	OBSERVED	OBSERVED	EXPECTED
TOKEN	oldy	1	locus	P	30	28	26.93981717	1.03935375	0.4444508137	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oldy	1	locus	R	30	0	0.2734890808	0	0.7607206428	0.8786679641	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkaiin	1	locus	C	31	3	1.912899949	1.568299482	0.2997633925	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkaiin	1	locus	L	31	0	0.9666835957	0	0.3803423177	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkaiin	1	locus	P	31	28	27.83781107	1.00582621	0.5129104905	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkaiin	1	locus	R	31	0	0.2826053834	0	0.7538171979	0.8743334271	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkain	1	locus	C	34	0	2.098019299	0	0.1226992182	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkain	1	locus	L	34	0	1.060233621	0	0.3463748804	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkain	1	locus	P	34	34	30.53179279	1.113593304	0.2882152324	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olkain	1	locus	R	34	0	0.3099542915	0	0.7334804817	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkal	1	locus	C	13	0	0.8021838497	0	0.4483487679	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkal	1	locus	L	13	1	0.4053834434	2.466800301	0.333278888	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkal	1	locus	P	13	12	11.67392077	1.02793228	0.50065053	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkal	1	locus	R	13	0	0.118511935	0	0.8882412144	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkam	1	locus	C	11	0	0.6787709497	0	0.5072400329	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkam	1	locus	L	11	0	0.3430167598	0	0.7096263183	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkam	1	locus	P	11	11	9.877932961	1.113593304	0.4016922532	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olkam	1	locus	R	11	0	0.1002793296	0	0.9045847055	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkar	1	locus	C	21	3	1.295835449	2.31510876	0.141929537	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkar	1	locus	L	21	1	0.6548501778	1.527066853	0.4804801076	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkar	1	locus	P	21	17	18.85787202	0.9014802935	0.3907208984	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkar	1	locus	R	21	0	0.1914423565	0	0.8257672238	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkedy	1	locus	C	26	0	1.604367699	0	0.2010166177	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkedy	1	locus	L	26	0	0.8107668867	0	0.4445170412	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkedy	1	locus	P	26	26	23.34784154	1.113593304	0.3181255616	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olkedy	1	locus	R	26	0	0.23702387	0	0.788972455	0.9047101499	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkeedy	1	locus	C	45	1	2.776790249	0.3601280293	0.2350597033	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkeedy	1	locus	L	45	1	1.403250381	0.712631198	0.5907110877	0.8099929677	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkeedy	1	locus	P	45	43	40.40972575	1.064100268	0.3623758624	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olkeedy	1	locus	R	45	0	0.4102336211	0	0.6634952255	0.8478831848	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkeeey	1	locus	C	11	0	0.6787709497	0	0.5072400329	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkeeey	1	locus	L	11	0	0.3430167598	0	0.7096263183	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkeeey	1	locus	P	11	11	9.877932961	1.113593304	0.4016922532	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olkeeey	1	locus	R	11	0	0.1002793296	0	0.9045847055	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkeey	1	locus	C	38	0	2.344845099	0	0.0958620501	0.7313187328	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkeey	1	locus	L	38	0	1.184966988	0	0.3057562729	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkeey	1	locus	P	38	38	34.12376841	1.113593304	0.2752612043	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olkeey	1	locus	R	38	0	0.3464195023	0	0.7072157462	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkey	1	locus	C	13	0	0.8021838497	0	0.4483487679	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkey	1	locus	L	13	0	0.4053834434	0	0.666721112	0.8478831848	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olkey	1	locus	P	13	13	11.67392077	1.113593304	0.3867975084	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olkey	1	locus	R	13	0	0.118511935	0	0.8882412144	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olky	1	locus	C	23	1	1.419248349	0.7045983181	0.5852059415	0.8080089084	OBSERVED	OBSERVED	EXPECTED
TOKEN	olky	1	locus	L	23	2	0.7172168614	2.788556862	0.1618112665	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olky	1	locus	P	23	20	20.65385983	0.9683420032	0.5012097291	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olky	1	locus	R	23	0	0.2096749619	0	0.8108477595	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olol	1	locus	C	18	1	1.1107161	0.9003200732	0.6951074605	0.8529347193	OBSERVED	OBSERVED	EXPECTED
TOKEN	olol	1	locus	L	18	1	0.5613001524	1.781577995	0.4295331124	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olol	1	locus	P	18	16	16.1638903	0.9898607144	0.5497061574	0.7858861458	OBSERVED	OBSERVED	EXPECTED
TOKEN	olol	1	locus	R	18	0	0.1640934485	0	0.848662712	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olor	1	locus	C	30	2	1.851193499	1.080384088	0.5522211563	0.7858861458	OBSERVED	OBSERVED	EXPECTED
TOKEN	olor	1	locus	L	30	1	0.9355002539	1.068946797	0.607610478	0.8199971192	OBSERVED	OBSERVED	EXPECTED
TOKEN	olor	1	locus	P	30	27	26.93981717	1.002233973	0.5209855617	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	olor	1	locus	R	30	0	0.2734890808	0	0.7607206428	0.8786679641	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ols	1	locus	C	22	0	1.357541899	0	0.257292451	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ols	1	locus	L	22	3	0.6860335196	4.372964169	0.03246444551	0.4165957748	OBSERVED	OBSERVED	EXPECTED
TOKEN	ols	1	locus	P	22	19	19.75586592	0.9617396714	0.4920675168	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	ols	1	locus	R	22	0	0.2005586592	0	0.8182734893	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olshedy	1	locus	C	22	0	1.357541899	0	0.257292451	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olshedy	1	locus	L	22	0	0.6860335196	0	0.5035695116	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olshedy	1	locus	P	22	22	19.75586592	1.113593304	0.3357836597	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olshedy	1	locus	R	22	0	0.2005586592	0	0.8182734893	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olshey	1	locus	C	13	0	0.8021838497	0	0.4483487679	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olshey	1	locus	L	13	0	0.4053834434	0	0.666721112	0.8478831848	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	olshey	1	locus	P	13	13	11.67392077	1.113593304	0.3867975084	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	olshey	1	locus	R	13	0	0.118511935	0	0.8882412144	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oly	1	locus	C	61	4	3.764093448	1.062672873	0.5191415971	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oly	1	locus	L	61	1	1.90218385	0.5257115395	0.4331287095	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oly	1	locus	P	61	56	54.77762824	1.022315164	0.452278714	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oly	1	locus	R	61	0	0.5560944642	0	0.5734443034	0.8001548419	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	om	1	locus	C	22	2	1.357541899	1.473251029	0.3934222664	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	om	1	locus	L	22	0	0.6860335196	0	0.5035695116	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	om	1	locus	P	22	20	19.75586592	1.012357549	0.5079324832	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	om	1	locus	R	22	0	0.2005586592	0	0.8182734893	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opaiin	1	locus	C	16	5	0.9873031996	5.064300412	0.003468906759	0.08652778657	OBSERVED	OBSERVED	EXPECTED
TOKEN	opaiin	1	locus	L	16	2	0.4989334688	4.008550489	0.08988074115	0.7145668834	OBSERVED	OBSERVED	EXPECTED
TOKEN	opaiin	1	locus	P	16	9	14.36790249	0.6263962334	0.09309325651	0.7251474718	OBSERVED	OBSERVED	EXPECTED
TOKEN	opaiin	1	locus	R	16	0	0.1458608431	0	0.8642779651	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opal	1	locus	C	10	1	0.6170644997	1.620576132	0.4604741063	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opal	1	locus	L	10	2	0.311833418	6.413680782	0.03960219824	0.4560410289	OBSERVED	OBSERVED	EXPECTED
TOKEN	opal	1	locus	P	10	7	8.979939055	0.7795153126	0.3262516554	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opal	1	locus	R	10	0	0.09116302692	0	0.9128688766	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opar	1	locus	C	13	2	0.8021838497	2.493194049	0.1919930915	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opar	1	locus	L	13	2	0.4053834434	4.933600601	0.06300118778	0.610740219	OBSERVED	OBSERVED	EXPECTED
TOKEN	opar	1	locus	P	13	8	11.67392077	0.6852881869	0.1775748361	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opar	1	locus	R	13	1	0.118511935	8.437968717	0.1117587856	0.7688775974	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchdy	1	locus	C	20	0	1.234128999	0	0.2910881899	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opchdy	1	locus	L	20	2	0.623666836	3.206840391	0.1297543628	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchdy	1	locus	P	20	18	17.95987811	1.002233973	0.5275928939	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchdy	1	locus	R	20	0	0.1823260538	0	0.8333295858	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opchedy	1	locus	C	49	1	3.023616049	0.3307298228	0.1956486098	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchedy	1	locus	L	49	0	1.527983748	0	0.2169726982	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opchedy	1	locus	P	49	48	44.00170137	1.09086691	0.2927128275	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchedy	1	locus	R	49	0	0.4466988319	0	0.6397365475	0.8429365258	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opchey	1	locus	C	30	1	1.851193499	0.5401920439	0.4477788437	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchey	1	locus	L	30	1	0.9355002539	1.068946797	0.607610478	0.8199971192	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchey	1	locus	P	30	28	26.93981717	1.03935375	0.4444508137	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchey	1	locus	R	30	0	0.2734890808	0	0.7607206428	0.8786679641	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opchy	1	locus	C	14	0	0.8638902996	0	0.421519053	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	opchy	1	locus	L	14	1	0.4365667852	2.290600279	0.3537486636	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchy	1	locus	P	14	13	12.57191468	1.034050925	0.4891543322	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	opchy	1	locus	R	14	0	0.1276282377	0	0.8801805363	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	or	1	locus	C	393	22	24.25063484	0.9071927455	0.3724160764	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	or	1	locus	L	393	1	12.25505333	0.08159899213	6.310727741e-05	0.003686793575	OBSERVED	OBSERVED	DEPLETED
TOKEN	or	1	locus	P	393	369	352.9116049	1.045587606	0.1886122597	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	or	1	locus	R	393	1	3.582706958	0.2791185581	0.1274008205	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oraiin	1	locus	C	34	2	2.098019299	0.9532800775	0.6501661987	0.8443355857	OBSERVED	OBSERVED	EXPECTED
TOKEN	oraiin	1	locus	L	34	1	1.060233621	0.9431883503	0.7136131741	0.8550443406	OBSERVED	OBSERVED	EXPECTED
TOKEN	oraiin	1	locus	P	34	31	30.53179279	1.015335071	0.4902149337	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oraiin	1	locus	R	34	0	0.3099542915	0	0.7334804817	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	orain	1	locus	C	16	0	0.9873031996	0	0.3725801116	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	orain	1	locus	L	16	0	0.4989334688	0	0.6071778887	0.8199971192	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	orain	1	locus	P	16	16	14.36790249	1.113593304	0.3674534312	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	orain	1	locus	R	16	0	0.1458608431	0	0.8642779651	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oral	1	locus	C	11	1	0.6787709497	1.473251029	0.4927599671	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oral	1	locus	L	11	0	0.3430167598	0	0.7096263183	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oral	1	locus	P	11	10	9.877932961	1.012357549	0.5267083495	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oral	1	locus	R	11	0	0.1002793296	0	0.9045847055	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	oram	1	locus	C	11	1	0.6787709497	1.473251029	0.4927599671	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oram	1	locus	L	11	1	0.3430167598	2.915309446	0.2903736817	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oram	1	locus	P	11	9	9.877932961	0.911121794	0.4732916505	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	oram	1	locus	R	11	0	0.1002793296	0	0.9045847055	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	orol	1	locus	C	12	1	0.7404773997	1.35048011	0.5231138042	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	orol	1	locus	L	12	1	0.3742001016	2.672366992	0.3121607397	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	orol	1	locus	P	12	10	10.77592687	0.9279944198	0.4868934585	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	orol	1	locus	R	12	0	0.1093956323	0	0.8963757122	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ory	1	locus	C	16	0	0.9873031996	0	0.3725801116	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ory	1	locus	L	16	2	0.4989334688	4.008550489	0.08988074115	0.7145668834	OBSERVED	OBSERVED	EXPECTED
TOKEN	ory	1	locus	P	16	14	14.36790249	0.9743941408	0.5315049723	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	ory	1	locus	R	16	0	0.1458608431	0	0.8642779651	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	os	1	locus	C	36	7	2.221432199	3.151120256	0.007842274904	0.1513900025	OBSERVED	OBSERVED	EXPECTED
TOKEN	os	1	locus	L	36	2	1.122600305	1.781577995	0.3092369403	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	os	1	locus	P	36	27	32.3277806	0.8351949778	0.2000494014	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	os	1	locus	R	36	0	0.3281868969	0	0.7202283987	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ot	1	locus	C	15	3	0.9255967496	3.241152263	0.06713718892	0.6306830963	OBSERVED	OBSERVED	EXPECTED
TOKEN	ot	1	locus	L	15	0	0.467750127	0	0.6264100271	0.8322341495	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ot	1	locus	P	15	12	13.46990858	0.890874643	0.4124944159	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	ot	1	locus	R	15	0	0.1367445404	0	0.8721930078	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	otaiin	1	locus	C	155	12	9.564499746	1.254639586	0.2549245761	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otaiin	1	locus	L	155	2	4.833417979	0.4137858569	0.1394017023	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otaiin	1	locus	P	155	141	139.1890554	1.013010683	0.4223525925	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otaiin	1	locus	R	155	0	1.413026917	0	0.243405399	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	otain	1	locus	C	96	0	5.923819198	0	0.002674964426	0.06986377676	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	otain	1	locus	L	96	2	2.993600813	0.6680917481	0.4246252946	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otain	1	locus	P	96	94	86.20741493	1.090393443	0.2140459824	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otain	1	locus	R	96	0	0.8751650584	0	0.4167932188	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	otair	1	locus	C	26	1	1.604367699	0.6232985122	0.5235211861	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otair	1	locus	L	26	2	0.8107668867	2.466800301	0.1950832611	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otair	1	locus	P	26	22	23.34784154	0.942271257	0.4436755442	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otair	1	locus	R	26	1	0.23702387	4.218984358	0.211027545	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otal	1	locus	C	137	5	8.453783647	0.591451143	0.1531075282	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otal	1	locus	L	137	7	4.272117826	1.638531587	0.140906861	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otal	1	locus	P	137	125	123.0251651	1.016052284	0.4117189054	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otal	1	locus	R	137	0	1.248933469	0	0.2868105262	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	otaly	1	locus	C	21	2	1.295835449	1.54340584	0.3717007052	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	otaly	1	locus	L	21	9	0.6548501778	13.74360168	3.39110402e-08	8.100271398e-06	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	otaly	1	locus	P	21	9	18.85787202	0.477254273	0.009590793709	0.1789206894	OBSERVED	OBSERVED	EXPECTED
