candidate	corpus	error_type	error_position	L_sync	catastrophic_desync	recovery_after_error	measurement
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	64	1	false	0.98437500	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	126	-2	false	0.50000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	0	1	false	0.99218750	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	32	1	false	0.98958333	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	64	1	false	0.98437500	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	126	-2	false	0.50000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	0	1	false	0.99218750	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	32	1	false	0.98958333	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	64	1	false	0.98437500	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	126	-2	false	0.50000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	32	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	64	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	126	-2	false	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	0	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	32	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	64	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	126	-2	false	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	0	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	32	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	64	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	126	-2	false	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	0	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	32	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	64	-1	true	0.00000000	three consecutive positionally correct decoded units
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	126	-2	false	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	0	1	false	0.99218750	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	32	1	false	0.98958333	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	64	1	false	0.98437500	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	126	-2	false	0.50000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	0	1	false	0.99218750	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	32	1	false	0.98958333	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	64	1	false	0.98437500	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	126	-2	false	0.50000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	0	1	false	0.99218750	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	32	1	false	0.98958333	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	64	1	false	0.98437500	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	126	-2	false	0.50000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	0	-1	true	0.01562500	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	32	-1	true	0.01041667	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	64	-1	true	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	126	-2	false	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	0	-1	true	0.01562500	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	32	-1	true	0.01041667	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	64	-1	true	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	126	-2	false	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	0	-1	true	0.01562500	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	32	-1	true	0.01041667	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	64	-1	true	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	126	-2	false	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	0	-1	true	0.01562500	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	32	-1	true	0.01041667	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	64	-1	true	0.00000000	three consecutive positionally correct decoded units
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	126	-2	false	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	0	1	false	0.99404762	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	42	1	false	1.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	84	1	false	0.98809524	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	166	-2	false	0.50000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	0	1	false	0.99404762	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	42	1	false	0.99206349	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	84	1	false	0.98809524	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	166	-2	false	0.50000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	0	1	false	0.99404762	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	42	1	false	0.99206349	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	84	1	false	0.98809524	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	166	-2	false	1.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	0	-1	true	0.00595238	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	42	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	84	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	166	-2	false	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	0	-1	true	0.00595238	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	42	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	84	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	166	-2	false	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	0	-1	true	0.00595238	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	42	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	84	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	166	-2	false	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	0	-1	true	0.00595238	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	42	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	84	-1	true	0.00000000	three consecutive positionally correct decoded units
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	166	-2	false	0.00000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	0	1	false	0.99479167	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	48	1	false	0.99305556	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	96	1	false	0.98958333	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	190	-2	false	0.50000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	0	1	false	0.99479167	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	48	1	false	0.99305556	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	96	1	false	0.98958333	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	190	-2	false	0.50000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	0	1	false	0.99479167	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	48	1	false	1.00000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	96	1	false	1.00000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	190	-2	false	0.50000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	48	-1	true	0.00694444	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	190	-2	false	0.00000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	48	-1	true	0.01388889	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	190	-2	false	0.00000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	48	-1	true	0.01388889	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	190	-2	false	0.00000000	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	48	-1	true	0.00694444	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	190	-2	false	0.00000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	0	1	false	0.99479167	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	48	1	false	0.99305556	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	96	1	false	0.98958333	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	190	-2	false	0.50000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	0	1	false	0.99479167	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	48	1	false	0.99305556	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	96	1	false	0.98958333	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	190	-2	false	0.50000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	0	1	false	0.99479167	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	48	1	false	1.00000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	96	1	false	1.00000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	190	-2	false	0.50000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	48	-1	true	0.00694444	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	190	-2	false	0.00000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	48	-1	true	0.01388889	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	190	-2	false	0.00000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	48	-1	true	0.01388889	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	190	-2	false	0.00000000	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	0	-1	true	0.01562500	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	48	-1	true	0.00694444	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	96	-1	true	0.01041667	three consecutive positionally correct decoded units
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	190	-2	false	0.00000000	three consecutive positionally correct decoded units
