candidate	corpus	splitting_fraction	replicate	seed	split_classes	changed_glyphs	glyph_recovery_frozen	token_recovery_frozen	glyph_recovery_collapsed_oracle	word_error_rate_frozen	decoder
M2_HOMOPHONY_H2	Longfellow	0.250	25	67225741	12	122	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Longfellow	0.250	26	67226750	12	139	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Longfellow	0.250	27	67227759	12	119	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Longfellow	0.250	28	67228768	12	157	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Longfellow	0.250	29	67229777	12	132	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	0	67200282	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	1	67201291	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	2	67202300	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	3	67203309	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	4	67204318	1	37	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	5	67205327	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	6	67206336	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	7	67207345	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	8	67208354	1	28	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	9	67209363	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	10	67210372	1	28	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	11	67211381	1	64	0.37976783	0.38281250	0.50333333	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	12	67212390	1	92	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	13	67213399	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	14	67214408	1	48	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	15	67215417	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	16	67216426	1	28	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	17	67217435	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	18	67218444	1	37	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	19	67219453	1	48	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	20	67220462	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	21	67221471	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	22	67222480	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	23	67223489	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	24	67224498	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	25	67225507	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	26	67226516	1	64	0.37976783	0.38281250	0.50333333	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	27	67227525	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	28	67228534	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.050	29	67229543	1	48	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	0	67200332	1	37	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	1	67201341	1	48	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	2	67202350	1	29	0.40333333	0.41406250	0.50333333	0.58593750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	3	67203359	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	4	67204368	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	5	67205377	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	6	67206386	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	7	67207395	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	8	67208404	1	92	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	9	67209413	1	34	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	10	67210422	1	157	0.37766831	0.35937500	0.50333333	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	11	67211431	1	37	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	12	67212440	1	28	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	13	67213449	1	92	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	14	67214458	1	92	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	15	67215467	1	37	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	16	67216476	1	29	0.40333333	0.41406250	0.50333333	0.58593750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	17	67217485	1	28	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	18	67218494	1	28	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	19	67219503	1	29	0.40333333	0.41406250	0.50333333	0.58593750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	20	67220512	1	37	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	21	67221521	1	92	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	22	67222530	1	48	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	23	67223539	1	37	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	24	67224548	1	92	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	25	67225557	1	64	0.37976783	0.38281250	0.50333333	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	26	67226566	1	64	0.37976783	0.38281250	0.50333333	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	27	67227575	1	64	0.37976783	0.38281250	0.50333333	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	28	67228584	1	95	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.100	29	67229593	1	92	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	0	67200482	2	186	0.28640777	0.27343750	0.50333333	0.72656250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	1	67201491	2	101	0.29920000	0.25781250	0.50333333	0.74218750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	2	67202500	2	129	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	3	67203509	2	101	0.29920000	0.25781250	0.50333333	0.74218750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	4	67204518	2	85	0.36666667	0.35156250	0.50333333	0.64843750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	5	67205527	2	140	0.50333333	0.48437500	0.50333333	0.51562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	6	67206536	2	71	0.30211480	0.19531250	0.50333333	0.80468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	7	67207545	2	121	0.40333333	0.41406250	0.50333333	0.58593750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	8	67208554	2	82	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	9	67209563	2	191	0.31839258	0.23437500	0.50333333	0.76562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	10	67210572	2	66	0.29042904	0.28125000	0.50333333	0.71875000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	11	67211581	2	92	0.37976783	0.38281250	0.50333333	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	12	67212590	2	123	0.36945813	0.32031250	0.50333333	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	13	67213599	2	124	0.33333333	0.27343750	0.50333333	0.72656250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	14	67214608	2	221	0.30293663	0.22656250	0.50333333	0.77343750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	15	67215617	2	186	0.28640777	0.27343750	0.50333333	0.72656250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	16	67216626	2	77	0.40333333	0.41406250	0.50333333	0.58593750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	17	67217635	2	186	0.28640777	0.27343750	0.50333333	0.72656250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	18	67218644	2	112	0.37976783	0.38281250	0.50333333	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	19	67219653	2	126	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	20	67220662	2	121	0.40333333	0.41406250	0.50333333	0.58593750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	21	67221671	2	129	0.32469512	0.19531250	0.50333333	0.80468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	22	67222680	2	252	0.28409091	0.25000000	0.50333333	0.75000000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	23	67223689	2	156	0.37851240	0.37500000	0.50333333	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	24	67224698	2	98	0.33483483	0.23437500	0.50333333	0.76562500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	25	67225707	2	221	0.30293663	0.22656250	0.50333333	0.77343750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	26	67226716	2	62	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	27	67227725	2	62	0.38325282	0.32812500	0.50333333	0.67187500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	28	67228734	2	132	0.32698413	0.26562500	0.50333333	0.73437500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Longfellow	0.250	29	67229743	2	205	0.33720930	0.23437500	0.50333333	0.76562500	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	0	67200384	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	1	67201393	1	59	0.36500000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	2	67202402	1	38	0.36000000	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	3	67203411	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	4	67204420	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	5	67205429	1	38	0.36000000	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	6	67206438	1	122	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	7	67207447	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	8	67208456	1	59	0.36500000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	9	67209465	1	59	0.36500000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	10	67210474	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	11	67211483	1	143	0.32500000	0.08000000	0.40166667	0.92000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	12	67212492	1	143	0.32500000	0.08000000	0.40166667	0.92000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	13	67213501	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	14	67214510	1	48	0.34666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	15	67215519	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	16	67216528	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	17	67217537	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	18	67218546	1	48	0.34666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	19	67219555	1	48	0.34666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	20	67220564	1	143	0.32500000	0.08000000	0.40166667	0.92000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	21	67221573	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	22	67222582	1	48	0.34666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	23	67223591	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	24	67224600	1	143	0.32500000	0.08000000	0.40166667	0.92000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	25	67225609	1	38	0.36000000	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	26	67226618	1	114	0.35666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	27	67227627	1	114	0.35666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	28	67228636	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.050	29	67229645	1	143	0.32500000	0.08000000	0.40166667	0.92000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	0	67200434	1	122	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	1	67201443	1	59	0.36500000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	2	67202452	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	3	67203461	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	4	67204470	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	5	67205479	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	6	67206488	1	114	0.35666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	7	67207497	1	114	0.35666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	8	67208506	1	143	0.32500000	0.08000000	0.40166667	0.92000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	9	67209515	1	122	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	10	67210524	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	11	67211533	1	48	0.34666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	12	67212542	1	114	0.35666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	13	67213551	1	122	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	14	67214560	1	38	0.36000000	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	15	67215569	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	16	67216578	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	17	67217587	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	18	67218596	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	19	67219605	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	20	67220614	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	21	67221623	1	143	0.32500000	0.08000000	0.40166667	0.92000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	22	67222632	1	114	0.35666667	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	23	67223641	1	59	0.36500000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	24	67224650	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	25	67225659	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	26	67226668	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	27	67227677	1	40	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	28	67228686	1	37	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.100	29	67229695	1	27	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	0	67200584	2	191	0.26500000	0.05333333	0.40166667	0.94666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	1	67201593	2	181	0.36166667	0.09333333	0.40166667	0.90666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	2	67202602	2	170	0.32500000	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	3	67203611	2	65	0.35666667	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	4	67204620	2	86	0.30500000	0.05333333	0.40166667	0.94666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	5	67205629	2	78	0.36000000	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	6	67206638	2	236	0.35000000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	7	67207647	2	236	0.35000000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	8	67208656	2	257	0.27500000	0.05333333	0.40166667	0.94666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	9	67209665	2	159	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	10	67210674	2	97	0.31166667	0.06666667	0.40166667	0.93333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	11	67211683	2	75	0.34500000	0.10000000	0.40166667	0.90000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	12	67212692	2	64	0.40000000	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	13	67213701	2	191	0.26500000	0.05333333	0.40166667	0.94666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	14	67214710	2	152	0.32333333	0.06000000	0.40166667	0.94000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	15	67215719	2	159	0.40166667	0.12000000	0.40166667	0.88000000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	16	67216728	2	86	0.30500000	0.05333333	0.40166667	0.94666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	17	67217737	2	265	0.29166667	0.05333333	0.40166667	0.94666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Longfellow	0.250	18	67218746	2	160	0.36000000	0.07333333	0.40166667	0.92666667	frozen decoder plus explicitly marked collapse oracle
