candidate	corpus	error_type	error_position	position_fraction	location_class	seed	damaged_units	correct_units_after_error	recovery_after_error	L_sync	catastrophic_desync	clean_output_tokens	damaged_output_tokens	propagation_baseline
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101634	0	128	1.00000000	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	32	0.250000	TOKEN_MEDIAL	67102643	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	64	0.500000	TOKEN_MEDIAL	67103652	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	126	0.984375	TOKEN_MEDIAL	67104661	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102507	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	32	0.250000	TOKEN_MEDIAL	67103516	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	64	0.500000	TOKEN_MEDIAL	67104525	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	126	0.984375	TOKEN_MEDIAL	67105534	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102410	127	1	0.00781250	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	32	0.250000	BOUNDARY_ADJACENT	67103419	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	64	0.500000	BOUNDARY_ADJACENT	67104428	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	126	0.984375	BOUNDARY_ADJACENT	67105437	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101246	127	1	0.00781250	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	32	0.250000	BOUNDARY_ADJACENT	67102255	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	64	0.500000	BOUNDARY_ADJACENT	67103264	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	126	0.984375	BOUNDARY_ADJACENT	67104273	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101246	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	32	0.250000	TOKEN_MEDIAL	67102255	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	64	0.500000	TOKEN_MEDIAL	67103264	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	126	0.984375	TOKEN_MEDIAL	67104273	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67102003	0	150	1.00000000	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	37	0.246667	TOKEN_MEDIAL	67103012	0	113	1.00000000	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	75	0.500000	TOKEN_MEDIAL	67104021	1	74	0.98666667	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	148	0.986667	TOKEN_MEDIAL	67105030	1	1	0.50000000	-2	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101615	1	149	0.99333333	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	37	0.246667	TOKEN_MEDIAL	67102624	1	112	0.99115044	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	75	0.500000	TOKEN_MEDIAL	67103633	1	74	0.98666667	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	148	0.986667	TOKEN_MEDIAL	67104642	1	1	0.50000000	-2	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101712	0	150	1.00000000	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	37	0.246667	TOKEN_MEDIAL	67102721	1	112	0.99115044	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	75	0.500000	TOKEN_MEDIAL	67103730	1	74	0.98666667	1	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	148	0.986667	TOKEN_MEDIAL	67104739	1	1	0.50000000	-2	false	150	150	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102585	148	2	0.01333333	-1	true	150	151	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	37	0.246667	TOKEN_MEDIAL	67103594	112	1	0.00884956	-1	true	150	151	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	75	0.500000	TOKEN_MEDIAL	67104603	74	1	0.01333333	-1	true	150	151	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	148	0.986667	TOKEN_MEDIAL	67105612	2	0	0.00000000	-2	false	150	151	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102488	147	3	0.02000000	-1	true	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	37	0.246667	BOUNDARY_ADJACENT	67103497	112	1	0.00884956	-1	true	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	75	0.500000	BOUNDARY_ADJACENT	67104506	74	1	0.01333333	-1	true	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	148	0.986667	BOUNDARY_ADJACENT	67105515	2	0	0.00000000	-2	false	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101324	147	3	0.02000000	-1	true	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	37	0.246667	BOUNDARY_ADJACENT	67102333	112	1	0.00884956	-1	true	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	75	0.500000	BOUNDARY_ADJACENT	67103342	74	1	0.01333333	-1	true	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	148	0.986667	BOUNDARY_ADJACENT	67104351	2	0	0.00000000	-2	false	150	149	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101324	148	2	0.01333333	-1	true	150	151	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	37	0.246667	TOKEN_MEDIAL	67102333	112	1	0.00884956	-1	true	150	151	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	75	0.500000	TOKEN_MEDIAL	67103342	74	1	0.01333333	-1	true	150	151	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	148	0.986667	TOKEN_MEDIAL	67104351	2	0	0.00000000	-2	false	150	151	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67102016	1	172	0.99421965	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	43	0.248555	TOKEN_MEDIAL	67103025	0	130	1.00000000	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	86	0.497110	TOKEN_MEDIAL	67104034	1	86	0.98850575	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	171	0.988439	TOKEN_MEDIAL	67105043	1	1	0.50000000	-2	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101628	1	172	0.99421965	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	43	0.248555	TOKEN_MEDIAL	67102637	1	129	0.99230769	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	86	0.497110	TOKEN_MEDIAL	67103646	1	86	0.98850575	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	171	0.988439	TOKEN_MEDIAL	67104655	0	2	1.00000000	-2	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101725	1	172	0.99421965	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	43	0.248555	TOKEN_MEDIAL	67102734	1	129	0.99230769	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	86	0.497110	TOKEN_MEDIAL	67103743	1	86	0.98850575	1	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	171	0.988439	TOKEN_MEDIAL	67104752	0	2	1.00000000	-2	false	173	173	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102598	173	0	0.00000000	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	43	0.248555	TOKEN_MEDIAL	67103607	130	0	0.00000000	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	86	0.497110	TOKEN_MEDIAL	67104616	87	0	0.00000000	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	171	0.988439	TOKEN_MEDIAL	67105625	2	0	0.00000000	-2	false	173	174	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102501	172	1	0.00578035	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	43	0.248555	BOUNDARY_ADJACENT	67103510	130	0	0.00000000	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	86	0.497110	BOUNDARY_ADJACENT	67104519	87	0	0.00000000	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	171	0.988439	BOUNDARY_ADJACENT	67105528	2	0	0.00000000	-2	false	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101337	172	1	0.00578035	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	43	0.248555	BOUNDARY_ADJACENT	67102346	130	0	0.00000000	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	86	0.497110	BOUNDARY_ADJACENT	67103355	87	0	0.00000000	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	171	0.988439	BOUNDARY_ADJACENT	67104364	2	0	0.00000000	-2	false	173	172	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101337	173	0	0.00000000	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	43	0.248555	TOKEN_MEDIAL	67102346	130	0	0.00000000	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	86	0.497110	TOKEN_MEDIAL	67103355	87	0	0.00000000	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	171	0.988439	TOKEN_MEDIAL	67104364	2	0	0.00000000	-2	false	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67101977	1	172	0.99421965	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	43	0.248555	TOKEN_MEDIAL	67102986	0	130	1.00000000	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	86	0.497110	TOKEN_MEDIAL	67103995	1	86	0.98850575	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	171	0.988439	TOKEN_MEDIAL	67105004	0	2	1.00000000	-2	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101589	1	172	0.99421965	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	43	0.248555	TOKEN_MEDIAL	67102598	1	129	0.99230769	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	86	0.497110	TOKEN_MEDIAL	67103607	1	86	0.98850575	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	171	0.988439	TOKEN_MEDIAL	67104616	0	2	1.00000000	-2	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101686	0	173	1.00000000	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	43	0.248555	TOKEN_MEDIAL	67102695	1	129	0.99230769	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	86	0.497110	TOKEN_MEDIAL	67103704	1	86	0.98850575	1	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	171	0.988439	TOKEN_MEDIAL	67104713	1	1	0.50000000	-2	false	173	173	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102559	171	2	0.01156069	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	43	0.248555	TOKEN_MEDIAL	67103568	129	1	0.00769231	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	86	0.497110	TOKEN_MEDIAL	67104577	86	1	0.01149425	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	171	0.988439	TOKEN_MEDIAL	67105586	2	0	0.00000000	-2	false	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102462	170	3	0.01734104	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	43	0.248555	BOUNDARY_ADJACENT	67103471	129	1	0.00769231	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	86	0.497110	BOUNDARY_ADJACENT	67104480	86	1	0.01149425	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	171	0.988439	BOUNDARY_ADJACENT	67105489	2	0	0.00000000	-2	false	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101298	170	3	0.01734104	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	43	0.248555	BOUNDARY_ADJACENT	67102307	129	1	0.00769231	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	86	0.497110	BOUNDARY_ADJACENT	67103316	86	1	0.01149425	-1	true	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	171	0.988439	BOUNDARY_ADJACENT	67104325	2	0	0.00000000	-2	false	173	172	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101298	171	2	0.01156069	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	43	0.248555	TOKEN_MEDIAL	67102307	129	1	0.00769231	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	86	0.497110	TOKEN_MEDIAL	67103316	86	1	0.01149425	-1	true	173	174	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	171	0.988439	TOKEN_MEDIAL	67104325	2	0	0.00000000	-2	false	173	174	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67101897	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	32	0.250000	TOKEN_MEDIAL	67102906	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	64	0.500000	TOKEN_MEDIAL	67103915	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	126	0.984375	TOKEN_MEDIAL	67104924	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101509	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_DELETION	32	0.250000	TOKEN_MEDIAL	67102518	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_DELETION	64	0.500000	TOKEN_MEDIAL	67103527	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_DELETION	126	0.984375	TOKEN_MEDIAL	67104536	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101606	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_INSERTION	32	0.250000	TOKEN_MEDIAL	67102615	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_INSERTION	64	0.500000	TOKEN_MEDIAL	67103624	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	GLYPH_INSERTION	126	0.984375	TOKEN_MEDIAL	67104633	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102479	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	32	0.250000	TOKEN_MEDIAL	67103488	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	64	0.500000	TOKEN_MEDIAL	67104497	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	126	0.984375	TOKEN_MEDIAL	67105506	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102382	128	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	32	0.250000	BOUNDARY_ADJACENT	67103391	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	64	0.500000	BOUNDARY_ADJACENT	67104400	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	126	0.984375	BOUNDARY_ADJACENT	67105409	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101218	128	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_MERGE	32	0.250000	BOUNDARY_ADJACENT	67102227	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_MERGE	64	0.500000	BOUNDARY_ADJACENT	67103236	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_MERGE	126	0.984375	BOUNDARY_ADJACENT	67104245	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101218	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_SPLIT	32	0.250000	TOKEN_MEDIAL	67102227	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_SPLIT	64	0.500000	TOKEN_MEDIAL	67103236	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M0_IDENTITY	Astafiev	TOKEN_SPLIT	126	0.984375	TOKEN_MEDIAL	67104245	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67101975	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	32	0.250000	TOKEN_MEDIAL	67102984	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	64	0.500000	TOKEN_MEDIAL	67103993	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	126	0.984375	TOKEN_MEDIAL	67105002	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101587	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	32	0.250000	TOKEN_MEDIAL	67102596	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	64	0.500000	TOKEN_MEDIAL	67103605	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	126	0.984375	TOKEN_MEDIAL	67104614	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101684	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	32	0.250000	TOKEN_MEDIAL	67102693	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	64	0.500000	TOKEN_MEDIAL	67103702	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
