mechanism_id	scaling_policy_id	corpus_id	replicate	metric_id	medium	large	delta	convergence
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	cs7/edit-distance-x-structural-distance	0.314221	0.244330	0.069891	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	0	cs7/edit-distance-x-structural-distance	0.326211	0.210525	0.115686	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	1	cs7/edit-distance-x-structural-distance	0.356429	0.237989	0.118440	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	0	cs7/edit-distance-x-structural-distance	0.355946	0.217513	0.138432	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	1	cs7/edit-distance-x-structural-distance	0.352451	0.251661	0.100790	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	0	cs7/edit-distance-x-structural-distance	0.377609	0.218001	0.159608	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	1	cs7/edit-distance-x-structural-distance	0.335209	0.279740	0.055469	PARTIALLY_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	0	cs7/edit-distance-x-structural-distance	0.354679	0.243178	0.111501	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	1	cs7/edit-distance-x-structural-distance	0.365390	0.251185	0.114205	NOT_CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	1.000000	1.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	0.015625	0.007843	0.007782	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.984375	0.992157	0.007782	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	-0.005579	0.005579	CONVERGED
