job_id	mechanism_id	scaling_policy_id	corpus_id	corpus_scale	replicate	core_attempted	core_available	supporting_attempted	supporting_available	attempted_families	available_families	not_attempted_families
92312ac253e15807bc074754653fe910	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
926a224bf4c0171a25a05a221dc66090	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
929542348bfc32354cd339c8f38141f2	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9299cb5697e1c2c937edd500a21ebc9b	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
932d02ce534b86c522bbcf68c09dcc0c	f12_horalogius_core	CUE_RESET_LOCAL_V1	Doyle	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
935c86d4c1a3bba81fa4e8ba0521cedf	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
93c4456a28c091a7cb270667882e6613	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
94549e608bb65e2094e640c1b0a46d13	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9506a906d02de063f29f0159989fd985	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
962b7df589c8019f2bcd3c6249298c24	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
96e26ee28e236dd1e9aa3424d1718c48	negative_randomized_path	LITERAL_RESET_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
97267888facea2cf8fcf8000ef4f9bad	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
97db26e5a8508b845bc6944e78866de4	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
991b7fb7115fafeca261f2857f328ca7	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9a1129f5c9c1f73aab3df03a4572ddc3	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9a5c93383e5de9fd90c52c5c8db8537f	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9a5d660b6d84b2fc94b9bbfbded831d7	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9ab450f0aab1f05464c1f8e33acdd835	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9c759765c7f5eb11a7a001811c6092ce	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9c8f7c5998a859f23fa9feb8c9ebbfe7	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9d142989f31afa7233d86abe607eba23	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9d58e6f1b5a41847c3de3cf87c7597a0	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9da747b37319efa8cdbc93b021299ecc	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9df1347cb2b868dcdb9404f018755736	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9e286c10455b6b7b7394680a70acafc0	f01_speculum_core	LITERAL_RESET_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9e47ce3d523a921a643731e10c49f23d	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9e65e615e27b6fd0c87a65231e20e84d	f08_serpens_core	LITERAL_RESET_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9eaaa6ddcb40ca1bb7138df58b3143a9	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9ee70727522ba8c026107fa9f0f77b48	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9f4f6b8be4aaf5452d37521e52a6090e	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Astafiev	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
9f9780777605608f4deb24f7eedbb1da	f08_serpens_core	LITERAL_RESET_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
9fae7f101243bb91ee214d73f18ffc62	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a1148178949b8b3c94738607f0a7959f	negative_randomized_convention	LITERAL_RESET_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a1eab87605a8c2695451bcd948b36f98	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a2196945b34b45c12bf6090259485b97	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a25e9f3710436b3cabfb395478b14031	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a26ce9d999ff71549ca7ec2d06004015	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a2a8cbde41d6a0884c693a3d3d87569e	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a36716f18e637f5bdd1423b9892c1492	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
a4593931895ad12047cea40b4cc34be8	f01_speculum_core	LITERAL_RESET_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a47db125c7c56a2519f7e127a07b080a	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a4e0353b79b9bdff35d0a399a56186dc	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a59e79707a77f3c74d9e7cea72c1591e	synthetic_literal_storage	LITERAL_RESET_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a5cb91bafb87363046d7a3f88eb2d3a3	f12_horalogius_core	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
a64649c2443eb8b26d2bbefef22537cd	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a6b1b1d1425403d32f132957d3e181ea	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Doyle	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
a73ed60c03ee3b15a53189937a0fffef	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a87e26cabbf02f0313cf5b0b9391bcb4	negative_randomized_convention	LITERAL_RESET_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a8edda7aa932bc59ce472e11c03a7b01	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a900e48b93c5805761fcd96693ece3db	negative_randomized_convention	LITERAL_RESET_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a958608c98490718d8081a915fb8a1ef	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a9b8dc85d7445713fbd73cc012dbd1f6	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
a9e871000acd48f60a21d74207e267f5	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Doyle	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
aa2a89e800a7c1117806c560e72844fa	f12_horalogius_core	CUE_RESET_LOCAL_V1	Astafiev	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
aa5fe77f0e701e1cca3165769b8c8cee	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ab2e7692dc39d25a5d9ab0cb164d6be6	synthetic_cue_based	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
ac6a1b9071046eec862f067d0730cef7	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ad1e8c8f4527aabbf0e94263b273e4b6	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
adca88dc6c8d71c1964186f24c668827	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
af0055e34e52d43a5c3630c3ce15f3e8	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
afb4bf9478a8ddb980ddb041450c0fbb	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
afb964d6fcdb2a20f6b8c23a41547a88	synthetic_cue_based	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
b131bfc03b682640d92acb35a7283a43	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b1ae70636af2c4ee42688cb1ca029af7	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b213363b76ccab5f9a71fd022729f3c2	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b3500e0f28923743d40c987111d742ee	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b40d48fd2f9144748af6602b73771ba2	f12_horalogius_core	CUE_RESET_LOCAL_V1	Astafiev	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
b4981d9c79ec0145ff442473ab33913e	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b4c55de5b333154f55ab8d0f4a8cf623	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b4fce3ecf5db1994705e4c89ccc504ed	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Astafiev	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
b5bcf949b8e3ce8e9a7ab3390540798b	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b5d3fb7b93b40b6b92f738c2d5a2a425	synthetic_literal_storage	LITERAL_RESET_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b6698fe6fc678a73e58d3ac28a875ce1	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b72c86e33cf102e83288ae398428d78e	f01_speculum_core	LITERAL_RESET_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b760783d8767caeb79c1326bf171dd2e	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b796172f9d47962adf45f1c4899935f3	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
b7cf6ff6b528423a932e080d6efb88e2	f01_speculum_core	LITERAL_RESET_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b81d0c6bd91ced3cfb38ebbad861a815	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Doyle	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b91722b54897b822f32518070a022157	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
b9863470201013f23b109b799e83e343	negative_randomized_convention	LITERAL_RESET_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ba0b9f0ca2e86d08143665e264537a14	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ba1f11f1a0dc2c943268ebe6fc1f2b15	synthetic_literal_storage	LITERAL_RESET_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
baaf54003051ea830525067ec3939214	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Astafiev	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bb0a9d90d5f488ff2b00330ba5a3d80b	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Astafiev	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bb1eb7b2ca55f93bc84c02730f2d63e5	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bb7353630c7b84a75eb5cda11e32e45e	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bca7e5d833e32150c717a952a8add627	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bcb8c5c207057adc5c28dea1a875304e	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bcbd923c590af2105f677b0de88217e6	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
bce5bf1497541a14c02ff921c7452673	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Astafiev	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bdaf4aedf182d35948f2c2b626ea7b30	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
be025ca6825c8e63396e381b57fb49ef	f01_speculum_core	LITERAL_RESET_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
beab38ae200377468ba208c4dadc7c6d	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
bf931f6ad0a0195d5f1e0b07c465d5f9	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Doyle	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c0e7ab2989e355002c62bc7a1ccac672	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c108224df5573a89dcc49688f257af48	synthetic_literal_storage	LITERAL_RESET_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c117504390ac467f1e3c8538cfd6f2f0	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c1a0cc05a1d3a44eac24bf8c806b4b1c	f08_serpens_core	LITERAL_RESET_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c1a314b1e5265617e33e848a40c5b38b	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Doyle	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c1bc77fa4ce090584da94b0a5e9d89b1	negative_randomized_convention	LITERAL_RESET_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c27959febf8bbaaf09fc58b5e8897018	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c2abcceaf66bd17a4f7ef95f61fd1e0f	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c2bd63cc41a3e16cb62e743c7e28d7ff	synthetic_literal_storage	LITERAL_RESET_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c333cd644bb8bf908abd86e6a4814380	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c3684cfa76e757efe3b21b58593658ed	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c380e96b40736757a97fab2a2af357af	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
c39ed0908db9f80a791deed4c57d2b64	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c4095906ccf7676bc985ad5101712d98	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c4f10269bd4ffb6ca63157f119ccbe6c	negative_randomized_path	LITERAL_RESET_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c56b57a29f2fe0f410a4755cf5cda738	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c652f14d940968906962be9c91dc18be	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Astafiev	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
c76354229ad4740b6660e26a1ed2bd35	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c79e25d37dd853dd6efe64e15189924b	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c838f0057399d77106b56547756fa8d1	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c84511c47c83aa99466b50bc76ea88af	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Doyle	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c89929aedf814e64a1b8354800cf205d	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c8edb84f1b16a1bfa5e3ce2fa60ef9ee	negative_randomized_convention	LITERAL_RESET_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
c90d11eca7818aa8f5d1b3c08402cc87	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ca1d264a028bc84e16752ae86735d7e9	f08_serpens_core	LITERAL_RESET_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ca29af4c7488511ddc7428e9f0bd73f3	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ca45e95c32f388a9c36ed5b43be31208	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cadc31819e3e1cb7efb0d8ad76c8d991	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
caf327b7f055274269517851c9fcb6e5	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cb561384e478ef972762a0cf1fea93ab	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
cb7000253bb1634d554a5eaf34dc62b1	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cba3db3fc4fcb6b5df2e64eb1b8483ed	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cc9fcaa9ff3d51ea41f38a4d6fa2e0af	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Doyle	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cd9a3d56a036934458ce535c376b7890	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cdc2943f1ec05e880a4ff1646a204271	f12_horalogius_core	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
