quantity	metric	model_class	candidate_id	threshold	mfc0	mfc1	mfc2
seed_variation	PM4	M5	M5-010	9.023122089e-07	9.023122089e-07	7.60577674e-07	1.082656247e-07
seed_variation	PM4	M5	M5-011	8.414088145e-07	8.40830298e-07	8.414088145e-07	2.682788788e-07
seed_variation	PM4	M5	M5-012	9.023122089e-07	9.023122089e-07	7.60577674e-07	1.082656247e-07
seed_variation	PM4	M5	M5-013	8.69154535e-07	8.69154535e-07	8.385672484e-07	2.828021275e-07
seed_variation	PM4	M5	M5-014	9.038968052e-07	9.038968052e-07	7.582392274e-07	1.02268368e-07
seed_variation	PM4	M5	M5-015	8.69154535e-07	8.69154535e-07	8.385330607e-07	2.828494058e-07
seed_variation	PM4	M5	M5-016	9.038968052e-07	9.038968052e-07	7.586463143e-07	1.022743147e-07
seed_variation	PM4	M5	M5-017	8.69154535e-07	8.69154535e-07	8.38433408e-07	2.826927917e-07
seed_variation	PM4	M5	M5-018	9.038535053e-07	9.038535053e-07	7.591257518e-07	1.022930794e-07
seed_variation	PM5	M0	M0-001	0.008513627402	0.004245576757	0.002231089761	0.008513627402
seed_variation	PM5	M0	M0-002	0.008307876571	0.003868973326	0.00594337773	0.008307876571
seed_variation	PM5	M0	M0-003	0.007979489184	0.005068776077	0.005954845503	0.007979489184
seed_variation	PM5	M1	M1-001	0.004575633778	0.003664645064	0.002486676761	0.004575633778
seed_variation	PM5	M1	M1-002	0.004574489575	0.003666395549	0.002484315452	0.004574489575
seed_variation	PM5	M1	M1-003	0.004569404458	0.003673730848	0.002473821386	0.004569404458
seed_variation	PM5	M1	M1-004	0.004284892217	0.004284892217	0.004196582348	0.003808848922
seed_variation	PM5	M1	M1-005	0.004285486286	0.004285486286	0.004203468859	0.00381094004
seed_variation	PM5	M1	M1-006	0.004288126861	0.004288126861	0.004234073627	0.003820233316
seed_variation	PM5	M1	M1-007	0.005526317267	0.005526317267	0.002807246804	0.002494117883
seed_variation	PM5	M1	M1-008	0.005525928026	0.005525928026	0.002807338378	0.00249399025
seed_variation	PM5	M1	M1-009	0.005524202595	0.005524202595	0.002807756492	0.002493423624
seed_variation	PM5	M1	M1-010	0.007306444981	0.004342510026	0.00524372947	0.007306444981
seed_variation	PM5	M1	M1-011	0.007306163567	0.004329911199	0.005106391984	0.007306163567
seed_variation	PM5	M1	M1-012	0.007304911158	0.004415495772	0.004614355197	0.007304911158
seed_variation	PM5	M1	M1-013	0.01035493613	0.01035493613	0.006779470222	0.00479833639
seed_variation	PM5	M1	M1-014	0.009926572733	0.009926572733	0.006778145135	0.004797428458
seed_variation	PM5	M1	M1-015	0.008658145672	0.008658145672	0.006776225307	0.004793411241
seed_variation	PM5	M1	M1-016	0.01153988432	0.01153988432	0.007257707122	0.005675698445
seed_variation	PM5	M1	M1-017	0.01107686026	0.01107686026	0.007069502129	0.00567316686
seed_variation	PM5	M1	M1-018	0.009551433344	0.009551433344	0.006991337154	0.005665178453
seed_variation	PM5	M2	M2-001	0.005887392648	0.005887392648	0.005176076124	0.002582666253
seed_variation	PM5	M2	M2-002	0.005887392648	0.005887392648	0.005176076124	0.002582666253
seed_variation	PM5	M2	M2-003	0.005887392648	0.005887392648	0.005176076124	0.002582666253
seed_variation	PM5	M2	M2-004	0.007376644231	0.007376644231	0.006299074417	0.003216023123
seed_variation	PM5	M2	M2-005	0.006800060074	0.006800060074	0.006760788699	0.003216023123
seed_variation	PM5	M2	M2-006	0.007963381604	0.007963381604	0.005554971823	0.003216023123
seed_variation	PM5	M2	M2-007	0.007191479496	0.007191479496	0.005381453547	0.002733301035
seed_variation	PM5	M2	M2-008	0.007151832218	0.007151832218	0.006599819362	0.002853886782
seed_variation	PM5	M2	M2-009	0.007962797655	0.007962797655	0.004717344701	0.002915162708
seed_variation	PM5	M5	M5-001	0.01004936215	0.005182237568	0.00334873547	0.01004936215
seed_variation	PM5	M5	M5-002	0.007489053926	0.007489053926	0.004215045082	0.006988889
seed_variation	PM5	M5	M5-003	0.01004936215	0.005182237568	0.00334873547	0.01004936215
seed_variation	PM5	M5	M5-004	0.007489053926	0.007489053926	0.004215045082	0.006988889
seed_variation	PM5	M5	M5-005	0.0100764869	0.005182237568	0.00334873547	0.0100764869
seed_variation	PM5	M5	M5-006	0.007489053926	0.007489053926	0.004215045082	0.006988889
seed_variation	PM5	M5	M5-007	0.006856403954	0.005877771855	0.006856403954	0.006541293889
seed_variation	PM5	M5	M5-008	0.008416690362	0.006005733819	0.008416690362	0.004581046091
seed_variation	PM5	M5	M5-009	0.006856403954	0.005877771855	0.006856403954	0.006541293889
seed_variation	PM5	M5	M5-010	0.008416690362	0.006005733819	0.008416690362	0.004581046091
seed_variation	PM5	M5	M5-011	0.006856403954	0.005877771855	0.006856403954	0.006541293889
seed_variation	PM5	M5	M5-012	0.008416690362	0.006005733819	0.008416690362	0.004729385423
seed_variation	PM5	M5	M5-013	0.009295885096	0.004760291836	0.009295885096	0.006610034694
seed_variation	PM5	M5	M5-014	0.007316190084	0.004505327228	0.007316190084	0.006420762986
seed_variation	PM5	M5	M5-015	0.009383969509	0.004760291836	0.009383969509	0.0065320844
seed_variation	PM5	M5	M5-016	0.007273441148	0.004505327228	0.007273441148	0.00663073961
seed_variation	PM5	M5	M5-017	0.009012154772	0.004760291836	0.009012154772	0.006257091249
seed_variation	PM5	M5	M5-018	0.007114537314	0.004577624302	0.007114537314	0.00659555694
structural_distance	EF1_GIANT_COMPONENT_SHARE	M0	M0-001	0.02792060791	0.02792060791	0.02656620863	0.01792001937
structural_distance	EF1_GIANT_COMPONENT_SHARE	M0	M0-002	0.0300981195	0.0300981195	0.02053610464	0.01575197687
structural_distance	EF1_GIANT_COMPONENT_SHARE	M0	M0-003	0.0406036993	0.0406036993	0.01769241572	0.01777114162
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-001	0.04066573567	0.0286783095	0.04066573567	0.03093127898
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-002	0.04874894103	0.02525285937	0.04874894103	0.02626349996
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-003	0.03128129517	0.02697114288	0.03128129517	0.0201691726
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-004	0.03382920885	0.01481680852	0.02068674557	0.03382920885
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-005	0.02715206878	0.02715206878	0.0189149865	0.0271428293
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-006	0.02689889724	0.0239547922	0.0237687575	0.02689889724
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-007	0.0402736891	0.02061051979	0.0402736891	0.03675952278
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-008	0.02831238925	0.01986704609	0.02307088896	0.02831238925
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-009	0.05030953303	0.02934536533	0.02860247792	0.05030953303
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-010	0.02954177564	0.02954177564	0.02569613433	0.02482454189
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-011	0.03744437969	0.01975592301	0.03744437969	0.02907224904
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-012	0.03392638328	0.03027286759	0.03392638328	0.03079995993
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-013	0.03348603485	0.01371442369	0.02818382972	0.03348603485
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-014	0.04116717542	0.01531975118	0.03029953401	0.04116717542
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-015	0.04288632397	0.02028813601	0.04288632397	0.03931890934
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-016	0.02922825646	0.01518653255	0.02755889401	0.02922825646
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-017	0.04325729133	0.01681708646	0.03358537499	0.04325729133
structural_distance	EF1_GIANT_COMPONENT_SHARE	M1	M1-018	0.05617462283	0.0176399585	0.03332384859	0.05617462283
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-001	0.02625263633	0.01757482598	0.0249033485	0.02625263633
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-002	0.02826184027	0.02292275197	0.01977596316	0.02826184027
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-003	0.03574785674	0.03574785674	0.02908862068	0.0350554283
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-004	0.03199690777	0.02607174073	0.03199690777	0.03008456869
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-005	0.0435978083	0.02307079698	0.0435978083	0.02926745219
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-006	0.03307797977	0.02568489863	0.03307797977	0.0256555433
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-007	0.04076779437	0.02327990682	0.03405592191	0.04076779437
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-008	0.02780798258	0.02780798258	0.01897010656	0.026339183
structural_distance	EF1_GIANT_COMPONENT_SHARE	M2	M2-009	0.0260946892	0.01729128488	0.02504719837	0.0260946892
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-001	0.05474322605	0.01599017895	0.0164514978	0.05474322605
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-002	0.0446138327	0.0193176581	0.01329692581	0.0446138327
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-003	0.04885545135	0.03169665869	0.02354361637	0.04885545135
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-004	0.03720146817	0.01651184062	0.0171609727	0.03720146817
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-005	0.05074277639	0.02731742997	0.01337895099	0.05074277639
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-006	0.03588272645	0.01861174695	0.02088581888	0.03588272645
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-007	0.03055405526	0.02544048398	0.02811520698	0.03055405526
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-008	0.02523084768	0.01745265459	0.02523084768	0.01958143734
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-009	0.03142949503	0.02509386167	0.02662344171	0.03142949503
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-010	0.04007731845	0.02391759898	0.04007731845	0.03384977744
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-011	0.03611697569	0.02712531667	0.03611697569	0.03085002622
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-012	0.02986249301	0.01795632207	0.02652520443	0.02986249301
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-013	0.02985619633	0.02397275596	0.02985619633	0.02637215597
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-014	0.02893931597	0.01872269584	0.02893931597	0.01921958591
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-015	0.03270560067	0.0169071094	0.03155572554	0.03270560067
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-016	0.03687547736	0.03427540143	0.03687547736	0.02067716435
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-017	0.02740353088	0.02577215163	0.02740353088	0.02717489551
structural_distance	EF1_GIANT_COMPONENT_SHARE	M5	M5-018	0.03521035085	0.01198782877	0.02407485336	0.03521035085
structural_distance	EF1_ISOLATE_SHARE	M0	M0-001	0.03290228601	0.02090550704	0.01935674324	0.03290228601
structural_distance	EF1_ISOLATE_SHARE	M0	M0-002	0.04618518981	0.02733477363	0.02170136234	0.04618518981
structural_distance	EF1_ISOLATE_SHARE	M0	M0-003	0.0389453873	0.02652555797	0.02932412045	0.0389453873
structural_distance	EF1_ISOLATE_SHARE	M1	M1-001	0.03715572257	0.02843200499	0.03715572257	0.02701180099
structural_distance	EF1_ISOLATE_SHARE	M1	M1-002	0.0472992975	0.02882071277	0.0472992975	0.04084469174
structural_distance	EF1_ISOLATE_SHARE	M1	M1-003	0.03463151254	0.03463151254	0.02302517726	0.02448612302
structural_distance	EF1_ISOLATE_SHARE	M1	M1-004	0.03467909219	0.01633765765	0.0248683625	0.03467909219
structural_distance	EF1_ISOLATE_SHARE	M1	M1-005	0.02702883601	0.02559506213	0.02702883601	0.02523655258
structural_distance	EF1_ISOLATE_SHARE	M1	M1-006	0.03597667426	0.01885213088	0.02347500583	0.03597667426
structural_distance	EF1_ISOLATE_SHARE	M1	M1-007	0.03960471203	0.02307257654	0.03960471203	0.02869041113
structural_distance	EF1_ISOLATE_SHARE	M1	M1-008	0.03737116337	0.02288898414	0.03320202353	0.03737116337
structural_distance	EF1_ISOLATE_SHARE	M1	M1-009	0.03716286017	0.02960380248	0.03087939162	0.03716286017
structural_distance	EF1_ISOLATE_SHARE	M1	M1-010	0.030662724	0.02093652767	0.030662724	0.02422945173
structural_distance	EF1_ISOLATE_SHARE	M1	M1-011	0.04650792345	0.03111857304	0.04650792345	0.02711341933
structural_distance	EF1_ISOLATE_SHARE	M1	M1-012	0.0280544726	0.0280544726	0.02646810686	0.02716569984
structural_distance	EF1_ISOLATE_SHARE	M1	M1-013	0.0402171711	0.02334050186	0.02783455914	0.0402171711
structural_distance	EF1_ISOLATE_SHARE	M1	M1-014	0.03609067999	0.03609067999	0.03487695554	0.03495165052
structural_distance	EF1_ISOLATE_SHARE	M1	M1-015	0.03624953367	0.02516470449	0.03624953367	0.0310225962
structural_distance	EF1_ISOLATE_SHARE	M1	M1-016	0.027978445	0.01988953127	0.027978445	0.01885745887
structural_distance	EF1_ISOLATE_SHARE	M1	M1-017	0.03379439743	0.01488144458	0.03379439743	0.03096282576
structural_distance	EF1_ISOLATE_SHARE	M1	M1-018	0.03709137062	0.02925508756	0.03709137062	0.02698242917
structural_distance	EF1_ISOLATE_SHARE	M2	M2-001	0.03434776716	0.02295886391	0.03434776716	0.02818683611
structural_distance	EF1_ISOLATE_SHARE	M2	M2-002	0.04228207244	0.0207216007	0.0248190003	0.04228207244
structural_distance	EF1_ISOLATE_SHARE	M2	M2-003	0.03730579318	0.03730579318	0.02979624167	0.02830553864
structural_distance	EF1_ISOLATE_SHARE	M2	M2-004	0.04023491528	0.02451051097	0.02352008008	0.04023491528
structural_distance	EF1_ISOLATE_SHARE	M2	M2-005	0.04353218605	0.03430923593	0.04181966842	0.04353218605
structural_distance	EF1_ISOLATE_SHARE	M2	M2-006	0.02920163226	0.02124246776	0.02920163226	0.02220606362
structural_distance	EF1_ISOLATE_SHARE	M2	M2-007	0.03625167669	0.02039941599	0.02962747435	0.03625167669
structural_distance	EF1_ISOLATE_SHARE	M2	M2-008	0.03422746378	0.03422746378	0.02558248249	0.02671001933
structural_distance	EF1_ISOLATE_SHARE	M2	M2-009	0.04589428611	0.01969781113	0.0270309576	0.04589428611
structural_distance	EF1_ISOLATE_SHARE	M5	M5-001	0.02848609043	0.01378990848	0.02848609043	0.02618661551
structural_distance	EF1_ISOLATE_SHARE	M5	M5-002	0.03706943817	0.02169050271	0.0146037513	0.03706943817
structural_distance	EF1_ISOLATE_SHARE	M5	M5-003	0.0348621226	0.02726334539	0.02514832404	0.0348621226
structural_distance	EF1_ISOLATE_SHARE	M5	M5-004	0.0333136848	0.01512347137	0.02710628831	0.0333136848
structural_distance	EF1_ISOLATE_SHARE	M5	M5-005	0.02316349019	0.01721165661	0.01777776043	0.02316349019
structural_distance	EF1_ISOLATE_SHARE	M5	M5-006	0.02987471623	0.02253758613	0.02987471623	0.02211491342
structural_distance	EF1_ISOLATE_SHARE	M5	M5-007	0.04042148585	0.0240773249	0.02315432512	0.04042148585
structural_distance	EF1_ISOLATE_SHARE	M5	M5-008	0.02604476817	0.01536776621	0.02604476817	0.0186452945
structural_distance	EF1_ISOLATE_SHARE	M5	M5-009	0.03243194557	0.02457264699	0.01561215902	0.03243194557
structural_distance	EF1_ISOLATE_SHARE	M5	M5-010	0.03599494732	0.027780546	0.03599494732	0.01883584273
structural_distance	EF1_ISOLATE_SHARE	M5	M5-011	0.03516468143	0.02330293961	0.03309953786	0.03516468143
structural_distance	EF1_ISOLATE_SHARE	M5	M5-012	0.02281111786	0.01962839907	0.02281111786	0.01579026772
structural_distance	EF1_ISOLATE_SHARE	M5	M5-013	0.03003291452	0.02428310253	0.03003291452	0.02806876187
structural_distance	EF1_ISOLATE_SHARE	M5	M5-014	0.02704923948	0.02587267559	0.02704923948	0.02061981131
structural_distance	EF1_ISOLATE_SHARE	M5	M5-015	0.0373978217	0.01857633694	0.03428569163	0.0373978217
structural_distance	EF1_ISOLATE_SHARE	M5	M5-016	0.03289575166	0.03289575166	0.02837025362	0.02226959312
structural_distance	EF1_ISOLATE_SHARE	M5	M5-017	0.02951525514	0.02951525514	0.02862181031	0.01015683429
structural_distance	EF1_ISOLATE_SHARE	M5	M5-018	0.04198621932	0.01226921505	0.0246460769	0.04198621932
structural_distance	EF2_GLOBAL_CLUSTERING	M0	M0-001	0.02921727367	0.007441709121	0.007236226444	0.02921727367
structural_distance	EF2_GLOBAL_CLUSTERING	M0	M0-002	0.009750729155	0.004811288025	0.009461950364	0.009750729155
structural_distance	EF2_GLOBAL_CLUSTERING	M0	M0-003	0.0109570499	0.005685144689	0.009469513464	0.0109570499
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-001	0.02132294016	0.005046249476	0.0126496987	0.02132294016
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-002	0.02204383131	0.006264174806	0.0106922254	0.02204383131
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-003	0.02168717567	0.006540462587	0.01293255253	0.02168717567
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-004	0.02102865874	0.004811730325	0.00581814818	0.02102865874
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-005	0.02763188307	0.006729127482	0.004713752529	0.02763188307
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-006	0.02088825197	0.006600886801	0.006847467633	0.02088825197
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-007	0.02059027005	0.002728467873	0.007687700588	0.02059027005
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-008	0.01927924539	0.004768331445	0.006231612002	0.01927924539
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-009	0.01976730696	0.003087463143	0.006713532804	0.01976730696
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-010	0.02141759977	0.002168654379	0.009251768036	0.02141759977
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-011	0.02850092909	0.005526401384	0.007739832603	0.02850092909
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-012	0.02635902315	0.004578741014	0.004977803448	0.02635902315
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-013	0.02482263547	0.006891490171	0.008243503554	0.02482263547
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-014	0.0215967279	0.007405920882	0.006183413701	0.0215967279
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-015	0.01489053819	0.004798219543	0.004220565352	0.01489053819
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-016	0.03021231584	0.005686905805	0.009739249297	0.03021231584
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-017	0.0175272244	0.005355630409	0.005634401985	0.0175272244
structural_distance	EF2_GLOBAL_CLUSTERING	M1	M1-018	0.02131094785	0.004927593918	0.006332495456	0.02131094785
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-001	0.01941222703	0.00485408111	0.003692835201	0.01941222703
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-002	0.02098487092	0.003762710515	0.008064625834	0.02098487092
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-003	0.0214336569	0.006315239366	0.005563419252	0.0214336569
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-004	0.02225933147	0.008999754013	0.009230100298	0.02225933147
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-005	0.01914001627	0.008980166402	0.01095503582	0.01914001627
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-006	0.0254117938	0.007381956551	0.01079853734	0.0254117938
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-007	0.02021047677	0.006579838173	0.006329047343	0.02021047677
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-008	0.02492530366	0.005594809945	0.01070473549	0.02492530366
structural_distance	EF2_GLOBAL_CLUSTERING	M2	M2-009	0.02039793964	0.007194255568	0.009152435836	0.02039793964
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-001	0.02228590271	0.005916427863	0.01369102422	0.02228590271
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-002	0.02400994932	0.00352957456	0.01273351539	0.02400994932
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-003	0.0161276789	0.006033018548	0.01108201232	0.0161276789
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-004	0.02765575424	0.004250021166	0.01017322169	0.02765575424
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-005	0.01843858765	0.005653443305	0.01354248115	0.01843858765
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-006	0.01718886689	0.003590238223	0.008663041465	0.01718886689
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-007	0.02509594383	0.003345433806	0.00831158691	0.02509594383
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-008	0.01546500796	0.004330177811	0.01123225552	0.01546500796
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-009	0.02463324071	0.003545227417	0.01341448209	0.02463324071
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-010	0.02155752666	0.00337719906	0.009312795149	0.02155752666
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-011	0.03529205475	0.003369243687	0.01199254026	0.03529205475
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-012	0.02313219042	0.004706811804	0.01009075071	0.02313219042
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-013	0.01680179544	0.00303157721	0.01074274972	0.01680179544
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-014	0.02178737491	0.005737299552	0.00811100723	0.02178737491
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-015	0.02001307427	0.003448138901	0.01565348984	0.02001307427
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-016	0.02377666689	0.005165545333	0.01544846925	0.02377666689
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-017	0.02663365856	0.004020948026	0.01220321843	0.02663365856
structural_distance	EF2_GLOBAL_CLUSTERING	M5	M5-018	0.01639499462	0.005544373359	0.01100674191	0.01639499462
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M0	M0-001	0.05188274021	0.03925382271	0.05188274021	0.03644981898
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M0	M0-002	0.04664603377	0.03665576972	0.02366230021	0.04664603377
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M0	M0-003	0.06668225951	0.03025598895	0.0426315906	0.06668225951
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-001	0.05023659499	0.008201228435	0.03113954323	0.05023659499
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-002	0.05333113998	0.01942627105	0.03824701178	0.05333113998
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-003	0.05107409145	0.0139222457	0.04121408269	0.05107409145
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-004	0.01621893818	0.01555384257	0.01230822139	0.01621893818
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-005	0.03084629379	0.01217094913	0.03084629379	0.02053064035
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-006	0.04030375673	0.01699201172	0.0258517447	0.04030375673
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-007	0.03336917343	0.008276114289	0.0243637065	0.03336917343
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-008	0.04190623232	0.01299930052	0.02090582083	0.04190623232
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-009	0.05168546662	0.01450603034	0.01976992219	0.05168546662
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-010	0.04618662412	0.01862385992	0.01909292809	0.04618662412
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-011	0.04611973789	0.01816304982	0.02167803746	0.04611973789
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-012	0.0397385224	0.02105977593	0.0290934556	0.0397385224
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-013	0.0300824637	0.02791511678	0.01216112124	0.0300824637
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-014	0.04886251479	0.01911070337	0.01518037238	0.04886251479
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-015	0.03799985875	0.01784359216	0.01205258787	0.03799985875
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-016	0.03458629794	0.03458629794	0.02029105835	0.02202742466
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-017	0.04365083724	0.04365083724	0.04340101472	0.02991007807
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M1	M1-018	0.04067788376	0.03940866174	0.03399297497	0.04067788376
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-001	0.04714752265	0.0132368715	0.01963303593	0.04714752265
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-002	0.04022802855	0.02080430552	0.0201603865	0.04022802855
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-003	0.03744209367	0.01318492326	0.0248281249	0.03744209367
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-004	0.04480235205	0.02615082694	0.0310592473	0.04480235205
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-005	0.04195076538	0.02146706558	0.03433973237	0.04195076538
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-006	0.03548256354	0.02158372138	0.01437665112	0.03548256354
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-007	0.03577053446	0.02856304304	0.03577053446	0.03378358583
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-008	0.05787012535	0.02145385731	0.04020617076	0.05787012535
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M2	M2-009	0.04998636622	0.023716726	0.01757527503	0.04998636622
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-001	0.08474951297	0.04534594151	0.04131764454	0.08474951297
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-002	0.05338048609	0.01825656309	0.04639609713	0.05338048609
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-003	0.04571316551	0.03206515319	0.04571316551	0.04278346147
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-004	0.07298932452	0.04193077652	0.03054426648	0.07298932452
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-005	0.05313927941	0.02884485606	0.03968423464	0.05313927941
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-006	0.07979041724	0.05270601593	0.06137515418	0.07979041724
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-007	0.06205641109	0.02718484301	0.0601516859	0.06205641109
