generator	population	model_class	candidate_id	failed	failure_why	dev_pm2	val_pm1	val_pm2	val_pm4	val_pm5	held_pm1	held_pm2	held_pm4	held_pm5	pm6	pm6_valid	f2_valid
MFC1	4	M1	M1-017	FALSE		2.250314764	107542.9168	3.837392214	1.971609759e-06	0.08250780972	108718.3647	3.875877528	2.113718655e-06	0.08840059031	0	FALSE	TRUE
MFC1	4	M1	M1-018	FALSE		2.27280813	95598.13859	3.411173545	2.175362272e-06	0.07219551554	96576.44883	3.443010653	2.286355353e-06	0.0780975395	0	FALSE	TRUE
MFC1	4	M2	M2-001	FALSE		2.733552993	77153.51658	2.753024677	5.049443246e-06	0.007377925979	77417.05628	2.759966356	5.849610186e-06	0.00611072668	0	FALSE	TRUE
MFC1	4	M2	M2-002	FALSE		2.733552993	77153.51658	2.753024677	5.049443246e-06	0.007377925979	77417.05628	2.759966356	5.849610186e-06	0.00611072668	0	FALSE	TRUE
MFC1	4	M2	M2-003	FALSE		2.733552993	77153.51658	2.753024677	5.049443246e-06	0.007377925979	77417.05628	2.759966356	5.849610186e-06	0.00611072668	0	FALSE	TRUE
MFC1	4	M2	M2-004	FALSE		2.640024934	80012.51483	2.855040672	3.065113964e-06	0.02937128097	80163.78782	2.857889049	3.628301087e-06	0.03061	0	FALSE	TRUE
MFC1	4	M2	M2-005	FALSE		2.67959572	79827.50372	2.848439027	3.064933687e-06	0.02450204161	79964.82291	2.850795826	3.632379323e-06	0.02537778628	0	FALSE	TRUE
MFC1	4	M2	M2-006	FALSE		2.711383339	79594.47538	2.84012401	3.102365423e-06	0.0241184235	79765.94079	2.843705554	3.63054022e-06	0.02382406118	0	FALSE	TRUE
MFC1	4	M2	M2-007	FALSE		2.420034966	81627.86673	2.912680347	2.744850911e-06	0.04348522696	81954.8369	2.921741066	3.155403996e-06	0.04473343831	0	FALSE	TRUE
MFC1	4	M2	M2-008	FALSE		2.582670687	81093.92313	2.893627944	2.771951448e-06	0.02721387105	81401.45062	2.9020125	3.156573302e-06	0.02942490834	0	FALSE	TRUE
MFC1	4	M2	M2-009	FALSE		2.670989022	80554.07514	2.874364858	2.855380683e-06	0.02667298912	80916.96908	2.884740431	3.214200777e-06	0.02743586165	0	FALSE	TRUE
MFC1	4	M3	M3-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M3	M3-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-010	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-011	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-012	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-013	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-014	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-015	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-016	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-017	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-018	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-019	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-020	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-021	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-022	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-023	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-024	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-025	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-026	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M4	M4-027	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	4	M5	M5-001	FALSE		1.987613439	+Inf	+Inf	4.532436219e-06	0.007517459275	+Inf	+Inf	5.956838751e-06	0.00861890447	0	FALSE	TRUE
MFC1	4	M5	M5-002	FALSE		2.015247826	+Inf	+Inf	4.545939384e-06	0.008031167932	+Inf	+Inf	5.341306055e-06	0.00952037767	0	FALSE	TRUE
MFC1	4	M5	M5-003	FALSE		1.987613439	+Inf	+Inf	4.532436219e-06	0.007517459275	+Inf	+Inf	5.956838751e-06	0.00861890447	0	FALSE	TRUE
MFC1	4	M5	M5-004	FALSE		2.015247826	+Inf	+Inf	4.545939384e-06	0.008031167932	+Inf	+Inf	5.341306055e-06	0.00952037767	0	FALSE	TRUE
MFC1	4	M5	M5-005	FALSE		1.987613439	+Inf	+Inf	4.532436219e-06	0.007517459275	+Inf	+Inf	5.956838751e-06	0.00861890447	0	FALSE	TRUE
MFC1	4	M5	M5-006	FALSE		2.015247826	+Inf	+Inf	4.545939384e-06	0.008031167932	+Inf	+Inf	5.341306055e-06	0.00952037767	0	FALSE	TRUE
MFC1	4	M5	M5-007	FALSE		2.125714288	+Inf	+Inf	5.013440421e-06	0.009884254432	+Inf	+Inf	6.419480407e-06	0.01675113088	0	FALSE	TRUE
MFC1	4	M5	M5-008	FALSE		2.187899714	+Inf	+Inf	4.71712076e-06	0.01928756533	+Inf	+Inf	5.506577902e-06	0.02763427179	0	FALSE	TRUE
MFC1	4	M5	M5-009	FALSE		2.125714288	+Inf	+Inf	5.013440421e-06	0.009884254432	+Inf	+Inf	6.419480407e-06	0.01675113088	0	FALSE	TRUE
MFC1	4	M5	M5-010	FALSE		2.187899714	+Inf	+Inf	4.71712076e-06	0.01928756533	+Inf	+Inf	5.506577902e-06	0.02763427179	0	FALSE	TRUE
MFC1	4	M5	M5-011	FALSE		2.125714288	+Inf	+Inf	5.013440421e-06	0.009884254432	+Inf	+Inf	6.419480407e-06	0.01675113088	0	FALSE	TRUE
MFC1	4	M5	M5-012	FALSE		2.187899714	+Inf	+Inf	4.71712076e-06	0.01928756533	+Inf	+Inf	5.506577902e-06	0.02763427179	0	FALSE	TRUE
MFC1	4	M5	M5-013	FALSE		2.283202237	+Inf	+Inf	5.007083033e-06	0.03232281955	+Inf	+Inf	6.409476184e-06	0.03883453568	0	FALSE	TRUE
MFC1	4	M5	M5-014	FALSE		2.353233729	+Inf	+Inf	4.70818335e-06	0.04663964312	+Inf	+Inf	5.495775728e-06	0.0520887448	0	FALSE	TRUE
MFC1	4	M5	M5-015	FALSE		2.282879944	+Inf	+Inf	5.007367443e-06	0.03218651073	+Inf	+Inf	6.409840252e-06	0.03869840206	0	FALSE	TRUE
MFC1	4	M5	M5-016	FALSE		2.351819531	+Inf	+Inf	4.709351936e-06	0.046001848	+Inf	+Inf	5.497139797e-06	0.05145098986	0	FALSE	TRUE
MFC1	4	M5	M5-017	FALSE		2.278903791	+Inf	+Inf	5.008476936e-06	0.03101366343	+Inf	+Inf	6.411260493e-06	0.0375270561	0	FALSE	TRUE
MFC1	4	M5	M5-018	FALSE		2.345694497	+Inf	+Inf	4.71101428e-06	0.04416719274	+Inf	+Inf	5.49908022e-06	0.04961637527	0	FALSE	TRUE
MFC1	5	M0	M0-001	FALSE		10.95347694	61417.82683	12.28356537	4.778333126e-06	0.002180177563	62472.79416	12.49455883	4.778333126e-06	0.002780177563	0	FALSE	TRUE
MFC1	5	M0	M0-002	FALSE		10.97710408	57801.71358	11.56034272	2.029303137e-05	0.0004816916271	58644.3272	11.72886544	2.029303137e-05	0.0001183083729	0	FALSE	TRUE
MFC1	5	M0	M0-003	FALSE		11.02416981	56859.39457	11.37187891	3.415533848e-05	0.002860058747	57609.24299	11.5218486	3.415533848e-05	0.002260058747	0	FALSE	TRUE
MFC1	5	M1	M1-001	FALSE		3.624845095	101413.7143	3.621659676	2.248460737e-06	0.002334928842	102939.5449	3.624887135	2.295074924e-06	0.0001550083036	0	FALSE	TRUE
MFC1	5	M1	M1-002	FALSE		3.624846239	101413.747	3.621660844	2.24844891e-06	0.002336092274	102939.5773	3.624888279	2.295063123e-06	0.0001538448711	0	FALSE	TRUE
MFC1	5	M1	M1-003	FALSE		3.624851324	101413.8923	3.621666035	2.248396349e-06	0.002341262773	102939.7218	3.624893365	2.295010677e-06	0.0001486743721	0	FALSE	TRUE
MFC1	5	M1	M1-004	FALSE		2.729694536	76475.22777	2.731063059	5.916773516e-06	0.003031562992	77199.50958	2.718484033	6.318022656e-06	0.00395426336	0	FALSE	TRUE
MFC1	5	M1	M1-005	FALSE		2.729694738	76475.2332	2.731063253	5.916777751e-06	0.003028132266	77199.51854	2.718484349	6.318000646e-06	0.003957673674	0	FALSE	TRUE
MFC1	5	M1	M1-006	FALSE		2.729695638	76475.25745	2.731064119	5.916796542e-06	0.003012885562	77199.55849	2.718485756	6.317902812e-06	0.003972829663	0	FALSE	TRUE
MFC1	5	M1	M1-007	FALSE		2.718679004	77288.40561	2.76010305	5.816567813e-06	0.006885697539	77802.1533	2.739705377	6.177609027e-06	0.004019041979	0	FALSE	TRUE
MFC1	5	M1	M1-008	FALSE		2.718679987	77142.00929	2.754874983	5.816616547e-06	0.006883942419	77712.22188	2.736538555	6.177672536e-06	0.004018545482	0	FALSE	TRUE
MFC1	5	M1	M1-009	FALSE		2.718684418	77038.8229	2.751190018	5.816832107e-06	0.006876158532	77648.47324	2.734293726	6.177953521e-06	0.004016358917	0	FALSE	TRUE
MFC1	5	M1	M1-010	FALSE		2.63155175	86158.08247	3.076854599	5.042693022e-06	0.01714128515	86862.09457	3.058739861	5.625537269e-06	0.02401220256	0	FALSE	TRUE
MFC1	5	M1	M1-011	FALSE		2.632219184	83014.80591	2.96460274	5.04561705e-06	0.01670510233	83735.91802	2.948655469	5.628490671e-06	0.02357556823	0	FALSE	TRUE
MFC1	5	M1	M1-012	FALSE		2.63485472	80920.81568	2.889822716	5.057447734e-06	0.01524817445	81655.61938	2.875400359	5.639664464e-06	0.02211022943	0	FALSE	TRUE
MFC1	5	M1	M1-013	FALSE		2.449805594	104163.3832	3.719855123	3.176951261e-06	0.04787180569	104161.1581	3.667904715	3.686226174e-06	0.05407924874	0	FALSE	TRUE
MFC1	5	M1	M1-014	FALSE		2.453301343	94376.0027	3.370330787	3.199202584e-06	0.04607127108	94630.14794	3.332282131	3.717461229e-06	0.05240634972	0	FALSE	TRUE
MFC1	5	M1	M1-015	FALSE		2.466436691	87964.32863	3.141358783	3.288018872e-06	0.04021990115	88390.67735	3.112566989	3.83103354e-06	0.04691057878	0	FALSE	TRUE
MFC1	5	M1	M1-016	FALSE		2.247303819	126677.9143	4.523888091	1.66843364e-06	0.08386410044	126762.1581	4.463770622	2.157969074e-06	0.08772340395	0	FALSE	TRUE
MFC1	5	M1	M1-017	FALSE		2.252797875	108116.8847	3.861041524	1.711217638e-06	0.08079110549	108395.9496	3.817027594	2.201165373e-06	0.08473301693	0	FALSE	TRUE
MFC1	5	M1	M1-018	FALSE		2.275417756	96069.0986	3.430794179	1.876716096e-06	0.07050868666	96491.60426	3.397830983	2.375005495e-06	0.07464910544	0	FALSE	TRUE
MFC1	5	M2	M2-001	FALSE		2.743270217	77295.12503	2.760343012	5.342146485e-06	0.006518856109	78074.41762	2.749292824	5.676578061e-06	0.01075130656	0	FALSE	TRUE
MFC1	5	M2	M2-002	FALSE		2.743270217	77295.12503	2.760343012	5.342146485e-06	0.006518856109	78074.41762	2.749292824	5.676578061e-06	0.01075130656	0	FALSE	TRUE
MFC1	5	M2	M2-003	FALSE		2.743270217	77295.12503	2.760343012	5.342146485e-06	0.006518856109	78074.41762	2.749292824	5.676578061e-06	0.01075130656	0	FALSE	TRUE
MFC1	5	M2	M2-004	FALSE		2.644416161	79978.47865	2.856170225	3.090554034e-06	0.03010942629	80905.67133	2.848991877	3.564410055e-06	0.03324989844	0	FALSE	TRUE
MFC1	5	M2	M2-005	FALSE		2.684495027	79780.20182	2.849089416	3.100326751e-06	0.02452884713	80744.28863	2.843308988	3.580038881e-06	0.02837956487	0	FALSE	TRUE
MFC1	5	M2	M2-006	FALSE		2.720453523	79548.49384	2.840814722	3.116601846e-06	0.02388563665	80536.60591	2.835995701	3.614290837e-06	0.02831419615	0	FALSE	TRUE
MFC1	5	M2	M2-007	FALSE		2.423578829	81765.80287	2.919998674	2.778937705e-06	0.04192453684	82666.73512	2.911005533	3.028688285e-06	0.04225494359	0	FALSE	TRUE
MFC1	5	M2	M2-008	FALSE		2.586973348	81195.7167	2.899639908	2.841979531e-06	0.02516044437	82141.21153	2.892499878	3.072860832e-06	0.02454908411	0	FALSE	TRUE
MFC1	5	M2	M2-009	FALSE		2.679153019	80664.47258	2.880668259	2.802041256e-06	0.02543095323	81642.82856	2.874949946	3.097950017e-06	0.02746757948	0	FALSE	TRUE
MFC1	5	M3	M3-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M3	M3-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-010	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-011	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-012	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-013	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-014	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-015	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-016	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-017	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-018	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-019	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-020	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-021	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-022	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-023	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-024	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-025	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-026	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M4	M4-027	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC1	5	M5	M5-001	FALSE		1.978869393	+Inf	+Inf	5.184246107e-06	0.01151020777	+Inf	+Inf	5.059197266e-06	0.007471209542	0	FALSE	TRUE
MFC1	5	M5	M5-002	FALSE		2.007907696	+Inf	+Inf	4.568515471e-06	0.009018610793	+Inf	+Inf	4.701521879e-06	0.007661600475	0	FALSE	TRUE
MFC1	5	M5	M5-003	FALSE		1.978869393	+Inf	+Inf	5.184246107e-06	0.01151020777	+Inf	+Inf	5.059197266e-06	0.007471209542	0	FALSE	TRUE
MFC1	5	M5	M5-004	FALSE		2.007907696	+Inf	+Inf	4.568515471e-06	0.009018610793	+Inf	+Inf	4.701521879e-06	0.007661600475	0	FALSE	TRUE
MFC1	5	M5	M5-005	FALSE		1.978869393	+Inf	+Inf	5.184246107e-06	0.01151020777	+Inf	+Inf	5.059197266e-06	0.007471209542	0	FALSE	TRUE
MFC1	5	M5	M5-006	FALSE		2.007907696	+Inf	+Inf	4.568515471e-06	0.009018610793	+Inf	+Inf	4.701521879e-06	0.007661600475	0	FALSE	TRUE
MFC1	5	M5	M5-007	FALSE		2.11739233	+Inf	+Inf	5.60036473e-06	0.01424808154	+Inf	+Inf	5.539252662e-06	0.01267858425	0	FALSE	TRUE
MFC1	5	M5	M5-008	FALSE		2.182328754	+Inf	+Inf	4.733397205e-06	0.02405164327	+Inf	+Inf	4.880523826e-06	0.01922304886	0	FALSE	TRUE
MFC1	5	M5	M5-009	FALSE		2.11739233	+Inf	+Inf	5.60036473e-06	0.01424808154	+Inf	+Inf	5.539252662e-06	0.01267858425	0	FALSE	TRUE
MFC1	5	M5	M5-010	FALSE		2.182328754	+Inf	+Inf	4.733397205e-06	0.02405164327	+Inf	+Inf	4.880523826e-06	0.01922304886	0	FALSE	TRUE
MFC1	5	M5	M5-011	FALSE		2.11739233	+Inf	+Inf	5.60036473e-06	0.01424808154	+Inf	+Inf	5.539252662e-06	0.01267858425	0	FALSE	TRUE
MFC1	5	M5	M5-012	FALSE		2.182328754	+Inf	+Inf	4.733397205e-06	0.02405164327	+Inf	+Inf	4.880523826e-06	0.01922304886	0	FALSE	TRUE
MFC1	5	M5	M5-013	FALSE		2.273596779	+Inf	+Inf	5.593222663e-06	0.03844063388	+Inf	+Inf	5.531613525e-06	0.03502078589	0	FALSE	TRUE
MFC1	5	M5	M5-014	FALSE		2.351087818	+Inf	+Inf	4.724509449e-06	0.05135202203	+Inf	+Inf	4.871287901e-06	0.04372582042	0	FALSE	TRUE
MFC1	5	M5	M5-015	FALSE		2.273383672	+Inf	+Inf	5.593543876e-06	0.03832147682	+Inf	+Inf	5.531931201e-06	0.03490274685	0	FALSE	TRUE
MFC1	5	M5	M5-016	FALSE		2.350056752	+Inf	+Inf	4.725426278e-06	0.05086956551	+Inf	+Inf	4.872233214e-06	0.04325047226	0	FALSE	TRUE
MFC1	5	M5	M5-017	FALSE		2.267890472	+Inf	+Inf	5.59509831e-06	0.03677725007	+Inf	+Inf	5.53355956e-06	0.03335236881	0	FALSE	TRUE
MFC1	5	M5	M5-018	FALSE		2.342957333	+Inf	+Inf	4.727625868e-06	0.04864032308	+Inf	+Inf	4.874501138e-06	0.04105418957	0	FALSE	TRUE
MFC1	6	M0	M0-001	FALSE		10.94540821	62166.0084	12.43320168	4.77872131e-06	0.0001692393709	62145.52166	12.42910433	4.77872131e-06	0.001230760629	0	FALSE	TRUE
MFC1	6	M0	M0-002	FALSE		10.96908405	58421.55125	11.68431025	2.030003451e-05	0.002366675463	58446.68895	11.68933779	2.030003451e-05	0.003766675463	0	FALSE	TRUE
MFC1	6	M0	M0-003	FALSE		11.01625866	57419.20876	11.48384175	3.417518198e-05	0.004633635214	57455.29921	11.49105984	3.417518198e-05	0.006033635214	0	FALSE	TRUE
MFC1	6	M1	M1-001	FALSE		3.624798917	101782.5657	3.622542113	3.012220773e-06	0.00164886262	102579.2102	3.624450928	2.804731777e-06	0.0003598808137	0	FALSE	TRUE
MFC1	6	M1	M1-002	FALSE		3.624800062	101782.5984	3.622543274	3.01220495e-06	0.00165002751	102579.2426	3.624452075	2.804717148e-06	0.0003610457043	0	FALSE	TRUE
MFC1	6	M1	M1-003	FALSE		3.624805149	101782.7434	3.622548437	3.012134631e-06	0.001655204489	102579.3868	3.624457171	2.804652135e-06	0.0003662226829	0	FALSE	TRUE
MFC1	6	M1	M1-004	FALSE		2.71143562	76956.42884	2.738955363	6.124873287e-06	0.008513496879	76833.47677	2.714771987	6.513489825e-06	0.001542886104	0	FALSE	TRUE
MFC1	6	M1	M1-005	FALSE		2.711435822	76956.42494	2.738955224	6.124872689e-06	0.00851001718	76833.47964	2.714772088	6.51347064e-06	0.001546344112	0	FALSE	TRUE
MFC1	6	M1	M1-006	FALSE		2.711436723	76956.40769	2.738954611	6.124870001e-06	0.00849455283	76833.49247	2.714772542	6.51338536e-06	0.001561712058	0	FALSE	TRUE
MFC1	6	M1	M1-007	FALSE		2.698972177	77957.95436	2.774600646	5.970421221e-06	0.01188051878	77674.65094	2.744493355	6.324510091e-06	0.003007772315	0	FALSE	TRUE
MFC1	6	M1	M1-008	FALSE		2.698973535	77794.86244	2.768796044	5.970535713e-06	0.01187846188	77528.2265	2.739319712	6.324643025e-06	0.003006939317	0	FALSE	TRUE
MFC1	6	M1	M1-009	FALSE		2.698979631	77679.68665	2.764696823	5.971042597e-06	0.0118693403	77424.91618	2.735669429	6.325231538e-06	0.003003261603	0	FALSE	TRUE
MFC1	6	M1	M1-010	FALSE		2.615885965	87687.323	3.120878492	5.526569414e-06	0.02897268939	86594.36505	3.059655326	5.428919538e-06	0.02057161857	0	FALSE	TRUE
MFC1	6	M1	M1-011	FALSE		2.616548723	84225.06103	2.997653167	5.530407999e-06	0.02841023251	83440.28642	2.948211661	5.432459336e-06	0.02007013991	0	FALSE	TRUE
MFC1	6	M1	M1-012	FALSE		2.619150007	81927.47472	2.915879799	5.543913963e-06	0.02656982432	81345.59111	2.874199389	5.446325999e-06	0.01841985768	0	FALSE	TRUE
MFC1	6	M1	M1-013	FALSE		2.444187886	105968.0967	3.771509297	3.976338959e-06	0.0590262297	103877.7689	3.670333153	3.928228224e-06	0.05248884542	0	FALSE	TRUE
MFC1	6	M1	M1-014	FALSE		2.447461797	95846.18717	3.411260532	4.005871891e-06	0.05727863391	94294.68207	3.331732106	3.953823538e-06	0.05080154802	0	FALSE	TRUE
