window_size	method	k	metadata	subset	windows	mutual_information	normalized_mutual_information	adjusted_rand_index	homogeneity	completeness	conditional_entropy	normalized_entropy_reduction	contingency
50	contiguous_segmentation	9	hand	all	7796	0.7744993926882783	0.494192004912809	0.34358301070846226	0.5576421487035521	0.4437058627550534	0.6143830554711587	0.5576421487035521	1:0=1493,1:1=20,1:2=9,1:5=689,2:0=470,2:3=12,2:4=1376,2:5=376,2:7=26,3:2=2,3:3=159,3:5=900,3:6=688,3:7=572,3:8=95,4:3=617,4:5=107,5:0=93,5:3=92
50	contiguous_segmentation	9	hand	purity>=0.8	7609	0.786207944170004	0.5020578240996529	0.3506924575191031	0.5681585713877456	0.44973474996003293	0.5975746541452265	0.5681585713877455	1:0=1433,1:1=20,1:2=6,1:5=677,2:0=427,2:3=9,2:4=1376,2:5=367,2:7=20,3:3=155,3:5=891,3:6=688,3:7=567,3:8=95,4:3=612,4:5=103,5:0=76,5:3=87
50	contiguous_segmentation	9	hand	purity>=0.9	7543	0.7905128143673749	0.5049587871350941	0.35348318347662044	0.5721589225703069	0.4518848555784912	0.5911187274709622	0.572158922570307	1:0=1413,1:1=20,1:2=5,1:5=673,2:0=411,2:3=8,2:4=1376,2:5=364,2:7=18,3:3=153,3:5=888,3:6=688,3:7=565,3:8=95,4:3=610,4:5=101,5:0=70,5:3=85
50	contiguous_segmentation	10	hand	all	7796	0.8599389347324798	0.5221617547862416	0.3672697094210076	0.6191589042485782	0.4514394568875189	0.5289435134269572	0.6191589042485783	1:0=1493,1:1=20,1:2=9,1:5=689,2:0=470,2:3=12,2:4=1376,2:5=376,2:8=26,3:2=2,3:3=159,3:5=305,3:6=595,3:7=688,3:8=572,3:9=95,4:3=617,4:5=107,5:0=93,5:3=92
50	contiguous_segmentation	10	hand	purity>=0.8	7609	0.873511329369349	0.5304152795824288	0.37564349808110375	0.631248962396881	0.4573583284155095	0.5102712689458814	0.6312489623968809	1:0=1433,1:1=20,1:2=6,1:5=677,2:0=427,2:3=9,2:4=1376,2:5=367,2:8=20,3:3=155,3:5=296,3:6=595,3:7=688,3:8=567,3:9=95,4:3=612,4:5=103,5:0=76,5:3=87
50	contiguous_segmentation	10	hand	purity>=0.9	7543	0.8784685400126028	0.5334381033489661	0.3788929776692862	0.6358196910036896	0.45945524594231674	0.5031630018257344	0.6358196910036896	1:0=1413,1:1=20,1:2=5,1:5=673,2:0=411,2:3=8,2:4=1376,2:5=364,2:8=18,3:3=153,3:5=293,3:6=595,3:7=688,3:8=565,3:9=95,4:3=610,4:5=101,5:0=70,5:3=85
50	contiguous_segmentation	11	hand	all	7796	0.902486209110555	0.5367208381407995	0.37844650662702195	0.6497930838614456	0.457167831679104	0.486396239048882	0.6497930838614456	1:0=1493,1:1=20,1:2=9,1:5=689,2:0=470,2:3=12,2:4=1376,2:5=376,2:9=26,3:10=95,3:2=2,3:3=159,3:5=129,3:6=176,3:7=595,3:8=688,3:9=572,4:3=617,4:5=107,5:0=93,5:3=92
50	contiguous_segmentation	11	hand	purity>=0.8	7609	0.9175726667984115	0.5455225550018505	0.3873994539381655	0.6630901905512946	0.46336646204265075	0.46620993151681894	0.6630901905512945	1:0=1433,1:1=20,1:2=6,1:5=677,2:0=427,2:3=9,2:4=1376,2:5=367,2:9=20,3:10=95,3:3=155,3:5=120,3:6=176,3:7=595,3:8=688,3:9=567,4:3=612,4:5=103,5:0=76,5:3=87
50	contiguous_segmentation	11	hand	purity>=0.9	7543	0.9230696325168364	0.5487369739861082	0.39085881144887935	0.6681011576274823	0.4655592930126837	0.45856190932150087	0.6681011576274822	1:0=1413,1:1=20,1:2=5,1:5=673,2:0=411,2:3=8,2:4=1376,2:5=364,2:9=18,3:10=95,3:3=153,3:5=117,3:6=176,3:7=595,3:8=688,3:9=565,4:3=610,4:5=101,5:0=70,5:3=85
50	contiguous_segmentation	12	hand	all	7796	0.9193131601705756	0.5206744536011703	0.34870185364806755	0.6619085448079929	0.4291129052890798	0.46956928798886155	0.6619085448079929	1:0=1102,1:1=391,1:2=20,1:3=9,1:6=689,2:0=264,2:1=206,2:10=26,2:4=12,2:5=1376,2:6=376,3:10=572,3:11=95,3:3=2,3:4=159,3:6=129,3:7=176,3:8=595,3:9=688,4:4=617,4:6=107,5:1=93,5:4=92
50	contiguous_segmentation	12	hand	purity>=0.8	7609	0.9327735640763635	0.5296160419098643	0.3592993755350577	0.6740752233855412	0.43614666608850394	0.45100903423886685	0.6740752233855412	1:0=1081,1:1=352,1:2=20,1:3=6,1:6=677,2:0=246,2:1=181,2:10=20,2:4=9,2:5=1376,2:6=367,3:10=567,3:11=95,3:4=155,3:6=120,3:7=176,3:8=595,3:9=688,4:4=612,4:6=103,5:1=76,5:4=87
50	contiguous_segmentation	12	hand	purity>=0.9	7543	0.9376104977750448	0.5328637925690494	0.36323472876001733	0.6786255737383515	0.43864694770466545	0.44402104406329235	0.6786255737383515	1:0=1074,1:1=339,1:2=20,1:3=5,1:6=673,2:0=239,2:1=172,2:10=18,2:4=8,2:5=1376,2:6=364,3:10=565,3:11=95,3:4=153,3:6=117,3:7=176,3:8=595,3:9=688,4:4=610,4:6=101,5:1=70,5:4=85
50	contiguous_segmentation	13	hand	all	7796	0.919328719406588	0.5140587900113626	0.34744362435923326	0.6619197475098724	0.4201948285320401	0.46955372875284895	0.6619197475098725	1:0=1102,1:1=309,1:2=82,1:3=20,1:4=9,1:7=689,2:0=264,2:1=161,2:11=26,2:2=45,2:5=12,2:6=1376,2:7=376,3:10=688,3:11=572,3:12=95,3:4=2,3:5=159,3:7=129,3:8=176,3:9=595,4:5=617,4:7=107,5:1=75,5:2=18,5:5=92
50	contiguous_segmentation	13	hand	purity>=0.8	7609	0.9328643040019253	0.5237075457379174	0.3582160123446652	0.6741407972160491	0.42816363545629954	0.4509182943133049	0.6741407972160492	1:0=1081,1:1=282,1:2=70,1:3=20,1:4=6,1:7=677,2:0=246,2:1=141,2:11=20,2:2=40,2:5=9,2:6=1376,2:7=367,3:10=688,3:11=567,3:12=95,3:5=155,3:7=120,3:8=176,3:9=595,4:5=612,4:7=103,5:1=64,5:2=12,5:5=87
50	contiguous_segmentation	13	hand	purity>=0.9	7543	0.9377441839623442	0.5272263913767786	0.3622025138675067	0.6787223333904375	0.43101957302264127	0.44388735787599276	0.6787223333904377	1:0=1074,1:1=273,1:2=66,1:3=20,1:4=5,1:7=673,2:0=239,2:1=134,2:11=18,2:2=38,2:5=8,2:6=1376,2:7=364,3:10=688,3:11=565,3:12=95,3:5=153,3:7=117,3:8=176,3:9=595,4:5=610,4:7=101,5:1=60,5:2=10,5:5=85
50	contiguous_segmentation	14	hand	all	7796	0.9193287194065881	0.5092762836841279	0.3362939624616706	0.6619197475098725	0.41384146057398097	0.46955372875284895	0.6619197475098725	1:0=1102,1:1=309,1:2=82,1:3=20,1:4=9,1:8=689,2:0=264,2:1=161,2:12=26,2:2=45,2:5=12,2:6=65,2:7=1311,2:8=376,3:10=595,3:11=688,3:12=572,3:13=95,3:4=2,3:5=159,3:8=129,3:9=176,4:5=617,4:8=107,5:1=75,5:2=18,5:5=92
50	contiguous_segmentation	14	hand	purity>=0.8	7609	0.9328643040019253	0.5186969606131365	0.34661359065741293	0.6741407972160491	0.4215058576140287	0.4509182943133049	0.6741407972160492	1:0=1081,1:1=282,1:2=70,1:3=20,1:4=6,1:8=677,2:0=246,2:1=141,2:12=20,2:2=40,2:5=9,2:6=65,2:7=1311,2:8=367,3:10=595,3:11=688,3:12=567,3:13=95,3:5=155,3:8=120,3:9=176,4:5=612,4:8=103,5:1=64,5:2=12,5:5=87
50	contiguous_segmentation	14	hand	purity>=0.9	7543	0.9377441839623442	0.5221309703102932	0.3504368388870135	0.6787223333904375	0.4242501374055897	0.44388735787599276	0.6787223333904377	1:0=1074,1:1=273,1:2=66,1:3=20,1:4=5,1:8=673,2:0=239,2:1=134,2:12=18,2:2=38,2:5=8,2:6=65,2:7=1311,2:8=364,3:10=595,3:11=688,3:12=565,3:13=95,3:5=153,3:8=117,3:9=176,4:5=610,4:8=101,5:1=60,5:2=10,5:5=85
50	contiguous_segmentation	15	hand	all	7796	0.919328719406588	0.4977535840160812	0.3000452038527663	0.6619197475098724	0.39883615283277407	0.46955372875284895	0.6619197475098725	1:0=1102,1:1=309,1:2=82,1:3=20,1:4=9,1:9=689,2:0=264,2:1=161,2:13=26,2:2=45,2:5=12,2:6=65,2:7=259,2:8=1052,2:9=376,3:10=176,3:11=595,3:12=688,3:13=572,3:14=95,3:4=2,3:5=159,3:9=129,4:5=617,4:9=107,5:1=75,5:2=18,5:5=92
50	contiguous_segmentation	15	hand	purity>=0.8	7609	0.9328643040019253	0.5066357058640552	0.3088670769422331	0.6741407972160491	0.4058046302945822	0.4509182943133049	0.6741407972160492	1:0=1081,1:1=282,1:2=70,1:3=20,1:4=6,1:9=677,2:0=246,2:1=141,2:13=20,2:2=40,2:5=9,2:6=65,2:7=259,2:8=1052,2:9=367,3:10=176,3:11=595,3:12=688,3:13=567,3:14=95,3:5=155,3:9=120,4:5=612,4:9=103,5:1=64,5:2=12,5:5=87
50	contiguous_segmentation	15	hand	purity>=0.9	7543	0.9377441839623442	0.5098695964290755	0.312149936601167	0.6787223333904375	0.40829407838711584	0.44388735787599276	0.6787223333904377	1:0=1074,1:1=273,1:2=66,1:3=20,1:4=5,1:9=673,2:0=239,2:1=134,2:13=18,2:2=38,2:5=8,2:6=65,2:7=259,2:8=1052,2:9=364,3:10=176,3:11=595,3:12=688,3:13=565,3:14=95,3:5=153,3:9=117,4:5=610,4:9=101,5:1=60,5:2=10,5:5=85
50	hierarchical	2	hand	all	7796	0.006573803902857143	0.009260871029618145	0.0037132873421316984	0.0047331607592628324	0.21335160401449874	1.3823086442565804	0.004733160759262445	1:0=2201,1:1=10,2:0=2260,3:0=2416,4:0=702,4:1=22,5:0=179,5:1=6
50	hierarchical	2	hand	purity>=0.8	7609	0.006541092569591625	0.009248414246882962	0.003673411022036918	0.00472696547677032	0.2127171828064784	1.3772415057456386	0.004726965476770317	1:0=2126,1:1=10,2:0=2199,3:0=2396,4:0=693,4:1=22,5:0=158,5:1=5
50	hierarchical	2	hand	purity>=0.9	7543	0.006381121344519401	0.009039043946581544	0.003542637542103813	0.004618540581397676	0.21080477741745263	1.3752504204938174	0.004618540581397879	1:0=2101,1:1=10,2:0=2177,3:0=2389,4:0=689,4:1=22,5:0=151,5:1=4
50	hierarchical	3	hand	all	7796	0.011440619096961674	0.01583572444351064	0.0034921809677751657	0.008237283948776885	0.20418673455950873	1.3774418290624755	0.008237283948776875	1:0=2171,1:1=10,1:2=30,2:0=2260,3:0=2416,4:0=702,4:1=22,5:0=179,5:1=6
50	hierarchical	3	hand	purity>=0.8	7609	0.011569297099745201	0.01606540247461415	0.0035348154597914056	0.008360632019676314	0.20479461758336853	1.372213301215485	0.008360632019676517	1:0=2096,1:1=10,1:2=30,2:0=2199,3:0=2396,4:0=693,4:1=22,5:0=158,5:1=5
50	hierarchical	3	hand	purity>=0.9	7543	0.011466347559429742	0.015949465399946065	0.0034325522257123396	0.008299135632191151	0.20401599903864864	1.3701651942789073	0.008299135632191201	1:0=2071,1:1=10,1:2=30,2:0=2177,3:0=2389,4:0=689,4:1=22,5:0=151,5:1=4
50	hierarchical	4	hand	all	7796	0.02583926439769285	0.034514717471506424	0.010565615099288727	0.018604356640790833	0.23835379060151746	1.363043183761744	0.018604356640790964	1:0=2155,1:1=10,1:2=16,1:3=30,2:0=2259,2:2=1,3:0=2416,4:0=647,4:1=22,4:2=55,5:0=179,5:1=6
50	hierarchical	4	hand	purity>=0.8	7609	0.026265135631742858	0.03516771167614684	0.010848721270565697	0.01898068068186501	0.2389372971864303	1.3575174626834872	0.018980680681865203	1:0=2080,1:1=10,1:2=16,1:3=30,2:0=2198,2:2=1,3:0=2396,4:0=638,4:1=22,4:2=55,5:0=158,5:1=5
50	hierarchical	4	hand	purity>=0.9	7543	0.02627861922686305	0.03523425315013428	0.010840982635949997	0.019019990808763595	0.2388524687465261	1.355352922611474	0.01901999080876371	1:0=2055,1:1=10,1:2=16,1:3=30,2:0=2176,2:2=1,3:0=2389,4:0=634,4:1=22,4:2=55,5:0=151,5:1=4
50	hierarchical	5	hand	all	7796	0.02764036964843141	0.036542209152339286	0.010718014679939351	0.019901158435014242	0.22307002003651671	1.3612420785110055	0.019901158435014277	1:0=14,1:1=2141,1:2=10,1:3=16,1:4=30,2:1=2259,2:3=1,3:0=1,3:1=2415,4:0=2,4:1=645,4:2=22,4:3=55,5:1=179,5:2=6
50	hierarchical	5	hand	purity>=0.8	7609	0.028125666242089058	0.0372640105539584	0.011044981777764277	0.02032520590758429	0.22365887236320361	1.355656932073141	0.020325205907584465	1:0=14,1:1=2066,1:2=10,1:3=16,1:4=30,2:1=2198,2:3=1,3:0=1,3:1=2395,4:0=2,4:1=636,4:2=22,4:3=55,5:1=158,5:2=5
50	hierarchical	5	hand	purity>=0.9	7543	0.02816028756886833	0.03735781232015762	0.011052792134031928	0.020381908429362803	0.22355328691103432	1.3534712542694687	0.020381908429362938	1:0=14,1:1=2041,1:2=10,1:3=16,1:4=30,2:1=2176,2:3=1,3:0=1,3:1=2388,4:0=2,4:1=632,4:2=22,4:3=55,5:1=151,5:2=4
50	hierarchical	6	hand	all	7796	0.025937958645704397	0.03415514040448796	0.009566542283153632	0.018675416828888347	0.19960034751351236	1.3629444895137326	0.018675416828888403	1:0=14,1:1=2133,1:2=10,1:3=20,1:4=4,1:5=30,2:1=2259,2:3=1,3:0=1,3:1=2415,4:0=2,4:1=653,4:2=22,4:3=25,4:4=22,5:1=179,5:2=6
50	hierarchical	6	hand	purity>=0.8	7609	0.026404296697777243	0.034840505310714344	0.009885447331921588	0.019081246382144673	0.20012124524935399	1.3573783016174532	0.01908124638214459	1:0=14,1:1=2058,1:2=10,1:3=20,1:4=4,1:5=30,2:1=2198,2:3=1,3:0=1,3:1=2395,4:0=2,4:1=644,4:2=22,4:3=25,4:4=22,5:1=158,5:2=5
50	hierarchical	6	hand	purity>=0.9	7543	0.026906809274048638	0.035563576749144094	0.00990544717862566	0.019474663439029222	0.2045598941170969	1.3547247325642884	0.01947466343902926	1:0=14,1:1=2033,1:2=10,1:3=20,1:4=4,1:5=30,2:1=2177,3:0=1,3:1=2388,4:0=2,4:1=640,4:2=22,4:3=25,4:4=22,5:1=151,5:2=4
50	hierarchical	7	hand	all	7796	0.027945580896477012	0.03587422637752947	0.011145714761626391	0.020120911552673745	0.16526757870419864	1.3609368672629603	0.020120911552673593	1:0=14,1:1=2114,1:2=10,1:3=21,1:4=4,1:5=29,1:6=19,2:1=2255,2:3=1,2:6=4,3:0=1,3:1=2403,3:6=12,4:0=2,4:1=637,4:2=20,4:3=25,4:4=22,4:6=18,5:1=179,5:2=6
50	hierarchical	7	hand	purity>=0.8	7609	0.028510781982745453	0.0367474447380506	0.011647517710821084	0.0206035124429644	0.16977527251479085	1.3552718163324853	0.0206035124429641	1:0=14,1:1=2042,1:2=10,1:3=21,1:4=4,1:5=29,1:6=16,2:1=2194,2:3=1,2:6=4,3:0=1,3:1=2386,3:6=9,4:0=2,4:1=628,4:2=20,4:3=25,4:4=22,4:6=18,5:1=158,5:2=5
50	hierarchical	7	hand	purity>=0.9	7543	0.029070953740644345	0.037557644028436414	0.011734827946203832	0.02104103218573299	0.17466361144806414	1.352560588097693	0.021041032185732833	1:0=14,1:1=2018,1:2=10,1:3=21,1:4=4,1:5=29,1:6=15,2:1=2173,2:6=4,3:0=1,3:1=2380,3:6=8,4:0=2,4:1=624,4:2=20,4:3=25,4:4=22,4:6=18,5:1=151,5:2=4
50	hierarchical	8	hand	all	7796	0.030784600563901404	0.03862854700512983	0.010173634796422554	0.02216501519239264	0.15017185427286084	1.3580978475955354	0.02216501519239278	1:0=14,1:1=2116,1:2=10,1:3=20,1:4=4,1:5=28,1:6=19,2:1=2245,2:3=1,2:6=4,2:7=10,3:0=1,3:1=2367,3:6=12,3:7=36,4:0=2,4:1=635,4:2=19,4:3=25,4:4=22,4:6=18,4:7=3,5:1=179,5:2=6
50	hierarchical	8	hand	purity>=0.8	7609	0.03133484398514885	0.039455819066020616	0.010550780745275344	0.022644340247737867	0.15317541870142037	1.3524477543300815	0.02264434024773787	1:0=14,1:1=2044,1:2=10,1:3=20,1:4=4,1:5=28,1:6=16,2:1=2184,2:3=1,2:6=4,2:7=10,3:0=1,3:1=2350,3:6=9,3:7=36,4:0=2,4:1=626,4:2=19,4:3=25,4:4=22,4:6=18,4:7=3,5:1=158,5:2=5
50	hierarchical	8	hand	purity>=0.9	7543	0.03188498112571177	0.04023419004577578	0.010595143404645974	0.023077774471829904	0.15680785102638478	1.3497465607126253	0.023077774471829904	1:0=14,1:1=2020,1:2=10,1:3=20,1:4=4,1:5=28,1:6=15,2:1=2163,2:6=4,2:7=10,3:0=1,3:1=2344,3:6=8,3:7=36,4:0=2,4:1=622,4:2=19,4:3=25,4:4=22,4:6=18,4:7=3,5:1=151,5:2=4
50	hierarchical	9	hand	all	7796	0.03356203316126915	0.04142190933459203	0.009284484417382294	0.024164775936038316	0.14490488650528868	1.355320414998168	0.024164775936038274	1:0=14,1:1=2117,1:2=10,1:3=18,1:4=4,1:5=27,1:6=19,1:7=2,2:1=2242,2:3=1,2:6=3,2:7=4,2:8=10,3:0=1,3:1=2337,3:6=12,3:7=30,3:8=36,4:0=2,4:1=635,4:2=19,4:3=25,4:4=22,4:6=18,4:8=3,5:1=179,5:2=6
50	hierarchical	9	hand	purity>=0.8	7609	0.03409769922695073	0.042213032345229905	0.009548868461357439	0.02464093656652789	0.14714840573167298	1.3496848990882797	0.02464093656652777	1:0=14,1:1=2045,1:2=10,1:3=18,1:4=4,1:5=27,1:6=16,1:7=2,2:1=2181,2:3=1,2:6=3,2:7=4,2:8=10,3:0=1,3:1=2320,3:6=9,3:7=30,3:8=36,4:0=2,4:1=626,4:2=19,4:3=25,4:4=22,4:6=18,4:8=3,5:1=158,5:2=5
50	hierarchical	9	hand	purity>=0.9	7543	0.03463677846900063	0.042965297405955366	0.009553672173009408	0.025069475775657584	0.15014906778147968	1.3469947633693362	0.025069475775657768	1:0=14,1:1=2021,1:2=10,1:3=18,1:4=4,1:5=27,1:6=15,1:7=2,2:1=2160,2:6=3,2:7=4,2:8=10,3:0=1,3:1=2314,3:6=8,3:7=30,3:8=36,4:0=2,4:1=622,4:2=19,4:3=25,4:4=22,4:6=18,4:8=3,5:1=151,5:2=4
50	hierarchical	10	hand	all	7796	0.038681601681064055	0.04689319346566589	0.008227043522740396	0.027850882363964897	0.14826658898451675	1.350200846478373	0.027850882363964935	1:0=14,1:1=2116,1:2=10,1:3=18,1:4=4,1:5=29,1:6=18,1:7=2,2:1=2241,2:3=1,2:6=3,2:7=4,2:8=10,2:9=1,3:0=1,3:1=2302,3:6=12,3:7=30,3:8=36,3:9=35,4:0=1,4:1=636,4:2=19,4:3=25,4:4=22,4:6=18,4:8=3,5:1=179,5:2=6
50	hierarchical	10	hand	purity>=0.8	7609	0.03927514559637782	0.047740140744419096	0.008362738813037684	0.028382453749740542	0.15014042727747737	1.3445074527188527	0.028382453749740355	1:0=14,1:1=2044,1:2=10,1:3=18,1:4=4,1:5=29,1:6=15,1:7=2,2:1=2180,2:3=1,2:6=3,2:7=4,2:8=10,2:9=1,3:0=1,3:1=2285,3:6=9,3:7=30,3:8=36,3:9=35,4:0=1,4:1=627,4:2=19,4:3=25,4:4=22,4:6=18,4:8=3,5:1=158,5:2=5
50	hierarchical	10	hand	purity>=0.9	7543	0.03983587765041144	0.04850949451779302	0.008322186666741213	0.028832490026543256	0.1527662854673589	1.3417956641879254	0.028832490026543534	1:0=14,1:1=2020,1:2=10,1:3=18,1:4=4,1:5=29,1:6=14,1:7=2,2:1=2159,2:6=3,2:7=4,2:8=10,2:9=1,3:0=1,3:1=2279,3:6=8,3:7=30,3:8=36,3:9=35,4:0=1,4:1=623,4:2=19,4:3=25,4:4=22,4:6=18,4:8=3,5:1=151,5:2=4
50	hierarchical	11	hand	all	7796	0.10857363937690004	0.12092331659291787	0.04298722446841552	0.07817338286676678	0.266856699583747	1.2803088087825374	0.07817338286676656	1:0=14,1:1=2120,1:2=10,1:3=17,1:5=4,1:6=27,1:7=17,1:8=2,2:1=2234,2:10=1,2:3=1,2:4=8,2:7=2,2:8=4,2:9=10,3:1=2266,3:10=35,3:4=36,3:7=12,3:8=30,3:9=37,4:0=1,4:1=403,4:2=19,4:3=23,4:4=243,4:5=20,4:7=15,5:1=179,5:2=6
50	hierarchical	11	hand	purity>=0.8	7609	0.11052197134384197	0.12321608954746288	0.044063828380207753	0.07986946177701874	0.2694534261129149	1.2732606269713886	0.07986946177701848	1:0=14,1:1=2048,1:2=10,1:3=17,1:5=4,1:6=27,1:7=14,1:8=2,2:1=2173,2:10=1,2:3=1,2:4=8,2:7=2,2:8=4,2:9=10,3:1=2249,3:10=35,3:4=36,3:7=9,3:8=30,3:9=37,4:0=1,4:1=394,4:2=19,4:3=23,4:4=243,4:5=20,4:7=15,5:1=158,5:2=5
50	hierarchical	11	hand	purity>=0.9	7543	0.11162314447391292	0.12458485977494613	0.04440468093719576	0.08079081947231181	0.2720591667966187	1.2700083973644236	0.08079081947231226	1:0=14,1:1=2024,1:2=10,1:3=17,1:5=4,1:6=27,1:7=13,1:8=2,2:1=2152,2:10=1,2:4=8,2:7=2,2:8=4,2:9=10,3:1=2243,3:10=35,3:4=36,3:7=8,3:8=30,3:9=37,4:0=1,4:1=390,4:2=19,4:3=23,4:4=243,4:5=20,4:7=15,5:1=151,5:2=4
50	hierarchical	12	hand	all	7796	0.11695021021729626	0.12861555078947548	0.04692287263181856	0.08420454184029759	0.2721551151891348	1.2719322379421405	0.0842045418402978	1:0=14,1:1=2119,1:2=1,1:3=10,1:4=17,1:6=4,1:7=27,1:8=17,1:9=2,2:1=2233,2:10=7,2:11=1,2:2=5,2:4=1,2:5=7,2:8=2,2:9=4,3:1=2264,3:10=37,3:11=35,3:2=1,3:5=37,3:8=12,3:9=30,4:0=1,4:1=403,4:2=2,4:3=19,4:4=23,4:5=241,4:6=20,4:8=15,5:1=157,5:2=22,5:3=6
50	hierarchical	12	hand	purity>=0.8	7609	0.11894320610215357	0.13095346835486305	0.04796474828895695	0.08595512492133386	0.27482925470293174	1.2648393922130765	0.08595512492133406	1:0=14,1:1=2047,1:2=1,1:3=10,1:4=17,1:6=4,1:7=27,1:8=14,1:9=2,2:1=2172,2:10=7,2:11=1,2:2=5,2:4=1,2:5=7,2:8=2,2:9=4,3:1=2247,3:10=37,3:11=35,3:2=1,3:5=37,3:8=9,3:9=30,4:0=1,4:1=394,4:2=2,4:3=19,4:4=23,4:5=241,4:6=20,4:8=15,5:1=137,5:2=21,5:3=5
50	hierarchical	12	hand	purity>=0.9	7543	0.11927391240835983	0.13155770850929008	0.04796973378017445	0.0863283073645375	0.2763371422983736	1.2623576294299772	0.08632830736453756	1:0=14,1:1=2023,1:2=1,1:3=10,1:4=17,1:6=4,1:7=27,1:8=13,1:9=2,2:1=2151,2:10=7,2:11=1,2:2=5,2:5=7,2:8=2,2:9=4,3:1=2241,3:10=37,3:11=35,3:2=1,3:5=37,3:8=8,3:9=30,4:0=1,4:1=390,4:2=2,4:3=19,4:4=23,4:5=241,4:6=20,4:8=15,5:1=132,5:2=19,5:3=4
50	hierarchical	13	hand	all	7796	0.11271944844540337	0.12201223944976028	0.04507677278582694	0.0811583792384881	0.24568747723584686	1.2761629997140338	0.08115837923848801	1:0=14,1:1=2107,1:10=2,1:2=1,1:3=10,1:4=17,1:6=12,1:7=4,1:8=27,1:9=17,2:1=2234,2:10=4,2:11=7,2:12=1,2:2=5,2:4=1,2:5=5,2:6=1,2:9=2,3:1=2257,3:10=30,3:11=37,3:12=35,3:2=1,3:5=24,3:6=20,3:9=12,4:0=1,4:1=408,4:2=2,4:3=19,4:4=23,4:5=174,4:6=64,4:7=20,4:9=13,5:1=157,5:2=22,5:3=6
50	hierarchical	13	hand	purity>=0.8	7609	0.11457088224669358	0.12411005579673329	0.04605960644354308	0.0827954350532987	0.24772286260870582	1.2692117160685366	0.08279543505329878	1:0=14,1:1=2035,1:10=2,1:2=1,1:3=10,1:4=17,1:6=12,1:7=4,1:8=27,1:9=14,2:1=2173,2:10=4,2:11=7,2:12=1,2:2=5,2:4=1,2:5=5,2:6=1,2:9=2,3:1=2240,3:10=30,3:11=37,3:12=35,3:2=1,3:5=24,3:6=20,3:9=9,4:0=1,4:1=399,4:2=2,4:3=19,4:4=23,4:5=174,4:6=64,4:7=20,4:9=13,5:1=137,5:2=21,5:3=5
50	hierarchical	13	hand	purity>=0.9	7543	0.11543127621842973	0.12528986745117396	0.04606714141570233	0.08354707657067675	0.2503954313931063	1.2662002656199076	0.08354707657067661	1:0=14,1:1=2011,1:10=2,1:2=1,1:3=10,1:4=17,1:6=12,1:7=4,1:8=27,1:9=13,2:1=2153,2:10=4,2:11=7,2:12=1,2:2=5,2:5=5,2:9=2,3:1=2234,3:10=30,3:11=37,3:12=35,3:2=1,3:5=24,3:6=20,3:9=8,4:0=1,4:1=395,4:2=2,4:3=19,4:4=23,4:5=174,4:6=64,4:7=20,4:9=13,5:1=132,5:2=19,5:3=4
50	hierarchical	14	hand	all	7796	0.11606562896745133	0.1240366044960783	0.04531937050385183	0.08356764038689007	0.240504981929155	1.272816819191986	0.08356764038688991	1:0=14,1:1=2107,1:10=17,1:11=2,1:2=1,1:4=10,1:5=17,1:7=12,1:8=4,1:9=27,2:1=2234,2:10=2,2:11=4,2:12=7,2:13=1,2:2=5,2:5=1,2:6=5,2:7=1,3:1=2234,3:10=12,3:11=30,3:12=37,3:13=35,3:2=1,3:3=23,3:6=24,3:7=20,4:0=1,4:1=403,4:10=12,4:2=2,4:3=7,4:4=19,4:5=23,4:6=173,4:7=64,4:8=20,5:1=157,5:2=22,5:4=6
50	hierarchical	14	hand	purity>=0.8	7609	0.11792420162197136	0.1260850401072916	0.04623824674107029	0.08521873433409648	0.24225973379683682	1.265858396693259	0.08521873433409644	1:0=14,1:1=2035,1:10=14,1:11=2,1:2=1,1:4=10,1:5=17,1:7=12,1:8=4,1:9=27,2:1=2173,2:10=2,2:11=4,2:12=7,2:13=1,2:2=5,2:5=1,2:6=5,2:7=1,3:1=2217,3:10=9,3:11=30,3:12=37,3:13=35,3:2=1,3:3=23,3:6=24,3:7=20,4:0=1,4:1=394,4:10=12,4:2=2,4:3=7,4:4=19,4:5=23,4:6=173,4:7=64,4:8=20,5:1=137,5:2=21,5:4=5
50	hierarchical	14	hand	purity>=0.9	7543	0.11879005625667163	0.12724739673918758	0.046225238679704066	0.0859781010055799	0.2447054772093748	1.2628414855816652	0.08597810100558012	1:0=14,1:1=2011,1:10=13,1:11=2,1:2=1,1:4=10,1:5=17,1:7=12,1:8=4,1:9=27,2:1=2153,2:10=2,2:11=4,2:12=7,2:13=1,2:2=5,2:6=5,3:1=2211,3:10=8,3:11=30,3:12=37,3:13=35,3:2=1,3:3=23,3:6=24,3:7=20,4:0=1,4:1=390,4:10=12,4:2=2,4:3=7,4:4=19,4:5=23,4:6=173,4:7=64,4:8=20,5:1=132,5:2=19,5:4=4
