transcription	class	mechanism_id	frozen_family	corpus	policy	scale	replicate	direct_core_distance	coverage_adjusted_distance	core_coverage	metric_n	corpus_stability	seed_stability	scale_stability	cue_policy_effect	input_dependence	EM_class	recovery	knowledge_dependence
IT2a	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	LARGE	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	SMALL	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	SMALL	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.550521	0.550521	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.550521	0.550521	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587408	0.587408	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587408	0.587408	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.644918	0.644918	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.644918	0.644918	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.550521	0.550521	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.550521	0.550521	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587408	0.587408	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587408	0.587408	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.644918	0.644918	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.644918	0.644918	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.550521	0.550521	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.550521	0.550521	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587408	0.587408	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587408	0.587408	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.644918	0.644918	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	1	0.644918	0.644918	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_LOCAL_V1	LARGE	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_LOCAL_V1	SMALL	0	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
IT2a	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_LOCAL_V1	SMALL	1	1.261075	1.261075	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	LARGE	0	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	LARGE	1	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	MEDIUM	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	MEDIUM	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	SMALL	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	SMALL	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	LARGE	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	LARGE	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	MEDIUM	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	MEDIUM	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	SMALL	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	SMALL	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	LARGE	0	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	LARGE	1	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	MEDIUM	0	1.251714	1.251714	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	MEDIUM	1	1.251714	1.251714	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	SMALL	0	1.247039	1.247039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_core	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	SMALL	1	1.247039	1.247039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041969	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	LARGE	0	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	LARGE	1	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	MEDIUM	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	MEDIUM	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	SMALL	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	SMALL	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	LARGE	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	LARGE	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	MEDIUM	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	MEDIUM	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	SMALL	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Doyle	LITERAL_RESET_V1	SMALL	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	LARGE	0	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	LARGE	1	1.255721	1.255721	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	MEDIUM	0	1.251714	1.251714	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	MEDIUM	1	1.251714	1.251714	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
