scheme	class	window_size	method	k	allowed_k_max	windows	silhouette	medoid_separation	within_dispersion	between_dispersion	cluster_size_entropy	smallest_cluster_fraction	cluster_sizes	diagnostic_only
currier_only	2	200	k_medoids	10	10	389	0.13320671201753917	0.7047310033326277	0.5129800615610325	0.6418378500384697	1.6410532759364038	0.002570694087403599	86,1,1,25,4,21,14,95,136,6	false
currier_only	2	200	hierarchical	2	10	389	0.15275869359329078	0.7063146891564862	0.6155766938067395	0.7251224944835137	0.01789792517672371	0.002570694087403599	1,388	false
currier_only	2	200	hierarchical	3	10	389	0.14954106372930828	0.7270797702469527	0.6142733213406553	0.7345169646901554	0.03578922484588707	0.002570694087403599	1,387,1	false
currier_only	2	200	hierarchical	4	10	389	0.16044741451168634	0.7159603487673141	0.6037866686722198	0.7372224982882074	0.11536052938029358	0.002570694087403599	1,381,6,1	false
currier_only	2	200	hierarchical	5	10	389	0.16816340890879805	0.7122793342403242	0.5961350307617911	0.7397469716512898	0.17244265999955694	0.002570694087403599	1,377,6,4,1	false
currier_only	2	200	hierarchical	6	10	389	0.200933186930521	0.7122720479250189	0.5667284333993451	0.7250988313630068	0.49477689854861473	0.002570694087403599	1,39,6,4,1,338	false
currier_only	2	200	hierarchical	7	10	389	0.19252517955536064	0.7004848629332532	0.5661268596296205	0.724628151773449	0.5150561969293347	0.002570694087403599	1,37,6,4,1,2,338	false
currier_only	2	200	hierarchical	8	10	389	0.2073723896309797	0.6926522748882119	0.5550466241194675	0.7229745831818987	0.5767177115629738	0.002570694087403599	1,13,24,6,4,1,2,338	false
currier_only	2	200	hierarchical	9	10	389	0.2119185851366835	0.6903905340190287	0.5459273078099205	0.7221739406471988	0.615988508578592	0.002570694087403599	1,13,16,8,6,4,1,2,338	false
currier_only	2	200	hierarchical	10	10	389	0.2028753215837358	0.6820354865759617	0.5437456501495077	0.7218313304851329	0.6322605013584619	0.002570694087403599	1,13,15,6,3,6,4,1,2,338	false
currier_only	2	500	k_medoids	2	6	134	0.2954902061103102	0.5402595668834484	0.4206021527860577	0.598005778699765	0.1342229641023645	0.029850746268656716	130,4	false
currier_only	2	500	k_medoids	3	6	134	0.18535049629407646	0.5447678456285346	0.38305876896446867	0.48800564880142044	0.7203920342599119	0.029850746268656716	92,4,38	false
currier_only	2	500	k_medoids	4	6	134	0.17447682618919602	0.5300265049226957	0.3650001768124946	0.4767123774269095	1.0870230319553924	0.029850746268656716	74,4,28,28	false
currier_only	2	500	k_medoids	5	6	134	0.2292911770825636	0.529821563720989	0.33339854077113174	0.4726423965611396	1.4264505790881206	0.029850746268656716	31,4,29,50,20	false
currier_only	2	500	k_medoids	6	6	134	0.2688408063039815	0.5107750543278275	0.3081920603776562	0.47000443553571086	1.6385417081152547	0.029850746268656716	45,4,21,21,20,23	false
currier_only	2	500	hierarchical	2	6	134	0.2954902061103102	0.5402595668834484	0.4206021527860577	0.598005778699765	0.1342229641023645	0.029850746268656716	4,130	false
currier_only	2	500	hierarchical	3	6	134	0.2813148962437392	0.4101626934084905	0.4224391341010623	0.595309574315944	0.1510090878223289	0.007462686567164179	1,3,130	false
currier_only	2	500	hierarchical	4	6	134	0.28444086216603987	0.31873291979647345	0.42470612569223665	0.5933866332872323	0.16525940502295905	0.007462686567164179	1,1,2,130	false
currier_only	2	500	hierarchical	5	6	134	0.1495698077238949	0.4028108240033153	0.3937578219761681	0.4780190409748872	0.7810345338397781	0.007462686567164179	1,1,2,43,87	false
currier_only	2	500	hierarchical	6	6	134	0.1602848684705103	0.3694559793550634	0.39892519055284487	0.47791952885350336	0.7913800141466429	0.007462686567164179	1,1,1,1,43,87	false
currier_only	2	1000	k_medoids	2	3	60	0.24477372582312493	0.39201900291724817	0.2719839540131472	0.3643765167385268	0.6656723999853216	0.38333333333333336	37,23	true
currier_only	2	1000	k_medoids	3	3	60	0.3251761756474495	0.38882301067077446	0.2296723520579281	0.3615121088356992	1.0926356953049257	0.2833333333333333	21,22,17	true
currier_only	2	1000	hierarchical	2	3	60	0.14583977709010845	0.34378255189929324	0.29205057856143035	0.3444441205336711	0.45056120886630463	0.16666666666666666	10,50	true
currier_only	2	1000	hierarchical	3	3	60	0.24324534929877	0.32889012205455853	0.2501375863731626	0.3584161096161034	0.8327328026267704	0.11666666666666667	7,12,41	true
currier_only	3	50	k_medoids	2	10	470	0.05399281296276109	0.7559362804343335	0.8330052162626147	0.8811049332754408	0.5791964371751537	0.26595744680851063	345,125	false
currier_only	3	50	k_medoids	3	10	470	0.045418216238937326	0.8791177916450325	0.830194283117834	0.8927169997902147	0.7749112758986283	0.11702127659574468	341,74,55	false
currier_only	3	50	k_medoids	4	10	470	0.05289729962438344	0.9059626926873836	0.8136090152559433	0.8851336356233767	0.9034276724671819	0.0574468085106383	88,326,29,27	false
currier_only	3	50	k_medoids	5	10	470	0.05077374569901031	0.9085349780174722	0.799515208477859	0.8849869851768682	1.2159006738024138	0.05106382978723404	270,47,24,94,35	false
currier_only	3	50	k_medoids	6	10	470	0.06297066710524074	0.8671955214211634	0.7798345431400974	0.8726920924824767	1.661009334460815	0.05319148936170213	91,75,91,147,41,25	false
currier_only	3	50	k_medoids	7	10	470	0.05342924467027945	0.9330537231314527	0.7772013492790417	0.8831176473347095	1.6283970149753328	0.05106382978723404	206,24,42,52,24,34,88	false
currier_only	3	50	k_medoids	8	10	470	0.07658427370255907	0.9082407579101476	0.756050720835539	0.8731058041473092	1.7750996916631374	0.03404255319148936	16,20,30,151,21,39,75,118	false
currier_only	3	50	k_medoids	9	10	470	0.08984776789666085	0.897088626059371	0.7397820717907357	0.8730322437779936	1.958906764744938	0.031914893617021274	77,28,35,24,23,121,38,109,15	false
currier_only	3	50	k_medoids	10	10	470	0.09064531669699342	0.9020471960551347	0.7329082877480461	0.8710823247810502	2.10695288980656	0.03404255319148936	45,22,22,23,16,38,34,103,67,100	false
currier_only	3	50	hierarchical	2	10	470	0.05936929216286526	0.8400000000000005	0.8385928016834518	0.8921937874030731	0.2910671247036172	0.0851063829787234	430,40	false
currier_only	3	50	hierarchical	3	10	470	0.06115399257841322	0.8104307819890777	0.8150344705614733	0.8792102944105377	0.9192414848334707	0.08297872340425531	200,231,39	false
currier_only	3	50	hierarchical	4	10	470	0.05729405392437244	0.8701828076467827	0.8066565785138206	0.8799687140086049	1.04167149545176	0.03404255319148936	194,16,221,39	false
currier_only	3	50	hierarchical	5	10	470	0.06265343120448534	0.8471159661283789	0.7919390959471062	0.8784605624402498	1.2446326697967574	0.029787234042553193	155,41,14,221,39	false
currier_only	3	50	hierarchical	6	10	470	0.057298504944726145	0.8368790707402876	0.7781085383570765	0.8739755826596024	1.4533872937931458	0.029787234042553193	155,41,14,185,40,35	false
currier_only	3	50	hierarchical	7	10	470	0.07218302750547698	0.8336905624191155	0.7628217814039848	0.8743328068099988	1.6224894801639889	0.029787234042553193	123,36,37,14,185,40,35	false
currier_only	3	50	hierarchical	8	10	470	0.0845977706199706	0.8271630752552469	0.7462090745785268	0.8711508065136098	1.858706900831916	0.029787234042553193	123,36,37,14,131,56,38,35	false
currier_only	3	50	hierarchical	9	10	470	0.09511572388281955	0.8157566136729522	0.7325591746410305	0.8698300121964563	2.012522502574324	0.027659574468085105	123,36,37,13,100,35,53,38,35	false
currier_only	3	50	hierarchical	10	10	470	0.09561208332620671	0.8232323874928673	0.7231701073034452	0.869640793461959	2.0665869918316035	0.02553191489361702	123,36,37,13,99,26,12,51,38,35	false
currier_only	3	100	k_medoids	2	10	230	0.13600156253652548	0.7681910799302926	0.7239990417659	0.8391883381489995	0.5954002839805336	0.2826086956521739	165,65	false
currier_only	3	100	k_medoids	3	10	230	0.12929487140535534	0.7944120691483775	0.6953226820961433	0.8294820205919089	0.8851272146233438	0.1	142,23,65	false
currier_only	3	100	k_medoids	4	10	230	0.13275732401623883	0.839411693027587	0.6684173052970368	0.812685167830541	1.2591476505294183	0.08695652173913043	93,20,44,73	false
currier_only	3	100	k_medoids	5	10	230	0.18141248756000153	0.8154577361464621	0.6354666417680007	0.8243457785610064	1.340965294652956	0.08260869565217391	116,24,19,49,22	false
currier_only	3	100	k_medoids	6	10	230	0.16247256780207042	0.8155832135905302	0.6194961755030493	0.8089579267794383	1.6807755622101055	0.06521739130434782	45,45,15,24,30,71	false
currier_only	3	100	k_medoids	7	10	230	0.17866614554712876	0.8454088638675541	0.5978258296858022	0.8122526989511314	1.7210858650346308	0.06956521739130435	89,16,21,21,19,45,19	false
currier_only	3	100	k_medoids	8	10	230	0.2283526388042106	0.8419166228628635	0.5650666725851446	0.8117080319594243	1.8500594141417377	0.06521739130434782	22,16,15,26,21,88,27,15	false
currier_only	3	100	k_medoids	9	10	230	0.24877993083117736	0.8156118950345173	0.533055665278213	0.8048283970088568	2.125577884644996	0.06086956521739131	28,21,14,16,39,24,46,19,23	false
currier_only	3	100	k_medoids	10	10	230	0.26604635995500486	0.8267400737879541	0.516355446552367	0.8040780984773902	2.201999070114361	0.043478260869565216	31,25,18,10,21,18,14,22,52,19	false
currier_only	3	100	hierarchical	2	10	230	0.08078094670303146	0.6640835608268428	0.7408803823479796	0.8060764392540154	0.5913032645657815	0.2782608695652174	64,166	false
currier_only	3	100	hierarchical	3	10	230	0.1196876004745515	0.7549301319468755	0.7003991699943143	0.8092255850226411	1.0889176670698646	0.26956521739130435	62,82,86	false
currier_only	3	100	hierarchical	4	10	230	0.1392881797626358	0.7812000697093159	0.6693813699264572	0.8097472220498463	1.263927188857128	0.08695652173913043	44,20,80,86	false
currier_only	3	100	hierarchical	5	10	230	0.14561850650298494	0.8136006263468258	0.6497567900175655	0.8082140574166548	1.4227358263656895	0.05652173913043478	44,20,80,73,13	false
currier_only	3	100	hierarchical	6	10	230	0.18250110744657236	0.7881045898238815	0.6135649944532029	0.8098093510107364	1.6634498984021784	0.05652173913043478	44,19,37,46,71,13	false
currier_only	3	100	hierarchical	7	10	230	0.19645731472375247	0.7995900702998225	0.5939220079186224	0.8087841443211155	1.7659813554696289	0.043478260869565216	10,34,19,37,46,71,13	false
currier_only	3	100	hierarchical	8	10	230	0.20888267838541363	0.8170002667657854	0.5729592615260188	0.8082050270479666	1.8775375511322143	0.043478260869565216	10,34,19,27,13,43,71,13	false
currier_only	3	100	hierarchical	9	10	230	0.2292910205733952	0.8144373744562575	0.5499115829173657	0.8069254863397846	1.9759306406019634	0.0391304347826087	9,21,16,17,27,13,43,71,13	false
currier_only	3	100	hierarchical	10	10	230	0.2435144507057684	0.80527919309349	0.5247992504654918	0.80432971214954	2.1563954844917395	0.0391304347826087	9,21,16,17,27,13,40,20,54,13	false
currier_only	3	200	k_medoids	2	5	110	0.2271909901505916	0.7761821198034174	0.5920156110503946	0.7702991183072945	0.6029636624162399	0.2909090909090909	78,32	false
currier_only	3	200	k_medoids	3	5	110	0.23703007080051736	0.7315650782208434	0.5340377380612648	0.7428921006984321	1.0560143591779152	0.22727272727272727	34,51,25	false
currier_only	3	200	k_medoids	4	5	110	0.2673534154075158	0.7303430989291618	0.4898759647096065	0.7381118801769585	1.2859256104554537	0.15454545454545454	26,17,49,18	false
currier_only	3	200	k_medoids	5	5	110	0.3144856757864269	0.7313313831018802	0.4417892263055113	0.7253173519334168	1.5988490821259147	0.15454545454545454	17,23,24,20,26	false
currier_only	3	200	hierarchical	2	5	110	0.12941817407727074	0.6237724051123372	0.6190576154404457	0.7113916926627841	0.5245970984637583	0.21818181818181817	24,86	false
currier_only	3	200	hierarchical	3	5	110	0.16966204779007113	0.7285405614498431	0.5686526404617485	0.7274062952150597	0.8570541664830992	0.14545454545454545	20,16,74	false
currier_only	3	200	hierarchical	4	5	110	0.2697319571862817	0.7342675438322431	0.4927240814560314	0.7427901087557951	1.2254511164952149	0.10909090909090909	20,12,23,55	false
currier_only	3	200	hierarchical	5	5	110	0.23962055949886882	0.7095412719867131	0.4768547635789353	0.740392865147707	1.3387743008468058	0.06363636363636363	15,7,10,23,55	false
currier_only	X	50	k_medoids	2	10	539	0.039285588039834854	0.8049022499567312	0.8510445645507637	0.8860584820840013	0.6065600158314818	0.2949907235621521	380,159	false
currier_only	X	50	k_medoids	3	10	539	0.05263700920409402	0.9041503749927892	0.8376917532892176	0.8942179973767767	0.855727612846362	0.09461966604823747	140,348,51	false
currier_only	X	50	k_medoids	4	10	539	0.027518149291349814	0.7893272866768205	0.823470772408575	0.8769851313443509	1.3668473181288037	0.17068645640074212	138,157,92,152	false
currier_only	X	50	k_medoids	5	10	539	0.033993244680738124	0.858967181523002	0.8166137964229372	0.8784721172126828	1.541364092939271	0.1038961038961039	86,168,92,137,56	false
currier_only	X	50	k_medoids	6	10	539	0.05454267481153898	0.9270666063891623	0.8083319185904368	0.8906775480725655	1.4227641887221578	0.03153988868274583	71,53,59,57,17,282	false
currier_only	X	50	k_medoids	7	10	539	0.056747448752682714	0.8857615048011354	0.7846156465131322	0.8789039875136504	1.771526686062565	0.04267161410018553	113,29,95,35,138,23,106	false
currier_only	X	50	k_medoids	8	10	539	0.07732048596808508	0.8970126685797863	0.7818528148667926	0.8895299520474906	1.7232445304856636	0.05009276437847866	249,41,30,46,27,55,49,42	false
currier_only	X	50	k_medoids	9	10	539	0.07511595132524293	0.9071646259988692	0.7760140235729368	0.8880074464273482	1.8233733084817194	0.04638218923933209	47,43,242,25,43,39,38,29,33	false
currier_only	X	50	k_medoids	10	10	539	0.0914354938004795	0.896925610751407	0.7618222607534777	0.8880900978902372	1.933971579268335	0.04452690166975881	43,30,222,25,52,61,24,30,28,24	false
currier_only	X	50	hierarchical	2	10	539	0.046970518497947554	0.7649022499567312	0.845265451656157	0.8869464068814173	0.6174730414204455	0.3079777365491651	373,166	false
currier_only	X	50	hierarchical	3	10	539	0.06806422049707407	0.8182355832900646	0.8202351261854919	0.8877846220772323	1.0822944579585894	0.274582560296846	225,148,166	false
currier_only	X	50	hierarchical	4	10	539	0.062170228584384056	0.8645263124747601	0.81302373783533	0.8876923404189156	1.1810201359201375	0.029684601113172542	220,16,137,166	false
currier_only	X	50	hierarchical	5	10	539	0.07033478503540211	0.8595572719887847	0.8018500954712386	0.8873180642938104	1.3814330828391075	0.029684601113172542	220,16,137,59,107	false
currier_only	X	50	hierarchical	6	10	539	0.0716520613026527	0.8733649979896385	0.7915070138155282	0.8871817067838939	1.464790657807084	0.029684601113172542	220,16,137,55,17,94	false
currier_only	X	50	hierarchical	7	10	539	0.08249446395755847	0.8615017352356558	0.7783837956147684	0.88702226414518	1.5765037436604756	0.029684601113172542	220,16,137,55,16,34,61	false
currier_only	X	50	hierarchical	8	10	539	0.09469860285565346	0.8627252144722165	0.7656984840270108	0.8866655069207803	1.7496779177511184	0.027829313543599257	220,15,72,66,55,16,34,61	false
currier_only	X	50	hierarchical	9	10	539	0.11361586527168396	0.8572063222258761	0.7480056159912404	0.8876513458314381	1.8974790411427493	0.022263450834879406	193,30,12,72,66,55,16,34,61	false
currier_only	X	50	hierarchical	10	10	539	0.11954390839403864	0.8593018396529399	0.7365211288574577	0.8874713921753561	1.9760232780326783	0.022263450834879406	193,30,12,72,66,55,16,33,30,32	false
currier_only	X	100	k_medoids	2	10	260	0.0860633078566588	0.8488058452123631	0.755983723410084	0.828841689467522	0.4725579057213727	0.18076923076923077	213,47	false
currier_only	X	100	k_medoids	3	10	260	0.10504588386114533	0.8268540475845473	0.7247568782122927	0.8222332638851181	0.8812064577190881	0.10384615384615385	163,70,27	false
currier_only	X	100	k_medoids	4	10	260	0.12727050368717177	0.8096236122609017	0.6982932885337563	0.8247342115416348	1.1148518684081068	0.08461538461538462	63,147,22,28	false
currier_only	X	100	k_medoids	5	10	260	0.15915210195504872	0.8046558480171522	0.6634171503613037	0.8187539330067533	1.4885213046500692	0.09230769230769231	56,101,44,35,24	false
currier_only	X	100	k_medoids	6	10	260	0.14970540339909333	0.8257602390108694	0.6540147337907637	0.8172412340055256	1.5765674730282568	0.08461538461538462	36,28,22,27,32,115	false
currier_only	X	100	k_medoids	7	10	260	0.15624499586245663	0.8056223923292026	0.6211760957829883	0.8125844611943468	1.806444049066947	0.06538461538461539	46,21,32,44,17,20,80	false
currier_only	X	100	k_medoids	8	10	260	0.1636096990496809	0.8263441204447118	0.6077922880390354	0.813665832553816	1.8692308241147222	0.07307692307692308	32,20,19,23,20,28,21,97	false
currier_only	X	100	k_medoids	9	10	260	0.22983833322277694	0.8264574439941408	0.5705803857823483	0.814836359725477	2.0059217025574525	0.06153846153846154	19,21,23,16,18,87,19,32,25	false
currier_only	X	100	k_medoids	10	10	260	0.23269125840183985	0.8357950022598131	0.56321481611724	0.814554400399913	2.0349960485391607	0.038461538461538464	23,20,94,15,23,12,19,21,10,23	false
currier_only	X	100	hierarchical	2	10	260	0.09378394807667745	0.7494343303077271	0.7437095718353837	0.8207057995532765	0.6108643020548935	0.3	182,78	false
currier_only	X	100	hierarchical	3	10	260	0.09474040756400635	0.7603701885646625	0.7262464320622312	0.8199063622770074	0.7329105904464757	0.04230769230769231	182,11,67	false
currier_only	X	100	hierarchical	4	10	260	0.11534451925333578	0.7664805343041029	0.7001345962328526	0.8169382386544043	1.0334367057979068	0.04230769230769231	154,28,11,67	false
currier_only	X	100	hierarchical	5	10	260	0.14895712455863352	0.7688028254077496	0.6686783492154734	0.816187235295395	1.310820514590038	0.04230769230769231	126,33,23,11,67	false
currier_only	X	100	hierarchical	6	10	260	0.1549318528871831	0.7764868306716795	0.6510363775037251	0.8156162155600324	1.3747624917462649	0.038461538461538464	126,32,14,10,11,67	false
currier_only	X	100	hierarchical	7	10	260	0.16377917816986656	0.7753660376490737	0.6328054564489067	0.8147419604471319	1.501550666122126	0.038461538461538464	126,32,14,10,11,54,13	false
currier_only	X	100	hierarchical	8	10	260	0.191708447798055	0.7808693936016191	0.6076017086524668	0.8148624222037291	1.627635190179505	0.038461538461538464	126,32,14,10,10,36,21,11	false
currier_only	X	100	hierarchical	9	10	260	0.18508839097496183	0.7960385577927342	0.595332682766989	0.815069177077735	1.7589454795983004	0.038461538461538464	119,14,25,14,10,10,36,21,11	false
currier_only	X	100	hierarchical	10	10	260	0.18329993944036208	0.8039580077244914	0.5819852060074399	0.8146903241886956	1.8275443788307464	0.038461538461538464	119,14,25,14,10,10,33,11,13,11	false
currier_only	X	200	k_medoids	2	6	120	0.161902926980029	0.7716689627816762	0.6166620845723093	0.7387876144254129	0.5004024235381879	0.2	96,24	false
currier_only	X	200	k_medoids	3	6	120	0.2118765797895036	0.746670652114656	0.562895172902953	0.7336508018627113	0.9944383963457313	0.175	65,34,21	false
currier_only	X	200	k_medoids	4	6	120	0.27323339584065104	0.7437239001312883	0.5058371808608387	0.7315210298011537	1.334563413812158	0.175	25,47,27,21	false
currier_only	X	200	k_medoids	5	6	120	0.29851929797530263	0.7269519629399015	0.4731594358419466	0.726445565605631	1.4813732503430548	0.11666666666666667	27,16,48,15,14	false
currier_only	X	200	k_medoids	6	6	120	0.37253912001470546	0.7333730842055369	0.4189799621885862	0.7309405173532809	1.6367611482535622	0.075	13,12,45,21,9,20	false
currier_only	X	200	hierarchical	2	6	120	0.17333971650840346	0.6977830554142962	0.60891578627497	0.736787431756342	0.5960740318257864	0.2833333333333333	86,34	false
currier_only	X	200	hierarchical	3	6	120	0.2318785590699842	0.7217999379459848	0.5536486557823093	0.7347352859969228	0.9847574404339343	0.16666666666666666	66,20,34	false
currier_only	X	200	hierarchical	4	6	120	0.16676443446340375	0.7113482400828999	0.5442758068894429	0.7331155361640139	1.1583269148026525	0.09166666666666666	62,11,13,34	false
currier_only	X	200	hierarchical	5	6	120	0.23078304897908727	0.7041689783037475	0.4923364375771025	0.7330052028614916	1.3874431526752924	0.058333333333333334	51,15,7,13,34	false
currier_only	X	200	hierarchical	6	6	120	0.2723879352076345	0.7170268875974355	0.45156238712464575	0.7304550325200742	1.5833443746668092	0.058333333333333334	51,15,7,13,18,16	false
hand_only	1	50	k_medoids	2	10	2091	0.027180750110140504	0.8049022499567312	0.8523327201146289	0.8762687162855826	0.676804541825325	0.4098517455762793	1234,857	false
hand_only	1	50	k_medoids	3	10	2091	0.03227032500378236	0.8912360317230316	0.8512689124179085	0.8769683919952933	0.7161055074785337	0.007651841224294596	848,1227,16	false
hand_only	1	50	k_medoids	4	10	2091	0.015325078972977841	0.7806669644058714	0.8484269015274903	0.8745949577606749	1.0808034159142865	0.016260162601626018	465,1097,34,495	false
hand_only	1	50	k_medoids	5	10	2091	0.007150268359712076	0.7868905687183697	0.8445878401674536	0.8734899372492858	1.4504054595520361	0.10186513629842181	489,872,213,303,214	false
hand_only	1	50	k_medoids	6	10	2091	0.010727989544118587	0.8347174917168355	0.8357533624673232	0.8731265791859731	1.5408303002455122	0.026303204208512673	459,67,695,55,443,372	false
hand_only	1	50	k_medoids	7	10	2091	0.00409690463018575	0.7865207678383644	0.8412305597679486	0.8723810393278618	1.6554582324936102	0.020086083213773313	765,42,56,358,374,205,291	false
hand_only	1	50	k_medoids	8	10	2091	0.018743858526303156	0.8605315486026857	0.8336342971529456	0.8732896966056826	1.6637553422160676	0.007651841224294596	537,445,230,68,64,16,79,652	false
hand_only	1	50	k_medoids	9	10	2091	0.02550990239862397	0.8912329828756332	0.8309018478959013	0.8739642429681688	1.649741281620075	0.007173601147776184	501,499,621,16,44,32,67,296,15	false
hand_only	1	50	k_medoids	10	10	2091	0.0250540908760508	0.874776291220453	0.8291587001452703	0.873327128674745	1.8549231780182758	0.007173601147776184	613,16,71,454,15,76,157,358,281,50	false
hand_only	1	50	hierarchical	2	10	2091	0.09550941006169147	0.9600000000000006	0.8634902906205261	0.9505471179680814	0.04490845153992307	0.007651841224294596	2075,16	false
hand_only	1	50	hierarchical	3	10	2091	0.07840467154461125	0.9454515734113329	0.8627472666861976	0.9436301002763557	0.09206613828868437	0.007651841224294596	2058,16,17	false
hand_only	1	50	hierarchical	4	10	2091	0.05703770027885027	0.946709719248272	0.8622765225742313	0.9321052982702456	0.141432555862408	0.007651841224294596	2040,16,18,17	false
hand_only	1	50	hierarchical	5	10	2091	0.05700887891062114	0.9495356065532905	0.8615437788188558	0.9325056693193657	0.18845136442804628	0.007651841224294596	2023,16,18,17,17	false
hand_only	1	50	hierarchical	6	10	2091	0.05570310416843133	0.9379636773916719	0.8609321252941325	0.9302029868549444	0.2160534499428282	0.00430416068866571	9,2014,16,18,17,17	false
hand_only	1	50	hierarchical	7	10	2091	0.04977467782281116	0.9317052324337658	0.8605392631016928	0.9250428731669605	0.26523299849636733	0.00430416068866571	9,1996,16,18,17,18,17	false
hand_only	1	50	hierarchical	8	10	2091	0.05063416374938238	0.9353469098701684	0.8600345367858205	0.9227851271304345	0.3120737826756594	0.00430416068866571	9,1979,16,18,17,17,18,17	false
hand_only	1	50	hierarchical	9	10	2091	0.05443823713958141	0.9381837701755961	0.8592798800672083	0.9239291630935453	0.35655932903001036	0.00430416068866571	9,1963,16,16,18,17,17,18,17	false
hand_only	1	50	hierarchical	10	10	2091	0.057474614132700816	0.9404115404794908	0.8585313686087453	0.924632141643857	0.43668838917891617	0.00430416068866571	9,1930,16,16,18,17,17,18,17,33	false
hand_only	1	100	k_medoids	2	10	984	0.06899802895471797	0.774511537321198	0.768631146697205	0.8257782087850501	0.6743878150686079	0.4034552845528455	587,397	false
hand_only	1	100	k_medoids	3	10	984	0.07718988870649039	0.8385464499223708	0.7594718043207775	0.8272534827523494	0.725081321258912	0.01016260162601626	395,579,10	false
hand_only	1	100	k_medoids	4	10	984	0.07928365127903902	0.8709664620514211	0.7544919556686852	0.828062927516293	0.8059554596454904	0.01016260162601626	376,20,578,10	false
hand_only	1	100	k_medoids	5	10	984	0.026534970767099087	0.8303483374497398	0.7529292673380131	0.8102923553250655	1.3054977428535777	0.01016260162601626	322,341,10,65,246	false
hand_only	1	100	k_medoids	6	10	984	0.028567577478623433	0.8004095771953822	0.7494470406631113	0.8105213310046442	1.4857280307158054	0.01016260162601626	279,235,10,72,321,67	false
hand_only	1	100	k_medoids	7	10	984	0.04074092092504767	0.8215925970409281	0.7406235403338131	0.8140584745534936	1.5476000161867407	0.01016260162601626	400,72,10,96,20,210,176	false
hand_only	1	100	k_medoids	8	10	984	0.03867674593511245	0.8253600019622215	0.7377812696735461	0.8104160542542462	1.6905304275502675	0.01016260162601626	279,127,10,66,304,35,20,143	false
hand_only	1	100	k_medoids	9	10	984	0.04958259434937643	0.855937073334212	0.7326170280647412	0.8212035876128784	1.4313944938632732	0.01016260162601626	483,10,20,24,280,35,20,85,27	false
hand_only	1	100	k_medoids	10	10	984	0.021494867896284107	0.8136280456830803	0.7379357289155092	0.8063749570319171	1.9701506331086092	0.01016260162601626	253,10,20,28,95,61,148,42,107,220	false
hand_only	1	100	hierarchical	2	10	984	0.12200497122184242	0.8583169413972359	0.7863275954474014	0.8967126682392068	0.0567473801033005	0.01016260162601626	974,10	false
hand_only	1	100	hierarchical	3	10	984	0.01097463828713276	0.8119165589062426	0.7814479534853034	0.822098379282174	0.27167760176505545	0.01016260162601626	919,55,10	false
hand_only	1	100	hierarchical	4	10	984	-0.0031143656746261982	0.7974929233957827	0.7761476445981863	0.8096687013606756	0.41898833508932626	0.01016260162601626	885,56,33,10	false
hand_only	1	100	hierarchical	5	10	984	0.026738261113390706	0.7977636839673341	0.7504537115213941	0.8263648583774418	0.8823625508472712	0.01016260162601626	603,25,19,10,327	false
hand_only	1	100	hierarchical	6	10	984	0.032085382095204396	0.788727636289524	0.74367018042801	0.8233884661920527	1.0712710338306726	0.01016260162601626	548,25,19,56,10,326	false
hand_only	1	100	hierarchical	7	10	984	0.030356697770838256	0.783253222430844	0.7399171779395318	0.8215935453700453	1.1585082025090534	0.01016260162601626	528,20,25,19,56,10,326	false
hand_only	1	100	hierarchical	8	10	984	0.02686015721673899	0.7828679550790166	0.7398715417697233	0.8209313420491038	1.2006386125133435	0.008130081300813009	520,20,25,8,19,56,10,326	false
hand_only	1	100	hierarchical	9	10	984	0.02498370837498814	0.7715379593502836	0.735760032703476	0.8194787186540436	1.2508577801687664	0.008130081300813009	510,20,25,8,19,56,10,10,326	false
hand_only	1	100	hierarchical	10	10	984	0.030995097601070748	0.7666023830709179	0.7310112326356374	0.8146412076377264	1.4215678517397405	0.008130081300813009	458,52,20,25,8,19,56,10,10,326	false
hand_only	1	200	k_medoids	2	10	433	0.11966966256525023	0.7387884262532693	0.6687492274845178	0.7605997021247244	0.659919564503622	0.371824480369515	272,161	false
hand_only	1	200	k_medoids	3	10	433	0.11631941540938814	0.7285159419336003	0.6559193069863745	0.7590307371737521	0.8156535688669386	0.050808314087759814	144,267,22	false
hand_only	1	200	k_medoids	4	10	433	0.11228153699359213	0.7439895463977213	0.6459103528544694	0.7527967861330088	1.0273431693712114	0.04157043879907621	122,252,18,41	false
hand_only	1	200	k_medoids	5	10	433	0.1063579576475375	0.7541678558402043	0.6344522154565572	0.7508974601084033	1.1375549810255685	0.03002309468822171	125,240,13,34,21	false
hand_only	1	200	k_medoids	6	10	433	0.14093146279081745	0.7594220431777813	0.6201202547759668	0.7551463940597462	1.1847142942438347	0.02771362586605081	259,12,27,16,21,98	false
hand_only	1	200	k_medoids	7	10	433	0.12160629273067443	0.7404176871808671	0.6049758687264437	0.7445408316234559	1.472616168101141	0.02771362586605081	199,21,13,16,12,85,87	false
hand_only	1	200	k_medoids	8	10	433	0.10199284346135777	0.7247694291692801	0.5999790162769904	0.7320578944379963	1.8175623923216082	0.03464203233256351	102,57,16,23,120,22,15,78	false
hand_only	1	200	k_medoids	9	10	433	0.16431067284451056	0.7608186593529056	0.583792658044482	0.7522465539026939	1.4908093369012898	0.02771362586605081	239,12,13,17,20,82,13,21,16	false
