permutation_id	hapax_count	sample_size	hapax_fraction	stream_seed
5489	73	112	0.651785714	3864895635724476092
5490	67	112	0.598214286	3864895635724476092
5491	63	112	0.562500000	3864895635724476092
5492	72	112	0.642857143	3864895635724476092
5493	73	112	0.651785714	3864895635724476092
5494	63	112	0.562500000	3864895635724476092
5495	71	112	0.633928571	3864895635724476092
5496	70	112	0.625000000	3864895635724476092
5497	71	112	0.633928571	3864895635724476092
5498	68	112	0.607142857	3864895635724476092
5499	64	112	0.571428571	3864895635724476092
5500	64	112	0.571428571	3864895635724476092
5501	69	112	0.616071429	3864895635724476092
5502	76	112	0.678571429	3864895635724476092
5503	71	112	0.633928571	3864895635724476092
5504	73	112	0.651785714	3864895635724476092
5505	69	112	0.616071429	3864895635724476092
5506	70	112	0.625000000	3864895635724476092
5507	74	112	0.660714286	3864895635724476092
5508	64	112	0.571428571	3864895635724476092
5509	68	112	0.607142857	3864895635724476092
5510	64	112	0.571428571	3864895635724476092
5511	67	112	0.598214286	3864895635724476092
5512	71	112	0.633928571	3864895635724476092
5513	73	112	0.651785714	3864895635724476092
5514	57	112	0.508928571	3864895635724476092
5515	70	112	0.625000000	3864895635724476092
5516	68	112	0.607142857	3864895635724476092
5517	65	112	0.580357143	3864895635724476092
5518	69	112	0.616071429	3864895635724476092
5519	79	112	0.705357143	3864895635724476092
5520	65	112	0.580357143	3864895635724476092
5521	76	112	0.678571429	3864895635724476092
5522	70	112	0.625000000	3864895635724476092
5523	72	112	0.642857143	3864895635724476092
5524	66	112	0.589285714	3864895635724476092
5525	74	112	0.660714286	3864895635724476092
5526	74	112	0.660714286	3864895635724476092
5527	69	112	0.616071429	3864895635724476092
5528	64	112	0.571428571	3864895635724476092
5529	69	112	0.616071429	3864895635724476092
5530	73	112	0.651785714	3864895635724476092
5531	69	112	0.616071429	3864895635724476092
5532	64	112	0.571428571	3864895635724476092
5533	70	112	0.625000000	3864895635724476092
5534	68	112	0.607142857	3864895635724476092
5535	63	112	0.562500000	3864895635724476092
5536	71	112	0.633928571	3864895635724476092
5537	72	112	0.642857143	3864895635724476092
5538	57	112	0.508928571	3864895635724476092
5539	67	112	0.598214286	3864895635724476092
5540	67	112	0.598214286	3864895635724476092
5541	71	112	0.633928571	3864895635724476092
5542	67	112	0.598214286	3864895635724476092
5543	61	112	0.544642857	3864895635724476092
5544	65	112	0.580357143	3864895635724476092
5545	75	112	0.669642857	3864895635724476092
5546	66	112	0.589285714	3864895635724476092
5547	66	112	0.589285714	3864895635724476092
5548	75	112	0.669642857	3864895635724476092
5549	72	112	0.642857143	3864895635724476092
5550	68	112	0.607142857	3864895635724476092
5551	68	112	0.607142857	3864895635724476092
5552	63	112	0.562500000	3864895635724476092
5553	69	112	0.616071429	3864895635724476092
5554	71	112	0.633928571	3864895635724476092
5555	63	112	0.562500000	3864895635724476092
5556	63	112	0.562500000	3864895635724476092
5557	70	112	0.625000000	3864895635724476092
5558	61	112	0.544642857	3864895635724476092
5559	73	112	0.651785714	3864895635724476092
5560	63	112	0.562500000	3864895635724476092
5561	62	112	0.553571429	3864895635724476092
5562	70	112	0.625000000	3864895635724476092
5563	73	112	0.651785714	3864895635724476092
5564	66	112	0.589285714	3864895635724476092
5565	69	112	0.616071429	3864895635724476092
5566	58	112	0.517857143	3864895635724476092
5567	75	112	0.669642857	3864895635724476092
5568	69	112	0.616071429	3864895635724476092
5569	71	112	0.633928571	3864895635724476092
5570	73	112	0.651785714	3864895635724476092
5571	75	112	0.669642857	3864895635724476092
5572	75	112	0.669642857	3864895635724476092
5573	68	112	0.607142857	3864895635724476092
5574	72	112	0.642857143	3864895635724476092
5575	71	112	0.633928571	3864895635724476092
5576	70	112	0.625000000	3864895635724476092
5577	70	112	0.625000000	3864895635724476092
5578	63	112	0.562500000	3864895635724476092
5579	63	112	0.562500000	3864895635724476092
5580	68	112	0.607142857	3864895635724476092
5581	78	112	0.696428571	3864895635724476092
5582	64	112	0.571428571	3864895635724476092
5583	63	112	0.562500000	3864895635724476092
5584	72	112	0.642857143	3864895635724476092
5585	61	112	0.544642857	3864895635724476092
5586	75	112	0.669642857	3864895635724476092
5587	67	112	0.598214286	3864895635724476092
5588	71	112	0.633928571	3864895635724476092
5589	73	112	0.651785714	3864895635724476092
5590	67	112	0.598214286	3864895635724476092
5591	74	112	0.660714286	3864895635724476092
5592	74	112	0.660714286	3864895635724476092
5593	67	112	0.598214286	3864895635724476092
5594	72	112	0.642857143	3864895635724476092
5595	67	112	0.598214286	3864895635724476092
5596	68	112	0.607142857	3864895635724476092
5597	73	112	0.651785714	3864895635724476092
5598	71	112	0.633928571	3864895635724476092
5599	73	112	0.651785714	3864895635724476092
5600	68	112	0.607142857	3864895635724476092
5601	64	112	0.571428571	3864895635724476092
5602	54	112	0.482142857	3864895635724476092
5603	71	112	0.633928571	3864895635724476092
5604	65	112	0.580357143	3864895635724476092
5605	68	112	0.607142857	3864895635724476092
5606	68	112	0.607142857	3864895635724476092
5607	67	112	0.598214286	3864895635724476092
5608	71	112	0.633928571	3864895635724476092
5609	65	112	0.580357143	3864895635724476092
5610	66	112	0.589285714	3864895635724476092
5611	65	112	0.580357143	3864895635724476092
5612	71	112	0.633928571	3864895635724476092
5613	78	112	0.696428571	3864895635724476092
5614	77	112	0.687500000	3864895635724476092
5615	70	112	0.625000000	3864895635724476092
5616	72	112	0.642857143	3864895635724476092
5617	65	112	0.580357143	3864895635724476092
5618	71	112	0.633928571	3864895635724476092
5619	65	112	0.580357143	3864895635724476092
5620	81	112	0.723214286	3864895635724476092
5621	74	112	0.660714286	3864895635724476092
5622	65	112	0.580357143	3864895635724476092
5623	68	112	0.607142857	3864895635724476092
5624	70	112	0.625000000	3864895635724476092
5625	66	112	0.589285714	3864895635724476092
5626	76	112	0.678571429	3864895635724476092
5627	68	112	0.607142857	3864895635724476092
5628	65	112	0.580357143	3864895635724476092
5629	70	112	0.625000000	3864895635724476092
5630	62	112	0.553571429	3864895635724476092
5631	67	112	0.598214286	3864895635724476092
5632	68	112	0.607142857	3864895635724476092
5633	75	112	0.669642857	3864895635724476092
5634	72	112	0.642857143	3864895635724476092
5635	67	112	0.598214286	3864895635724476092
5636	60	112	0.535714286	3864895635724476092
5637	74	112	0.660714286	3864895635724476092
5638	70	112	0.625000000	3864895635724476092
5639	65	112	0.580357143	3864895635724476092
5640	70	112	0.625000000	3864895635724476092
5641	68	112	0.607142857	3864895635724476092
5642	72	112	0.642857143	3864895635724476092
5643	74	112	0.660714286	3864895635724476092
5644	82	112	0.732142857	3864895635724476092
5645	62	112	0.553571429	3864895635724476092
5646	63	112	0.562500000	3864895635724476092
5647	69	112	0.616071429	3864895635724476092
5648	65	112	0.580357143	3864895635724476092
5649	67	112	0.598214286	3864895635724476092
5650	69	112	0.616071429	3864895635724476092
5651	71	112	0.633928571	3864895635724476092
5652	68	112	0.607142857	3864895635724476092
5653	72	112	0.642857143	3864895635724476092
5654	76	112	0.678571429	3864895635724476092
5655	64	112	0.571428571	3864895635724476092
5656	68	112	0.607142857	3864895635724476092
5657	72	112	0.642857143	3864895635724476092
5658	76	112	0.678571429	3864895635724476092
5659	68	112	0.607142857	3864895635724476092
5660	63	112	0.562500000	3864895635724476092
5661	71	112	0.633928571	3864895635724476092
5662	64	112	0.571428571	3864895635724476092
5663	66	112	0.589285714	3864895635724476092
5664	68	112	0.607142857	3864895635724476092
5665	74	112	0.660714286	3864895635724476092
5666	72	112	0.642857143	3864895635724476092
5667	73	112	0.651785714	3864895635724476092
5668	70	112	0.625000000	3864895635724476092
5669	68	112	0.607142857	3864895635724476092
5670	71	112	0.633928571	3864895635724476092
5671	69	112	0.616071429	3864895635724476092
5672	71	112	0.633928571	3864895635724476092
5673	68	112	0.607142857	3864895635724476092
5674	70	112	0.625000000	3864895635724476092
5675	68	112	0.607142857	3864895635724476092
5676	65	112	0.580357143	3864895635724476092
5677	74	112	0.660714286	3864895635724476092
5678	73	112	0.651785714	3864895635724476092
5679	74	112	0.660714286	3864895635724476092
5680	70	112	0.625000000	3864895635724476092
5681	74	112	0.660714286	3864895635724476092
5682	68	112	0.607142857	3864895635724476092
5683	68	112	0.607142857	3864895635724476092
5684	73	112	0.651785714	3864895635724476092
5685	73	112	0.651785714	3864895635724476092
5686	74	112	0.660714286	3864895635724476092
5687	75	112	0.669642857	3864895635724476092
5688	71	112	0.633928571	3864895635724476092
5689	68	112	0.607142857	3864895635724476092
5690	67	112	0.598214286	3864895635724476092
5691	69	112	0.616071429	3864895635724476092
5692	71	112	0.633928571	3864895635724476092
5693	82	112	0.732142857	3864895635724476092
5694	63	112	0.562500000	3864895635724476092
5695	69	112	0.616071429	3864895635724476092
5696	73	112	0.651785714	3864895635724476092
5697	66	112	0.589285714	3864895635724476092
5698	73	112	0.651785714	3864895635724476092
5699	72	112	0.642857143	3864895635724476092
5700	66	112	0.589285714	3864895635724476092
5701	68	112	0.607142857	3864895635724476092
5702	73	112	0.651785714	3864895635724476092
5703	73	112	0.651785714	3864895635724476092
5704	68	112	0.607142857	3864895635724476092
5705	69	112	0.616071429	3864895635724476092
5706	70	112	0.625000000	3864895635724476092
5707	69	112	0.616071429	3864895635724476092
5708	75	112	0.669642857	3864895635724476092
5709	65	112	0.580357143	3864895635724476092
5710	60	112	0.535714286	3864895635724476092
5711	69	112	0.616071429	3864895635724476092
5712	65	112	0.580357143	3864895635724476092
5713	73	112	0.651785714	3864895635724476092
5714	63	112	0.562500000	3864895635724476092
5715	66	112	0.589285714	3864895635724476092
5716	66	112	0.589285714	3864895635724476092
5717	79	112	0.705357143	3864895635724476092
5718	68	112	0.607142857	3864895635724476092
5719	67	112	0.598214286	3864895635724476092
5720	70	112	0.625000000	3864895635724476092
5721	73	112	0.651785714	3864895635724476092
5722	77	112	0.687500000	3864895635724476092
5723	72	112	0.642857143	3864895635724476092
5724	69	112	0.616071429	3864895635724476092
5725	67	112	0.598214286	3864895635724476092
5726	64	112	0.571428571	3864895635724476092
5727	70	112	0.625000000	3864895635724476092
5728	69	112	0.616071429	3864895635724476092
5729	68	112	0.607142857	3864895635724476092
5730	74	112	0.660714286	3864895635724476092
5731	70	112	0.625000000	3864895635724476092
5732	67	112	0.598214286	3864895635724476092
5733	65	112	0.580357143	3864895635724476092
5734	72	112	0.642857143	3864895635724476092
5735	70	112	0.625000000	3864895635724476092
5736	67	112	0.598214286	3864895635724476092
5737	66	112	0.589285714	3864895635724476092
5738	62	112	0.553571429	3864895635724476092
5739	71	112	0.633928571	3864895635724476092
5740	72	112	0.642857143	3864895635724476092
5741	73	112	0.651785714	3864895635724476092
5742	68	112	0.607142857	3864895635724476092
5743	73	112	0.651785714	3864895635724476092
5744	69	112	0.616071429	3864895635724476092
5745	69	112	0.616071429	3864895635724476092
5746	64	112	0.571428571	3864895635724476092
5747	70	112	0.625000000	3864895635724476092
5748	69	112	0.616071429	3864895635724476092
5749	67	112	0.598214286	3864895635724476092
5750	70	112	0.625000000	3864895635724476092
5751	68	112	0.607142857	3864895635724476092
5752	68	112	0.607142857	3864895635724476092
5753	67	112	0.598214286	3864895635724476092
5754	74	112	0.660714286	3864895635724476092
5755	71	112	0.633928571	3864895635724476092
5756	64	112	0.571428571	3864895635724476092
5757	61	112	0.544642857	3864895635724476092
5758	74	112	0.660714286	3864895635724476092
5759	64	112	0.571428571	3864895635724476092
5760	68	112	0.607142857	3864895635724476092
5761	66	112	0.589285714	3864895635724476092
5762	73	112	0.651785714	3864895635724476092
5763	70	112	0.625000000	3864895635724476092
5764	64	112	0.571428571	3864895635724476092
5765	68	112	0.607142857	3864895635724476092
5766	69	112	0.616071429	3864895635724476092
5767	67	112	0.598214286	3864895635724476092
5768	68	112	0.607142857	3864895635724476092
5769	68	112	0.607142857	3864895635724476092
5770	75	112	0.669642857	3864895635724476092
5771	60	112	0.535714286	3864895635724476092
5772	63	112	0.562500000	3864895635724476092
5773	79	112	0.705357143	3864895635724476092
5774	61	112	0.544642857	3864895635724476092
5775	63	112	0.562500000	3864895635724476092
5776	67	112	0.598214286	3864895635724476092
5777	73	112	0.651785714	3864895635724476092
5778	70	112	0.625000000	3864895635724476092
5779	70	112	0.625000000	3864895635724476092
5780	72	112	0.642857143	3864895635724476092
5781	70	112	0.625000000	3864895635724476092
5782	74	112	0.660714286	3864895635724476092
5783	68	112	0.607142857	3864895635724476092
5784	65	112	0.580357143	3864895635724476092
5785	72	112	0.642857143	3864895635724476092
5786	66	112	0.589285714	3864895635724476092
5787	67	112	0.598214286	3864895635724476092
5788	56	112	0.500000000	3864895635724476092
5789	76	112	0.678571429	3864895635724476092
5790	75	112	0.669642857	3864895635724476092
5791	66	112	0.589285714	3864895635724476092
5792	70	112	0.625000000	3864895635724476092
5793	79	112	0.705357143	3864895635724476092
5794	67	112	0.598214286	3864895635724476092
5795	69	112	0.616071429	3864895635724476092
5796	78	112	0.696428571	3864895635724476092
5797	70	112	0.625000000	3864895635724476092
5798	69	112	0.616071429	3864895635724476092
5799	67	112	0.598214286	3864895635724476092
5800	71	112	0.633928571	3864895635724476092
5801	72	112	0.642857143	3864895635724476092
5802	64	112	0.571428571	3864895635724476092
5803	72	112	0.642857143	3864895635724476092
5804	66	112	0.589285714	3864895635724476092
5805	71	112	0.633928571	3864895635724476092
5806	64	112	0.571428571	3864895635724476092
5807	71	112	0.633928571	3864895635724476092
5808	74	112	0.660714286	3864895635724476092
5809	68	112	0.607142857	3864895635724476092
5810	67	112	0.598214286	3864895635724476092
5811	72	112	0.642857143	3864895635724476092
5812	69	112	0.616071429	3864895635724476092
5813	60	112	0.535714286	3864895635724476092
5814	70	112	0.625000000	3864895635724476092
5815	62	112	0.553571429	3864895635724476092
5816	72	112	0.642857143	3864895635724476092
5817	72	112	0.642857143	3864895635724476092
5818	78	112	0.696428571	3864895635724476092
5819	71	112	0.633928571	3864895635724476092
5820	67	112	0.598214286	3864895635724476092
5821	64	112	0.571428571	3864895635724476092
5822	66	112	0.589285714	3864895635724476092
5823	68	112	0.607142857	3864895635724476092
5824	68	112	0.607142857	3864895635724476092
5825	72	112	0.642857143	3864895635724476092
5826	71	112	0.633928571	3864895635724476092
5827	61	112	0.544642857	3864895635724476092
5828	62	112	0.553571429	3864895635724476092
5829	70	112	0.625000000	3864895635724476092
5830	71	112	0.633928571	3864895635724476092
5831	72	112	0.642857143	3864895635724476092
5832	74	112	0.660714286	3864895635724476092
5833	66	112	0.589285714	3864895635724476092
5834	75	112	0.669642857	3864895635724476092
5835	80	112	0.714285714	3864895635724476092
5836	75	112	0.669642857	3864895635724476092
5837	70	112	0.625000000	3864895635724476092
5838	76	112	0.678571429	3864895635724476092
5839	66	112	0.589285714	3864895635724476092
5840	70	112	0.625000000	3864895635724476092
5841	63	112	0.562500000	3864895635724476092
5842	70	112	0.625000000	3864895635724476092
5843	69	112	0.616071429	3864895635724476092
5844	72	112	0.642857143	3864895635724476092
5845	72	112	0.642857143	3864895635724476092
5846	62	112	0.553571429	3864895635724476092
5847	65	112	0.580357143	3864895635724476092
5848	66	112	0.589285714	3864895635724476092
5849	70	112	0.625000000	3864895635724476092
5850	74	112	0.660714286	3864895635724476092
5851	64	112	0.571428571	3864895635724476092
5852	75	112	0.669642857	3864895635724476092
5853	68	112	0.607142857	3864895635724476092
5854	73	112	0.651785714	3864895635724476092
5855	64	112	0.571428571	3864895635724476092
5856	64	112	0.571428571	3864895635724476092
5857	75	112	0.669642857	3864895635724476092
5858	71	112	0.633928571	3864895635724476092
5859	71	112	0.633928571	3864895635724476092
5860	65	112	0.580357143	3864895635724476092
5861	75	112	0.669642857	3864895635724476092
5862	63	112	0.562500000	3864895635724476092
5863	68	112	0.607142857	3864895635724476092
5864	76	112	0.678571429	3864895635724476092
5865	62	112	0.553571429	3864895635724476092
5866	68	112	0.607142857	3864895635724476092
5867	63	112	0.562500000	3864895635724476092
5868	72	112	0.642857143	3864895635724476092
5869	74	112	0.660714286	3864895635724476092
5870	62	112	0.553571429	3864895635724476092
5871	75	112	0.669642857	3864895635724476092
5872	65	112	0.580357143	3864895635724476092
5873	70	112	0.625000000	3864895635724476092
5874	66	112	0.589285714	3864895635724476092
5875	73	112	0.651785714	3864895635724476092
5876	68	112	0.607142857	3864895635724476092
5877	70	112	0.625000000	3864895635724476092
5878	76	112	0.678571429	3864895635724476092
5879	67	112	0.598214286	3864895635724476092
5880	65	112	0.580357143	3864895635724476092
5881	66	112	0.589285714	3864895635724476092
5882	66	112	0.589285714	3864895635724476092
5883	59	112	0.526785714	3864895635724476092
5884	59	112	0.526785714	3864895635724476092
5885	65	112	0.580357143	3864895635724476092
5886	69	112	0.616071429	3864895635724476092
5887	72	112	0.642857143	3864895635724476092
5888	66	112	0.589285714	3864895635724476092
5889	70	112	0.625000000	3864895635724476092
5890	72	112	0.642857143	3864895635724476092
5891	69	112	0.616071429	3864895635724476092
5892	66	112	0.589285714	3864895635724476092
5893	71	112	0.633928571	3864895635724476092
5894	69	112	0.616071429	3864895635724476092
5895	65	112	0.580357143	3864895635724476092
5896	75	112	0.669642857	3864895635724476092
5897	65	112	0.580357143	3864895635724476092
5898	75	112	0.669642857	3864895635724476092
5899	66	112	0.589285714	3864895635724476092
5900	66	112	0.589285714	3864895635724476092
5901	71	112	0.633928571	3864895635724476092
5902	64	112	0.571428571	3864895635724476092
5903	65	112	0.580357143	3864895635724476092
5904	64	112	0.571428571	3864895635724476092
5905	63	112	0.562500000	3864895635724476092
5906	70	112	0.625000000	3864895635724476092
5907	73	112	0.651785714	3864895635724476092
5908	61	112	0.544642857	3864895635724476092
5909	73	112	0.651785714	3864895635724476092
5910	64	112	0.571428571	3864895635724476092
5911	70	112	0.625000000	3864895635724476092
5912	73	112	0.651785714	3864895635724476092
5913	69	112	0.616071429	3864895635724476092
5914	68	112	0.607142857	3864895635724476092
5915	63	112	0.562500000	3864895635724476092
5916	69	112	0.616071429	3864895635724476092
5917	64	112	0.571428571	3864895635724476092
5918	68	112	0.607142857	3864895635724476092
5919	71	112	0.633928571	3864895635724476092
5920	71	112	0.633928571	3864895635724476092
5921	67	112	0.598214286	3864895635724476092
5922	65	112	0.580357143	3864895635724476092
5923	66	112	0.589285714	3864895635724476092
5924	68	112	0.607142857	3864895635724476092
5925	64	112	0.571428571	3864895635724476092
5926	65	112	0.580357143	3864895635724476092
5927	65	112	0.580357143	3864895635724476092
5928	66	112	0.589285714	3864895635724476092
5929	78	112	0.696428571	3864895635724476092
5930	74	112	0.660714286	3864895635724476092
5931	68	112	0.607142857	3864895635724476092
5932	72	112	0.642857143	3864895635724476092
5933	70	112	0.625000000	3864895635724476092
5934	73	112	0.651785714	3864895635724476092
5935	68	112	0.607142857	3864895635724476092
5936	63	112	0.562500000	3864895635724476092
5937	74	112	0.660714286	3864895635724476092
5938	70	112	0.625000000	3864895635724476092
5939	79	112	0.705357143	3864895635724476092
5940	59	112	0.526785714	3864895635724476092
5941	66	112	0.589285714	3864895635724476092
5942	72	112	0.642857143	3864895635724476092
5943	63	112	0.562500000	3864895635724476092
5944	71	112	0.633928571	3864895635724476092
5945	67	112	0.598214286	3864895635724476092
5946	63	112	0.562500000	3864895635724476092
5947	58	112	0.517857143	3864895635724476092
5948	69	112	0.616071429	3864895635724476092
5949	69	112	0.616071429	3864895635724476092
5950	72	112	0.642857143	3864895635724476092
5951	64	112	0.571428571	3864895635724476092
5952	76	112	0.678571429	3864895635724476092
5953	67	112	0.598214286	3864895635724476092
5954	76	112	0.678571429	3864895635724476092
5955	70	112	0.625000000	3864895635724476092
5956	78	112	0.696428571	3864895635724476092
5957	69	112	0.616071429	3864895635724476092
5958	64	112	0.571428571	3864895635724476092
5959	67	112	0.598214286	3864895635724476092
5960	74	112	0.660714286	3864895635724476092
5961	68	112	0.607142857	3864895635724476092
5962	70	112	0.625000000	3864895635724476092
5963	69	112	0.616071429	3864895635724476092
5964	73	112	0.651785714	3864895635724476092
5965	68	112	0.607142857	3864895635724476092
5966	65	112	0.580357143	3864895635724476092
5967	69	112	0.616071429	3864895635724476092
5968	65	112	0.580357143	3864895635724476092
5969	71	112	0.633928571	3864895635724476092
5970	69	112	0.616071429	3864895635724476092
5971	64	112	0.571428571	3864895635724476092
5972	74	112	0.660714286	3864895635724476092
5973	70	112	0.625000000	3864895635724476092
5974	66	112	0.589285714	3864895635724476092
5975	68	112	0.607142857	3864895635724476092
5976	68	112	0.607142857	3864895635724476092
5977	64	112	0.571428571	3864895635724476092
5978	63	112	0.562500000	3864895635724476092
5979	64	112	0.571428571	3864895635724476092
5980	63	112	0.562500000	3864895635724476092
5981	66	112	0.589285714	3864895635724476092
5982	66	112	0.589285714	3864895635724476092
5983	77	112	0.687500000	3864895635724476092
5984	73	112	0.651785714	3864895635724476092
5985	70	112	0.625000000	3864895635724476092
5986	56	112	0.500000000	3864895635724476092
5987	73	112	0.651785714	3864895635724476092
5988	64	112	0.571428571	3864895635724476092
5989	75	112	0.669642857	3864895635724476092
5990	62	112	0.553571429	3864895635724476092
5991	67	112	0.598214286	3864895635724476092
5992	77	112	0.687500000	3864895635724476092
5993	67	112	0.598214286	3864895635724476092
5994	72	112	0.642857143	3864895635724476092
5995	73	112	0.651785714	3864895635724476092
5996	68	112	0.607142857	3864895635724476092
5997	63	112	0.562500000	3864895635724476092
5998	65	112	0.580357143	3864895635724476092
5999	74	112	0.660714286	3864895635724476092
6000	75	112	0.669642857	3864895635724476092
6001	64	112	0.571428571	3864895635724476092
6002	73	112	0.651785714	3864895635724476092
6003	70	112	0.625000000	3864895635724476092
6004	67	112	0.598214286	3864895635724476092
6005	66	112	0.589285714	3864895635724476092
6006	69	112	0.616071429	3864895635724476092
6007	66	112	0.589285714	3864895635724476092
6008	62	112	0.553571429	3864895635724476092
6009	76	112	0.678571429	3864895635724476092
6010	70	112	0.625000000	3864895635724476092
6011	63	112	0.562500000	3864895635724476092
6012	66	112	0.589285714	3864895635724476092
6013	71	112	0.633928571	3864895635724476092
6014	72	112	0.642857143	3864895635724476092
6015	71	112	0.633928571	3864895635724476092
6016	66	112	0.589285714	3864895635724476092
6017	65	112	0.580357143	3864895635724476092
6018	67	112	0.598214286	3864895635724476092
6019	79	112	0.705357143	3864895635724476092
6020	66	112	0.589285714	3864895635724476092
6021	56	112	0.500000000	3864895635724476092
6022	68	112	0.607142857	3864895635724476092
6023	68	112	0.607142857	3864895635724476092
6024	70	112	0.625000000	3864895635724476092
6025	61	112	0.544642857	3864895635724476092
6026	71	112	0.633928571	3864895635724476092
6027	67	112	0.598214286	3864895635724476092
6028	67	112	0.598214286	3864895635724476092
6029	64	112	0.571428571	3864895635724476092
6030	70	112	0.625000000	3864895635724476092
6031	64	112	0.571428571	3864895635724476092
6032	66	112	0.589285714	3864895635724476092
6033	67	112	0.598214286	3864895635724476092
6034	74	112	0.660714286	3864895635724476092
6035	67	112	0.598214286	3864895635724476092
6036	66	112	0.589285714	3864895635724476092
6037	68	112	0.607142857	3864895635724476092
6038	58	112	0.517857143	3864895635724476092
6039	63	112	0.562500000	3864895635724476092
6040	71	112	0.633928571	3864895635724476092
6041	72	112	0.642857143	3864895635724476092
6042	62	112	0.553571429	3864895635724476092
6043	66	112	0.589285714	3864895635724476092
6044	65	112	0.580357143	3864895635724476092
6045	72	112	0.642857143	3864895635724476092
6046	72	112	0.642857143	3864895635724476092
6047	71	112	0.633928571	3864895635724476092
6048	70	112	0.625000000	3864895635724476092
6049	77	112	0.687500000	3864895635724476092
6050	74	112	0.660714286	3864895635724476092
6051	67	112	0.598214286	3864895635724476092
6052	67	112	0.598214286	3864895635724476092
6053	62	112	0.553571429	3864895635724476092
6054	67	112	0.598214286	3864895635724476092
6055	63	112	0.562500000	3864895635724476092
6056	66	112	0.589285714	3864895635724476092
6057	71	112	0.633928571	3864895635724476092
6058	70	112	0.625000000	3864895635724476092
6059	71	112	0.633928571	3864895635724476092
6060	69	112	0.616071429	3864895635724476092
6061	71	112	0.633928571	3864895635724476092
6062	68	112	0.607142857	3864895635724476092
6063	71	112	0.633928571	3864895635724476092
6064	63	112	0.562500000	3864895635724476092
6065	72	112	0.642857143	3864895635724476092
6066	58	112	0.517857143	3864895635724476092
6067	72	112	0.642857143	3864895635724476092
6068	73	112	0.651785714	3864895635724476092
6069	68	112	0.607142857	3864895635724476092
6070	69	112	0.616071429	3864895635724476092
6071	77	112	0.687500000	3864895635724476092
6072	71	112	0.633928571	3864895635724476092
6073	67	112	0.598214286	3864895635724476092
6074	70	112	0.625000000	3864895635724476092
6075	74	112	0.660714286	3864895635724476092
6076	68	112	0.607142857	3864895635724476092
6077	74	112	0.660714286	3864895635724476092
6078	70	112	0.625000000	3864895635724476092
6079	61	112	0.544642857	3864895635724476092
6080	68	112	0.607142857	3864895635724476092
6081	65	112	0.580357143	3864895635724476092
6082	74	112	0.660714286	3864895635724476092
6083	71	112	0.633928571	3864895635724476092
6084	65	112	0.580357143	3864895635724476092
6085	71	112	0.633928571	3864895635724476092
6086	74	112	0.660714286	3864895635724476092
6087	73	112	0.651785714	3864895635724476092
6088	72	112	0.642857143	3864895635724476092
6089	65	112	0.580357143	3864895635724476092
6090	70	112	0.625000000	3864895635724476092
6091	68	112	0.607142857	3864895635724476092
6092	64	112	0.571428571	3864895635724476092
6093	69	112	0.616071429	3864895635724476092
6094	69	112	0.616071429	3864895635724476092
6095	63	112	0.562500000	3864895635724476092
6096	67	112	0.598214286	3864895635724476092
6097	64	112	0.571428571	3864895635724476092
6098	71	112	0.633928571	3864895635724476092
6099	65	112	0.580357143	3864895635724476092
6100	66	112	0.589285714	3864895635724476092
6101	64	112	0.571428571	3864895635724476092
6102	69	112	0.616071429	3864895635724476092
6103	68	112	0.607142857	3864895635724476092
6104	72	112	0.642857143	3864895635724476092
6105	72	112	0.642857143	3864895635724476092
6106	66	112	0.589285714	3864895635724476092
6107	81	112	0.723214286	3864895635724476092
6108	70	112	0.625000000	3864895635724476092
6109	68	112	0.607142857	3864895635724476092
6110	71	112	0.633928571	3864895635724476092
6111	66	112	0.589285714	3864895635724476092
6112	71	112	0.633928571	3864895635724476092
6113	68	112	0.607142857	3864895635724476092
6114	79	112	0.705357143	3864895635724476092
6115	68	112	0.607142857	3864895635724476092
6116	71	112	0.633928571	3864895635724476092
6117	73	112	0.651785714	3864895635724476092
6118	62	112	0.553571429	3864895635724476092
6119	70	112	0.625000000	3864895635724476092
6120	68	112	0.607142857	3864895635724476092
6121	58	112	0.517857143	3864895635724476092
6122	64	112	0.571428571	3864895635724476092
6123	73	112	0.651785714	3864895635724476092
6124	69	112	0.616071429	3864895635724476092
6125	72	112	0.642857143	3864895635724476092
6126	63	112	0.562500000	3864895635724476092
6127	76	112	0.678571429	3864895635724476092
6128	62	112	0.553571429	3864895635724476092
6129	69	112	0.616071429	3864895635724476092
6130	73	112	0.651785714	3864895635724476092
6131	65	112	0.580357143	3864895635724476092
6132	73	112	0.651785714	3864895635724476092
6133	62	112	0.553571429	3864895635724476092
6134	72	112	0.642857143	3864895635724476092
6135	66	112	0.589285714	3864895635724476092
6136	62	112	0.553571429	3864895635724476092
6137	70	112	0.625000000	3864895635724476092
6138	67	112	0.598214286	3864895635724476092
6139	70	112	0.625000000	3864895635724476092
6140	72	112	0.642857143	3864895635724476092
6141	77	112	0.687500000	3864895635724476092
6142	61	112	0.544642857	3864895635724476092
6143	64	112	0.571428571	3864895635724476092
6144	69	112	0.616071429	3864895635724476092
6145	69	112	0.616071429	3864895635724476092
6146	57	112	0.508928571	3864895635724476092
6147	69	112	0.616071429	3864895635724476092
6148	67	112	0.598214286	3864895635724476092
6149	66	112	0.589285714	3864895635724476092
6150	72	112	0.642857143	3864895635724476092
6151	76	112	0.678571429	3864895635724476092
6152	66	112	0.589285714	3864895635724476092
6153	63	112	0.562500000	3864895635724476092
